#Peak halo mass range: 9.875 < log10(Mh/Msun) < 10.125
#Quenched threshold: True SFR / True SM < 1e-11 / yr
#True SFHs in units of Msun/yr.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit halos in bin: 3.23181e+06
#Bestfit SF halos in bin: 2.99285e+06
#Bestfit Q halos in bin: 238955
#Bestfit central halos in bin: 2.70815e+06
#Bestfit satellite halos in bin: 523661
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000000 0.057873
0.059561 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.057873 0.061248
0.062373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.061248 0.063498
0.064623 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.063498 0.065748
0.066873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.065748 0.067998
0.069123 4.42567e-09 7.60393e-09 4.42567e-09 4.77903e-09 -3.19538e-09 4.77903e-09 0 7.86015e-08 0 0 0 0 2.73133e-08 4.69337e-08 2.73133e-08 0.067998 0.070248
0.071373 2.57362e-08 3.02676e-08 2.57362e-08 2.77911e-08 -1.63803e-08 2.77911e-08 0 4.08247e-07 0 0 0 0 1.58833e-07 1.86784e-07 1.58833e-07 0.070248 0.072498
0.073623 7.19327e-08 6.78064e-08 7.19327e-08 7.76759e-08 -4.26821e-08 7.76759e-08 0 1.05335e-06 0 0 0 0 4.43937e-07 4.1841e-07 4.43937e-07 0.072498 0.074748
0.075873 1.53225e-07 1.16048e-07 1.53225e-07 1.65459e-07 -8.25825e-08 1.65459e-07 0 2.20943e-06 0 0 0 0 9.4564e-07 7.16076e-07 9.4564e-07 0.074748 0.076998
0.078123 2.78189e-07 1.94228e-07 2.63323e-07 2.89003e-07 -1.35275e-07 2.89003e-07 1.42744e-07 3.82614e-06 8.15537e-08 0 0 0 1.71686e-06 1.19848e-06 1.62512e-06 0.076998 0.079248
0.080373 2.06018e-07 1.537e-07 1.74087e-07 1.99967e-07 -7.24363e-08 1.99311e-07 2.81804e-07 2.88369e-06 1.25329e-07 0 0 0 1.27145e-06 9.4857e-07 1.07441e-06 0.079248 0.081498
0.082904 2.44145e-07 1.89207e-07 1.81162e-07 1.45892e-07 -8.4063e-09 1.36969e-07 1.47475e-06 4.14758e-06 9.49596e-07 4.67778e-10 1.3985e-09 4.12823e-10 1.50434e-06 1.16691e-06 1.11633e-06 0.081498 0.084311
0.085998 2.71838e-07 2.20341e-07 1.79044e-07 1.17981e-07 2.94094e-08 1.01779e-07 2.19886e-06 4.10996e-06 1.45283e-06 4.11512e-09 8.93275e-09 3.33464e-09 1.65638e-06 1.31695e-06 1.09024e-06 0.084311 0.087685
0.089373 4.51791e-07 3.46611e-07 2.9144e-07 2.25644e-07 1.2225e-07 1.77927e-07 3.28424e-06 5.31543e-06 2.13379e-06 6.824e-08 6.69082e-08 4.78644e-08 2.43535e-06 1.83217e-06 1.57116e-06 0.087685 0.091061
0.092748 6.05992e-07 4.40599e-07 3.66792e-07 4.10977e-07 2.12736e-07 2.85455e-07 3.04851e-06 4.50736e-06 1.91945e-06 1.21942e-07 1.26403e-07 7.93836e-08 3.10929e-06 2.06744e-06 1.85992e-06 0.091061 0.094435
