#Peak halo mass range: 10.125 < log10(Mh/Msun) < 10.375
#Quenched threshold: True SFR / True SM < 1e-11 / yr
#True SFHs in units of Msun/yr.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit halos in bin: 2.67676e+06
#Bestfit SF halos in bin: 2.64204e+06
#Bestfit Q halos in bin: 34720
#Bestfit central halos in bin: 2.0992e+06
#Bestfit satellite halos in bin: 577561
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000000 0.057873
0.059561 8.15689e-09 2.15431e-08 8.15689e-09 8.26408e-09 2.1646e-08 8.26408e-09 0 0 0 0 0 0 3.78039e-08 9.99152e-08 3.78039e-08 0.057873 0.061248
0.062373 9.46674e-08 9.09533e-08 9.46674e-08 9.59114e-08 9.29395e-08 9.59114e-08 0 0 0 0 0 0 4.38745e-07 4.21282e-07 4.38745e-07 0.061248 0.063498
0.064623 5.51433e-08 7.65031e-08 5.51433e-08 5.58679e-08 8.26538e-08 5.58679e-08 0 0 0 0 0 0 2.55567e-07 3.54174e-07 2.55567e-07 0.063498 0.065748
0.066873 2.97692e-07 2.90383e-07 2.97692e-07 3.01604e-07 2.96704e-07 3.01604e-07 0 0 0 0 0 0 1.37968e-06 1.34501e-06 1.37968e-06 0.065748 0.067998
0.069123 1.30566e-07 1.35706e-07 1.30566e-07 1.25455e-07 1.12187e-07 1.25455e-07 5.19465e-07 4.93796e-07 5.19465e-07 0 0 0 6.05119e-07 6.31986e-07 6.05119e-07 0.067998 0.070248
0.071373 2.54048e-07 3.00075e-07 2.36236e-07 2.46005e-07 2.64813e-07 2.28186e-07 8.66047e-07 2.51714e-06 8.66047e-07 0 0 0 1.17741e-06 1.39325e-06 1.09461e-06 0.070248 0.072498
0.073623 8.63303e-07 5.84355e-07 8.12966e-07 8.49891e-07 5.07379e-07 8.07519e-07 1.88394e-06 4.91448e-06 1.88394e-06 0 0 0 4.00107e-06 2.71365e-06 3.76669e-06 0.072498 0.074748
0.075873 9.86133e-07 7.63616e-07 8.41024e-07 9.75996e-07 6.73471e-07 8.35851e-07 1.75745e-06 4.97426e-06 1.75745e-06 0 0 0 4.57033e-06 3.56048e-06 3.89913e-06 0.074748 0.076998
0.078123 1.84389e-06 1.68744e-06 1.52523e-06 1.76818e-06 1.56909e-06 1.4626e-06 7.60466e-06 4.45376e-06 7.60466e-06 2.29568e-08 4.08506e-08 2.03537e-08 8.46224e-06 7.75883e-06 7.01003e-06 0.076998 0.079248
0.080373 2.68016e-06 2.65649e-06 2.03452e-06 2.4915e-06 2.54745e-06 1.87885e-06 1.70367e-05 2.12658e-05 1.64428e-05 5.96434e-08 9.21874e-08 4.99688e-08 1.22047e-05 1.16597e-05 9.22776e-06 0.079248 0.081498
0.082904 4.54801e-06 3.46336e-06 3.54084e-06 4.30749e-06 2.9242e-06 3.32531e-06 2.28499e-05 3.49875e-05 2.08268e-05 1.96135e-07 2.46772e-07 1.53214e-07 2.03653e-05 1.50419e-05 1.58088e-05 0.081498 0.084311
0.085998 9.24337e-06 5.56534e-06 6.66885e-06 8.93822e-06 4.79149e-06 6.51343e-06 3.24644e-05 9.24951e-05 2.69781e-05 1.01426e-06 8.90884e-07 6.47592e-07 3.91529e-05 2.40142e-05 2.91641e-05 0.084311 0.087685
