#Observed stellar mass range: 8 < log10(M*/Msun) < 8.2
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of -0.255613 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 179149
#Bestfit SF galaxies in bin: 176849
#Bestfit Q galaxies in bin: 2300
#Bestfit central galaxies in bin: 128093
#Bestfit satellite galaxies in bin: 51056
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 9.02632e-08 0 0 2.79036e-09 0 0 0 0 0 0 0 0 1.27831e-07 0 0.000000 0.057873
0.059561 1.21569e-05 -2.25854e-06 1.20341e-05 1.23151e-05 -3.27584e-06 1.22292e-05 0 1.98419e-05 0 1.1948e-06 5.53294e-07 1.19478e-06 3.96596e-05 -1.07931e-05 3.94197e-05 0.057873 0.061248
0.062373 3.78814e-05 6.67446e-07 3.65091e-05 3.80422e-05 -5.28142e-06 3.71075e-05 2.55154e-05 0.000154749 2.55154e-05 7.91588e-06 4.56646e-06 7.69149e-06 0.000113061 -3.76437e-06 0.000109449 0.061248 0.063498
0.064623 7.68221e-05 2.61823e-05 7.0962e-05 7.25633e-05 1.74055e-05 6.83503e-05 0.000404285 0.000125649 0.000404285 3.05838e-05 2.16936e-05 2.81578e-05 0.000192828 6.81796e-05 0.000179379 0.063498 0.065748
0.066873 0.000149875 8.42666e-05 0.000132174 0.000135502 6.29286e-05 0.000120963 0.00125501 -2.46371e-05 0.00123012 6.99146e-05 5.34737e-05 5.90233e-05 0.000350485 0.000166019 0.000316625 0.065748 0.067998
0.069123 0.000327114 0.000201246 0.000273871 0.000292284 0.000144585 0.000250744 0.0030052 -0.000359629 0.00281184 0.000183071 0.000105637 0.000147437 0.0006885 0.000423561 0.000604483 0.067998 0.070248
0.071373 0.000600163 0.000438555 0.000502236 0.000551922 0.000380016 0.000472779 0.00430942 0 0.00394304 0.000333607 0.000253011 0.000267385 0.00126892 0.000923783 0.0011049 0.070248 0.072498
0.073623 0.0010182 0.000814527 0.000814427 0.000950102 0.000684823 0.00078333 0.00625424 0.00137178 0.00563394 0.000570199 0.000523559 0.000436095 0.00214218 0.0016983 0.00177293 0.072498 0.074748
0.075873 0.00169954 0.00144239 0.00133632 0.00160817 0.00124301 0.00128362 0.00872572 0.00443331 0.00729791 0.00101709 0.000896031 0.000767487 0.00341174 0.00308189 0.00276948 0.074748 0.076998
0.078123 0.00277708 0.00219043 0.0021337 0.00261953 0.00194364 0.00204324 0.0148906 0.00407976 0.0124311 0.00170756 0.00141836 0.00127113 0.00546036 0.00444461 0.00429415 0.076998 0.079248
0.080373 0.00408283 0.00328411 0.00302926 0.0038742 0.00294759 0.00295661 0.0201247 0.00714449 0.0153927 0.00261669 0.00238202 0.00192508 0.00776118 0.00624415 0.00586377 0.079248 0.081498
0.082904 0.00543665 0.00470094 0.00397636 0.00522492 0.00404514 0.00389729 0.0217166 0.00908059 0.0160018 0.00371379 0.00336708 0.0026421 0.00975909 0.00769106 0.00717171 0.081498 0.084311
0.085998 0.00918051 0.00651993 0.00621313 0.00891486 0.00608937 0.00614874 0.0296065 0.0142628 0.0196247 0.00666142 0.00527968 0.00447921 0.0155006 0.0113228 0.0106321 0.084311 0.087685
0.089373 0.0128561 0.0091007 0.0082088 0.012532 0.00782194 0.00833402 0.0377784 0.0173467 0.0233653 0.00968895 0.00715446 0.0061124 0.0208022 0.0146454 0.0132905 0.087685 0.091061
0.092748 0.0167311 0.0113941 0.0100176 0.0163498 0.0102116 0.0101195 0.0460528 0.019584 0.0268562 0.0127926 0.00931489 0.00751456 0.0266125 0.016805 0.0161971 0.091061 0.094435
0.096123 0.0212063 0.0142149 0.0116325 0.020753 0.0128231 0.0118919 0.0560569 0.0208735 0.0307091 0.0165666 0.0119054 0.00909276 0.0328466 0.019323 0.0183781 0.094435 0.097811
0.099498 0.0256803 0.0151618 0.0133288 0.0251907 0.014519 0.0134801 0.0633282 0.0255844 0.0316176 0.0205277 0.0139 0.0103193 0.0386075 0.0217865 0.0199323 0.097811 0.101186
0.102873 0.030166 0.0166598 0.0141178 0.0295363 0.0153804 0.0145517 0.0785791 0.0250334 0.0411072 0.0243019 0.0153156 0.0111341 0.0448781 0.021914 0.0214234 0.101186 0.104560
0.106248 0.0343386 0.0178381 0.0153086 0.0336875 0.0149692 0.0148348 0.0844023 0.0250339 0.0409573 0.0280227 0.0158644 0.012023 0.0501842 0.0238747 0.0225877 0.104560 0.107936
0.109623 0.0385209 0.0180381 0.01538 0.0378019 0.015849 0.0158685 0.0938039 0.0240565 0.0441916 0.0314949 0.0162337 0.0123786 0.0561482 0.023876 0.0228096 0.107936 0.111310
0.112998 0.042241 0.0183347 0.0154933 0.0414585 0.0159708 0.0165801 0.10241 0.0212585 0.0452281 0.0348482 0.0166542 0.0127363 0.0607886 0.0240818 0.0225032 0.111310 0.114686
0.116373 0.0454723 0.0187041 0.0155652 0.0446356 0.0165102 0.0164597 0.109806 0.0247405 0.0455216 0.0376844 0.016596 0.0125588 0.0650112 0.0243449 0.0228152 0.114686 0.118060
