#Peak halo mass range: 10.125 < log10(Mh/Msun) < 10.375
#Quenched threshold: True SFR / True SM < 1e-11 / yr
#True SFHs in units of Msun/yr.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit halos in bin: 784869
#Bestfit SF halos in bin: 769768
#Bestfit Q halos in bin: 15101
#Bestfit central halos in bin: 677423
#Bestfit satellite halos in bin: 107446
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 6.55301e-08 1.13809e-07 6.53293e-08 6.68157e-08 7.8962e-08 6.68157e-08 0 2.9055e-08 0 0 0 0 4.78683e-07 8.87453e-07 4.77211e-07 0.000000 0.057873
0.059561 1.35816e-05 1.14772e-05 1.32078e-05 1.12509e-05 1.2946e-05 1.08881e-05 0.000132388 -6.56709e-05 0.000132388 2.08211e-07 4.66343e-07 2.04123e-07 9.78979e-05 8.32364e-05 9.52858e-05 0.057873 0.061248
0.062373 3.65771e-05 4.39487e-05 3.4223e-05 2.88713e-05 2.86912e-05 2.74919e-05 0.000429378 0.000176186 0.000421255 9.68479e-07 1.70536e-06 9.21903e-07 0.000261081 0.000296734 0.000244631 0.061248 0.063498
0.064623 0.000105681 0.000112717 9.73795e-05 8.10939e-05 8.36959e-05 7.57593e-05 0.001359 0.000597003 0.00131785 4.64935e-06 7.94588e-06 4.25374e-06 0.000742663 0.000792179 0.000684802 0.063498 0.065748
0.066873 0.000207168 0.000165015 0.000182122 0.000163031 0.000159802 0.000147758 0.00245705 0.00185241 0.00226916 1.17527e-05 1.73774e-05 1.0389e-05 0.00143922 0.00116443 0.00127681 0.065748 0.067998
0.069123 0.000353296 0.000271131 0.000297331 0.000274001 0.000249741 0.000241828 0.00439533 0.0032587 0.00406459 2.99804e-05 3.48711e-05 2.57262e-05 0.00239173 0.00177664 0.00199429 0.067998 0.070248
0.071373 0.000627468 0.000465661 0.000523244 0.000500096 0.000471544 0.000428831 0.00712022 0.00483658 0.00639079 8.08432e-05 9.10737e-05 6.66558e-05 0.00407382 0.00293268 0.00339847 0.070248 0.072498
0.073623 0.00102428 0.000842182 0.000818441 0.000847349 0.000724222 0.000702812 0.0100435 0.00599706 0.0086341 0.000186156 0.000193352 0.000145759 0.0063085 0.00474991 0.00504576 0.072498 0.074748
0.075873 0.00156172 0.00133307 0.0012071 0.00134162 0.00101187 0.00107034 0.0127817 0.0102787 0.0104532 0.000328245 0.000332581 0.000245775 0.00933854 0.00774417 0.00719273 0.074748 0.076998
0.078123 0.00243934 0.00199821 0.00178531 0.00215795 0.00139346 0.00165959 0.0167834 0.0123992 0.0130558 0.000647483 0.00065834 0.000485879 0.0137366 0.0111374 0.0101701 0.076998 0.079248
0.080373 0.00346917 0.00286191 0.00241264 0.00312081 0.00212928 0.00235467 0.0212267 0.0164388 0.0162057 0.00114052 0.00104317 0.000815643 0.0181508 0.0142628 0.0125218 0.079248 0.081498
0.082904 0.00459978 0.00349817 0.00304942 0.00419741 0.00275207 0.00304994 0.0251106 0.0197067 0.0180657 0.00184696 0.00159287 0.00125788 0.0219557 0.0160374 0.0142647 0.081498 0.084311
0.085998 0.00767527 0.00519942 0.00483504 0.0071365 0.00442857 0.00481023 0.035139 0.025075 0.0239215 0.00375961 0.00312857 0.00245299 0.0323626 0.0217936 0.0194078 0.084311 0.087685
0.089373 0.0113571 0.00772567 0.00681896 0.0107272 0.00688258 0.0065948 0.043464 0.030858 0.0284843 0.00654355 0.00496671 0.00396751 0.0417054 0.0251677 0.02428 0.087685 0.091061
0.092748 0.0159726 0.0100051 0.00869311 0.0153305 0.00922364 0.00864467 0.0487059 0.0316269 0.0295345 0.0104529 0.00731178 0.00595089 0.0507734 0.026609 0.027552 0.091061 0.094435
0.096123 0.0213273 0.0131843 0.0104563 0.0206567 0.0118361 0.0108076 0.0555074 0.0363989 0.0321229 0.0150318 0.00968147 0.00760148 0.061019 0.0319367 0.0301227 0.094435 0.097811
0.099498 0.027303 0.0152715 0.0128828 0.0266382 0.0137063 0.0127398 0.0611888 0.0396504 0.0311752 0.0206594 0.0121171 0.00987517 0.0691896 0.0344701 0.0303988 0.097811 0.101186
0.102873 0.0331765 0.0167041 0.0139054 0.0325698 0.0163208 0.0140166 0.0641071 0.0416236 0.0293961 0.026338 0.0140891 0.011796 0.076292 0.0335937 0.0318115 0.101186 0.104560
0.106248 0.0387154 0.019572 0.0152791 0.038173 0.017479 0.0151572 0.0663629 0.0461143 0.0284985 0.0319226 0.0168172 0.0126513 0.0815426 0.036057 0.0309929 0.104560 0.107936
