#Observed stellar mass range: 7.2 < log10(M*/Msun) < 7.4
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of -0.169596 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 744182
#Bestfit SF galaxies in bin: 654245
#Bestfit Q galaxies in bin: 89937
#Bestfit central galaxies in bin: 563040
#Bestfit satellite galaxies in bin: 181142
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 3.4595e-09 -3.21991e-09 3.4595e-09 0 0 0 2.86256e-08 -2.69531e-08 2.86256e-08 0 0 0 1.42126e-08 -1.32243e-08 1.42126e-08 0.000000 0.057873
0.059561 2.88331e-08 -2.56546e-08 2.88331e-08 0 0 0 2.38579e-07 -2.16392e-07 2.38579e-07 0 0 0 1.18454e-07 -1.05343e-07 1.18454e-07 0.057873 0.061248
0.062373 3.75447e-08 -3.42531e-08 3.75447e-08 0 0 0 3.10663e-07 -2.87502e-07 3.10663e-07 0 0 0 1.54244e-07 -1.40534e-07 1.54244e-07 0.061248 0.063498
0.064623 2.85477e-08 -2.43768e-08 2.85477e-08 0 0 0 2.36217e-07 -2.07184e-07 2.36217e-07 0 0 0 1.17282e-07 -9.9985e-08 1.17282e-07 0.063498 0.065748
0.066873 2.32002e-08 -2.00033e-08 2.32002e-08 0 0 0 1.9197e-07 -1.67702e-07 1.9197e-07 0 0 0 9.5313e-08 -8.17322e-08 9.5313e-08 0.065748 0.067998
0.069123 3.0049e-08 -2.68391e-08 3.0049e-08 0 0 0 2.4864e-07 -2.25225e-07 2.4864e-07 0 0 0 1.2345e-07 -1.10079e-07 1.2345e-07 0.067998 0.070248
0.071373 3.44571e-08 -3.10736e-08 3.44571e-08 0 0 0 2.85115e-07 -2.60003e-07 2.85115e-07 0 0 0 1.4156e-07 -1.27466e-07 1.4156e-07 0.070248 0.072498
0.073623 3.39454e-08 -2.86237e-08 3.39454e-08 0 0 0 2.80881e-07 -2.44988e-07 2.80881e-07 0 0 0 1.39457e-07 -1.17411e-07 1.39457e-07 0.072498 0.074748
0.075873 3.79618e-08 -3.23811e-08 3.79618e-08 0 0 0 3.14114e-07 -2.81862e-07 3.14114e-07 0 0 0 1.55958e-07 -1.32838e-07 1.55958e-07 0.074748 0.076998
0.078123 4.8978e-08 -3.53791e-08 4.8978e-08 1.87783e-09 1.6169e-09 1.87783e-09 3.91608e-07 -3.40776e-07 3.91608e-07 2.18201e-09 1.80063e-09 2.18201e-09 1.94433e-07 -1.68239e-07 1.94433e-07 0.076998 0.079248
0.080373 5.62913e-08 -1.33373e-08 5.60157e-08 8.90413e-09 6.66929e-09 8.90413e-09 4.01008e-07 -2.61869e-07 4.01008e-07 1.03465e-08 1.76709e-08 1.01928e-08 1.99101e-07 -1.60211e-07 1.99101e-07 0.079248 0.081498
0.082904 4.97065e-08 4.49335e-09 4.72975e-08 5.35512e-09 6.91661e-09 5.17676e-09 3.7234e-07 0 3.63697e-07 6.72141e-09 1.20133e-08 6.33978e-09 1.83316e-07 -1.03621e-08 1.83316e-07 0.081498 0.084311
0.085998 7.22497e-08 1.05019e-07 5.60247e-08 1.69257e-08 4.32971e-08 1.48624e-08 4.74703e-07 4.88369e-07 3.96593e-07 2.78319e-08 5.18412e-08 2.47224e-08 2.10312e-07 2.55138e-07 1.66612e-07 0.084311 0.087685
0.089373 2.39245e-07 5.22981e-07 1.1942e-07 1.39294e-07 3.58766e-07 6.39733e-08 9.66337e-07 1.71238e-06 6.71346e-07 1.38222e-07 4.72092e-07 5.54612e-08 5.53253e-07 8.75382e-07 3.80994e-07 0.087685 0.091061
0.092748 5.52187e-07 1.07553e-06 2.97429e-07 3.76527e-07 5.62114e-07 2.27614e-07 1.83002e-06 3.60415e-06 1.15496e-06 4.00137e-07 5.90778e-07 2.4608e-07 1.0248e-06 2.3579e-06 5.90243e-07 0.091061 0.094435
0.096123 1.22537e-06 1.77615e-06 6.97959e-07 8.66117e-07 7.38082e-07 5.86859e-07 3.83873e-06 6.65237e-06 2.1808e-06 8.96191e-07 8.68786e-07 5.97638e-07 2.24854e-06 4.14742e-06 1.16242e-06 0.094435 0.097811
0.099498 2.61072e-06 2.91364e-06 1.48778e-06 1.75615e-06 1.18962e-06 1.10397e-06 8.82727e-06 9.92485e-06 5.17797e-06 1.77108e-06 1.41174e-06 1.08559e-06 5.22054e-06 6.42177e-06 2.91775e-06 0.097811 0.101186
0.102873 5.24471e-06 4.96915e-06 2.76975e-06 3.56671e-06 2.46166e-06 2.02407e-06 1.74513e-05 1.77325e-05 9.93136e-06 3.75931e-06 2.68256e-06 2.14612e-06 9.86174e-06 1.20544e-05 5.47456e-06 0.101186 0.104560
0.106248 1.00782e-05 8.00654e-06 5.35814e-06 7.15983e-06 4.09791e-06 4.00929e-06 3.13082e-05 2.99185e-05 1.74103e-05 7.46861e-06 4.80995e-06 4.04117e-06 1.81897e-05 1.79072e-05 9.80156e-06 0.104560 0.107936
0.109623 1.67491e-05 1.11982e-05 8.41165e-06 1.21101e-05 5.65784e-06 6.43112e-06 5.04954e-05 4.67201e-05 2.62984e-05 1.25197e-05 6.83718e-06 6.8881e-06 2.98951e-05 2.63359e-05 1.47663e-05 0.107936 0.111310
0.112998 2.43667e-05 1.72803e-05 1.20248e-05 1.81824e-05 7.96939e-06 9.55801e-06 6.93547e-05 6.20581e-05 3.30835e-05 1.86369e-05 8.3653e-06 9.48526e-06 4.21766e-05 3.72345e-05 1.89596e-05 0.111310 0.114686
0.116373 3.32905e-05 2.11197e-05 1.53434e-05 2.47526e-05 1.16173e-05 1.21676e-05 9.53998e-05 7.62535e-05 4.25972e-05 2.60076e-05 1.17795e-05 1.26276e-05 5.59279e-05 4.61889e-05 2.46169e-05 0.114686 0.118060
