#Peak halo mass range: 10.625 < log10(Mh/Msun) < 10.875
#Quenched threshold: True SFR / True SM < 1e-11 / yr
#True SFHs in units of Msun/yr.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit halos in bin: 1.00844e+06
#Bestfit SF halos in bin: 968730
#Bestfit Q halos in bin: 39711
#Bestfit central halos in bin: 709232
#Bestfit satellite halos in bin: 299209
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 1.17876e-08 0 0 2.52634e-09 0 0 0 0 0 0 0 0 4.02555e-08 0 0.000000 0.057873
0.059561 0 1.2008e-07 0 0 2.04453e-08 0 0 0 0 0 0 0 0 4.10083e-07 0 0.057873 0.061248
0.062373 0 4.64919e-07 0 0 2.03764e-07 0 0 0 0 0 0 0 0 1.54902e-06 0 0.061248 0.063498
0.064623 4.09237e-07 2.47349e-06 3.742e-07 3.58087e-07 8.51708e-07 3.35465e-07 1.65701e-06 1.30734e-05 1.54523e-06 2.7472e-07 5.31929e-07 2.59811e-07 7.28091e-07 5.01791e-06 6.46337e-07 0.063498 0.065748
0.066873 6.01529e-07 3.49553e-06 5.27836e-07 2.63684e-07 6.02655e-07 2.47066e-07 8.84308e-06 2.66403e-05 8.14521e-06 2.26058e-07 3.33386e-07 2.12734e-07 1.49153e-06 9.32376e-06 1.29536e-06 0.065748 0.067998
0.069123 5.01893e-06 3.94687e-06 4.46447e-06 4.10453e-06 1.27903e-06 3.85941e-06 2.73254e-05 5.35239e-05 2.44281e-05 8.74211e-07 1.27758e-06 7.8057e-07 1.48434e-05 1.01083e-05 1.33962e-05 0.067998 0.070248
0.071373 5.98404e-06 9.20403e-06 5.02608e-06 4.39519e-06 3.70223e-06 3.86153e-06 4.47432e-05 9.93462e-05 3.81156e-05 2.23233e-06 2.54026e-06 1.92788e-06 1.48769e-05 2.4582e-05 1.26863e-05 0.070248 0.072498
0.073623 1.26999e-05 1.72014e-05 9.09821e-06 8.44308e-06 8.22887e-06 6.97176e-06 0.000116544 0.000174999 9.24753e-05 1.50086e-06 2.09694e-06 1.28956e-06 3.92458e-05 5.14699e-05 2.75477e-05 0.072498 0.074748
0.075873 3.12397e-05 2.73652e-05 2.32596e-05 2.58327e-05 1.31212e-05 2.00565e-05 0.00016314 0.000297464 0.000125153 4.65109e-06 5.23364e-06 3.60475e-06 9.42641e-05 8.33744e-05 7.0311e-05 0.074748 0.076998
0.078123 3.91819e-05 3.5488e-05 2.87427e-05 3.36241e-05 2.28148e-05 2.54757e-05 0.000174762 0.00042029 0.000122369 8.95392e-06 9.40026e-06 6.94507e-06 0.000110833 0.000100138 7.9817e-05 0.076998 0.079248
0.080373 7.14829e-05 6.45815e-05 5.16705e-05 6.04328e-05 3.61074e-05 4.59812e-05 0.000341044 0.000584422 0.000231198 1.72361e-05 1.63749e-05 1.24648e-05 0.000200067 0.000175192 0.000144343 0.079248 0.081498
0.082904 0.000106464 8.19313e-05 7.42496e-05 8.90249e-05 5.68071e-05 6.46402e-05 0.000531879 0.000729679 0.000360763 2.74378e-05 2.60402e-05 1.94735e-05 0.000293784 0.000219846 0.000204516 0.081498 0.084311
0.085998 0.000208171 0.000146708 0.000138548 0.000176822 0.000105205 0.000120651 0.000972903 0.000866427 0.000669876 5.89578e-05 5.09987e-05 4.05582e-05 0.000561858 0.000390615 0.000374114 0.084311 0.087685
0.089373 0.000360531 0.000239355 0.000219662 0.000307519 0.000176297 0.000189077 0.00165374 0.00109075 0.00108197 0.000117191 9.47753e-05 7.25921e-05 0.000937333 0.000580039 0.000562793 0.087685 0.091061
0.092748 0.000544971 0.000358836 0.000311303 0.000480072 0.000265224 0.000276854 0.00212816 0.00150533 0.00129879 0.000197339 0.000143214 0.000111256 0.00136898 0.000843818 0.000778885 0.091061 0.094435
0.096123 0.000782208 0.000478918 0.000410532 0.000697943 0.000374328 0.00037413 0.00283782 0.00206702 0.00161574 0.000306471 0.000205664 0.000163017 0.00190987 0.00111663 0.000999046 0.094435 0.097811
0.099498 0.00111018 0.000648783 0.000542008 0.00099931 0.000526572 0.000500644 0.00381479 0.00255879 0.00202797 0.000470411 0.000304521 0.000228453 0.00262666 0.00143914 0.0012629 0.097811 0.101186
0.102873 0.00149394 0.000805296 0.000670796 0.00135212 0.000681613 0.000631517 0.00495371 0.0029269 0.00248946 0.000682024 0.000403756 0.000301284 0.00341848 0.00173825 0.0014937 0.101186 0.104560
0.106248 0.00196136 0.000997046 0.000771169 0.00177502 0.00086257 0.000754384 0.00650704 0.00384762 0.00312283 0.000958442 0.000549477 0.000380845 0.00433865 0.00209498 0.00172259 0.104560 0.107936
0.109623 0.00248416 0.00115611 0.000896809 0.00224278 0.000959089 0.0008858 0.00837255 0.00484167 0.00376596 0.00127853 0.00066222 0.000467993 0.00534193 0.00236817 0.00192065 0.107936 0.111310
0.112998 0.0029438 0.00128999 0.00100599 0.00267019 0.00106364 0.000974028 0.00961818 0.00503493 0.00419321 0.00156811 0.000794225 0.000526745 0.00620467 0.00255633 0.00209421 0.111310 0.114686
0.116373 0.00330729 0.00136706 0.00107408 0.00301386 0.00117576 0.00103479 0.0104652 0.00513163 0.00441657 0.0018326 0.000845048 0.000592916 0.00680282 0.00262682 0.0021853 0.114686 0.118060
0.119748 0.00369296 0.00144277 0.00108999 0.00337938 0.001287 0.00108188 0.0113425 0.00521888 0.00469303 0.00208252 0.000917678 0.000645058 0.00751028 0.00270086 0.00231897 0.118060 0.121435
