#Peak halo mass range: 10.625 < log10(Mh/Msun) < 10.875
#Quenched threshold: True SFR / True SM < 1e-11 / yr
#True SFHs in units of Msun/yr.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit halos in bin: 1.00295e+06
#Bestfit SF halos in bin: 957848
#Bestfit Q halos in bin: 45099
#Bestfit central halos in bin: 706355
#Bestfit satellite halos in bin: 296592
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 1.18496e-08 0 0 6.79408e-10 0 0 0 0 0 0 0 0 4.05829e-08 0 0.000000 0.057873
0.059561 0 1.20711e-07 0 0 1.29487e-08 0 0 0 0 0 0 0 0 4.13418e-07 0 0.057873 0.061248
0.062373 0 4.67516e-07 0 0 2.20811e-07 0 0 0 0 0 0 0 0 1.56316e-06 0 0.061248 0.063498
0.064623 4.11479e-07 2.48711e-06 3.7625e-07 3.62155e-07 8.78577e-07 3.37633e-07 1.45905e-06 1.26516e-05 1.35477e-06 2.75839e-07 5.34096e-07 2.60869e-07 7.34515e-07 5.05434e-06 6.52317e-07 0.063498 0.065748
0.066873 6.04824e-07 3.55283e-06 5.30727e-07 2.6668e-07 7.17972e-07 2.45126e-07 7.78659e-06 1.93033e-05 7.19518e-06 2.26979e-07 3.34744e-07 2.13601e-07 1.50469e-06 8.52778e-06 1.30681e-06 0.065748 0.067998
0.069123 4.90688e-06 3.96922e-06 4.39317e-06 3.94469e-06 1.13359e-06 3.72323e-06 2.53427e-05 3.66734e-05 2.27799e-05 8.66185e-07 1.2705e-06 7.72444e-07 1.45301e-05 9.89523e-06 1.31943e-05 0.067998 0.070248
0.071373 5.37459e-06 8.52898e-06 4.57207e-06 3.81428e-06 3.13754e-06 3.36449e-06 3.85136e-05 6.99001e-05 3.3406e-05 2.10798e-06 2.32585e-06 1.81023e-06 1.31543e-05 2.11323e-05 1.1208e-05 0.070248 0.072498
0.073623 1.16785e-05 1.68643e-05 8.44344e-06 7.00875e-06 6.76052e-06 5.79282e-06 0.000110859 0.000144043 9.01545e-05 1.35773e-06 1.74633e-06 1.15376e-06 3.62582e-05 5.06982e-05 2.56572e-05 0.072498 0.074748
0.075873 2.87302e-05 2.52795e-05 2.13764e-05 2.25043e-05 1.3371e-05 1.76259e-05 0.000160962 0.000194448 0.000132691 4.54437e-06 5.33363e-06 3.51523e-06 8.63304e-05 7.56437e-05 6.4676e-05 0.074748 0.076998
0.078123 3.53647e-05 3.26678e-05 2.65872e-05 2.76416e-05 2.3232e-05 2.09992e-05 0.000199393 0.000237579 0.000155338 8.83772e-06 9.31366e-06 6.85335e-06 9.85405e-05 9.19521e-05 7.36714e-05 0.076998 0.079248
0.080373 6.78207e-05 6.07776e-05 4.89153e-05 5.22634e-05 4.1111e-05 3.91238e-05 0.000398239 0.000348475 0.000297132 1.74045e-05 1.67489e-05 1.26074e-05 0.000187891 0.000159567 0.000135142 0.079248 0.081498
0.082904 0.000101588 8.13634e-05 7.14528e-05 8.11066e-05 5.70641e-05 5.91534e-05 0.000536591 0.000488739 0.000388846 2.73162e-05 2.62209e-05 1.94232e-05 0.000278472 0.00021689 0.000195791 0.081498 0.084311
0.085998 0.000202362 0.000143746 0.000135436 0.000170473 0.000102165 0.000116149 0.000879657 0.000723652 0.00059151 5.70851e-05 5.04555e-05 3.99114e-05 0.00054835 0.000385352 0.000367409 0.084311 0.087685
0.089373 0.000352743 0.000232642 0.000215435 0.000299063 0.000166314 0.000184835 0.00149284 0.00100256 0.000978018 0.00011823 9.49295e-05 7.31112e-05 0.000911251 0.000553203 0.00054874 0.087685 0.091061
0.092748 0.000532407 0.000347849 0.000303692 0.000461916 0.000259529 0.000267548 0.00202955 0.00127888 0.00124582 0.000197338 0.000147294 0.00011009 0.0013304 0.000819797 0.000758647 0.091061 0.094435
0.096123 0.000760606 0.00046644 0.000399711 0.00067008 0.000364213 0.000362045 0.00268326 0.00185665 0.00148316 0.0003043 0.000204976 0.00016063 0.00184733 0.00108874 0.000972657 0.094435 0.097811
0.099498 0.00107914 0.000631924 0.000527323 0.000956624 0.000499952 0.000482431 0.00368132 0.00227229 0.00189376 0.000460383 0.00029627 0.000223275 0.00255277 0.00140362 0.00122817 0.097811 0.101186
0.102873 0.00145173 0.0007835 0.0006536 0.00129517 0.000639454 0.000608325 0.00477681 0.00290799 0.00234881 0.000665136 0.000393446 0.00029394 0.00332506 0.00170576 0.00146134 0.101186 0.104560
0.106248 0.00190489 0.000965621 0.000748099 0.00169795 0.000821804 0.000720496 0.00630005 0.00350444 0.00296115 0.000932308 0.00053387 0.000371561 0.00422116 0.00203351 0.00168547 0.104560 0.107936
0.109623 0.00241969 0.00112184 0.000883202 0.00215834 0.000936484 0.000853233 0.00797051 0.00394357 0.00357103 0.00124987 0.000646893 0.0004574 0.00520569 0.00227076 0.00189079 0.107936 0.111310
0.112998 0.00286933 0.00125587 0.000983445 0.00257202 0.00101367 0.000932095 0.0091838 0.00423446 0.00386269 0.00153162 0.000776529 0.000514642 0.00605517 0.00246966 0.00205563 0.111310 0.114686
0.116373 0.00322057 0.00132275 0.00105207 0.00290451 0.0011173 0.000996587 0.00993334 0.00437782 0.00402786 0.0017877 0.00082404 0.000578341 0.00663304 0.00255969 0.00214081 0.114686 0.118060
0.119748 0.00359426 0.00140587 0.0010609 0.00325062 0.00126031 0.00104715 0.0108927 0.00437336 0.00441187 0.00202618 0.000895106 0.00062864 0.00732873 0.00262336 0.00226778 0.118060 0.121435
0.123123 0.00398338 0.00153333 0.00114084 0.00360928 0.0012814 0.00104012 0.0119289 0.00501431 0.00482512 0.0022799 0.000978197 0.000655912 0.00804032 0.00270327 0.00218448 0.121435 0.124811
0.126498 0.00450924 0.0015968 0.00120078 0.00409159 0.00134699 0.00117323 0.0133796 0.00536619 0.0054222 0.00262551 0.00114704 0.000726953 0.00899546 0.00300152 0.00230645 0.124811 0.128185
0.129873 0.00506113 0.00180711 0.00126778 0.0046331 0.00156103 0.00122255 0.0141518 0.00575162 0.00546883 0.00300849 0.0013242 0.00076737 0.00994963 0.00337049 0.00249465 0.128185 0.131561
0.133248 0.00568372 0.00204183 0.00139958 0.0052299 0.00176455 0.00133586 0.0153223 0.00656286 0.00570106 0.00343844 0.00148088 0.000879733 0.011031 0.00358835 0.00264286 0.131561 0.134935
0.137045 0.00633577 0.00214436 0.00156555 0.00584729 0.00186425 0.00149657 0.0167106 0.00685516 0.00578804 0.00389802 0.00137776 0.00100391 0.0121415 0.0038173 0.00290625 0.134935 0.139154
0.141685 0.00742303 0.00239555 0.00181089 0.00687151 0.00204554 0.00178219 0.0191368 0.00667529 0.00657463 0.00466487 0.00161413 0.001144 0.0139918 0.00387737 0.00331674 0.139154 0.144217
0.146748 0.00834966 0.00286633 0.00184947 0.00780071 0.00241227 0.00202674 0.0200088 0.00758915 0.00649183 0.00543279 0.00203883 0.00134498 0.0152964 0.00451369 0.00362025 0.144217 0.149279
0.151810 0.00935253 0.00321984 0.00216043 0.00877154 0.0029032 0.00214825 0.021692 0.00740879 0.00688697 0.00625138 0.00251475 0.00151462 0.0167381 0.00515194 0.00366156 0.149279 0.154342
0.156873 0.0103113 0.00349115 0.00226071 0.00969344 0.00318499 0.002312 0.0234347 0.00722406 0.00752604 0.00703926 0.0026645 0.00169597 0.018104 0.00553282 0.00387869 0.154342 0.159404
0.161935 0.0111243 0.00361723 0.00251174 0.0104392 0.00316271 0.00248186 0.0256745 0.00754895 0.00832507 0.00769113 0.00282617 0.00174659 0.0193007 0.00565041 0.0044189 0.159404 0.164467
0.166998 0.0119803 0.00397422 0.00275372 0.0112459 0.00365473 0.00265644 0.0275799 0.00747222 0.00906042 0.00835985 0.00316658 0.00186163 0.0206028 0.00612737 0.0049675 0.164467 0.169529
0.172060 0.0124656 0.00431757 0.00289239 0.0117249 0.00393498 0.00286578 0.0281985 0.0069805 0.00874514 0.00873995 0.00354185 0.00199709 0.0213386 0.00633724 0.00470285 0.169529 0.174591
0.177123 0.0128975 0.00428468 0.00288415 0.0121376 0.00397567 0.00301849 0.0290361 0.00715016 0.00875535 0.0089665 0.00351491 0.001955 0.0222593 0.00665753 0.00505428 0.174591 0.179654
0.182185 0.0133268 0.00440193 0.00307248 0.012527 0.0040834 0.00308734 0.0303138 0.00749376 0.00896122 0.00920847 0.00361059 0.00206536 0.0231348 0.00709298 0.00510657 0.179654 0.184716
0.187248 0.0137661 0.0044559 0.00312985 0.0129349 0.00398585 0.00324621 0.0314193 0.0077433 0.00926439 0.00951845 0.00353767 0.00215426 0.023882 0.00690491 0.00534588 0.184716 0.189779
0.192310 0.0141621 0.00444453 0.00323184 0.0133036 0.00406296 0.00315938 0.0323966 0.00813504 0.00985805 0.00978086 0.00346777 0.00220066 0.0245964 0.0067656 0.0056754 0.189779 0.194842
0.197373 0.0145129 0.00443385 0.00337471 0.0136321 0.0041111 0.00327842 0.0332209 0.00849523 0.0103452 0.0100026 0.00359531 0.00228898 0.0252547 0.00697367 0.00602132 0.194842 0.199904
0.202435 0.0148132 0.00471644 0.00343145 0.0139434 0.00435769 0.00333119 0.0332865 0.00857552 0.0102358 0.0102431 0.00377772 0.00231845 0.0256972 0.00721205 0.00601342 0.199904 0.204967
0.207498 0.0151511 0.00497792 0.00356837 0.0143059 0.00444698 0.00349317 0.0331006 0.0089136 0.00991913 0.0105077 0.00394862 0.00240743 0.0262097 0.00747277 0.00617071 0.204967 0.210029
0.212560 0.015475 0.00498939 0.00354277 0.0146202 0.00466666 0.00356619 0.0336316 0.00849527 0.0102804 0.0107419 0.00412069 0.00244388 0.0267475 0.00771198 0.00631802 0.210029 0.215091
0.217623 0.0157672 0.00495812 0.00371279 0.0149083 0.004699 0.00364969 0.0340087 0.00860437 0.0107016 0.0109785 0.00409961 0.00250433 0.0271717 0.00780054 0.00651356 0.215091 0.220154
0.222685 0.0159387 0.00501896 0.00396537 0.0150494 0.00455548 0.0038873 0.0348251 0.00995039 0.0107493 0.0110226 0.00383634 0.00257025 0.0276465 0.00797444 0.00660309 0.220154 0.225217
0.227748 0.0161304 0.00481867 0.00422681 0.0152379 0.00448104 0.00401216 0.035085 0.00977287 0.0107816 0.0111304 0.0037641 0.00264916 0.028038 0.00783368 0.00701161 0.225217 0.230279
0.232810 0.0164094 0.00481124 0.00418135 0.0155143 0.00428233 0.00415661 0.0354196 0.0106914 0.0108792 0.011333 0.00369879 0.00271828 0.0284992 0.0076539 0.00726521 0.230279 0.235342
0.237873 0.0165909 0.00479899 0.00419004 0.0156803 0.00432815 0.00416907 0.0359303 0.0101148 0.0114914 0.0114472 0.0033984 0.00277187 0.0288409 0.00787337 0.00747382 0.235342 0.240404
0.242935 0.0167834 0.00440371 0.00424392 0.0158878 0.00409583 0.00419828 0.0358054 0.00990478 0.0114262 0.0116021 0.0034479 0.00282213 0.029123 0.00751798 0.0074988 0.240404 0.245467
0.247998 0.0171818 0.00459598 0.00444181 0.0162764 0.00399472 0.00432693 0.0364108 0.0102592 0.0118898 0.0119025 0.00349147 0.00298312 0.0297549 0.007483 0.00781522 0.245467 0.250529
