#Observed stellar mass range: 7.2 < log10(M*/Msun) < 7.4
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of -0.252427 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 572292
#Bestfit SF galaxies in bin: 571184
#Bestfit Q galaxies in bin: 1108
#Bestfit central galaxies in bin: 420010
#Bestfit satellite galaxies in bin: 152282
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000000 0.057873
0.059561 1.80315e-09 4.09504e-09 1.80315e-09 1.80665e-09 0 1.80665e-09 0 0 0 0 0 0 6.77644e-09 1.33858e-08 6.77644e-09 0.057873 0.061248
0.062373 2.21307e-07 -1.61667e-07 2.21307e-07 2.21736e-07 -2.04503e-07 2.21736e-07 0 0 0 0 0 0 8.31696e-07 -5.97237e-07 8.31696e-07 0.061248 0.063498
0.064623 2.5866e-07 1.27678e-07 2.5866e-07 2.59162e-07 -3.85468e-09 2.59162e-07 0 1.38174e-06 0 0 0 0 9.72071e-07 4.29435e-07 9.72071e-07 0.063498 0.065748
0.066873 5.03875e-07 2.05707e-07 4.92542e-07 5.04852e-07 -2.37203e-08 5.01947e-07 0 6.83725e-06 0 0 7.6684e-10 0 1.89362e-06 5.94042e-07 1.85173e-06 0.065748 0.067998
0.069123 8.73489e-07 2.21859e-06 6.87281e-07 8.75183e-07 1.39185e-06 7.2983e-07 0 1.90713e-05 0 1.84277e-07 4.06492e-07 1.72249e-07 2.77441e-06 7.25164e-06 2.22515e-06 0.067998 0.070248
0.071373 1.91704e-06 6.34735e-06 1.4365e-06 1.92076e-06 4.67665e-06 1.50433e-06 0 5.28108e-05 0 3.86644e-07 1.23206e-06 3.31194e-07 6.13803e-06 1.94311e-05 4.17486e-06 0.070248 0.072498
0.073623 6.23087e-06 1.17682e-05 5.0564e-06 6.24237e-06 5.96312e-06 5.34212e-06 2.99204e-07 0.000157151 2.99204e-07 1.44185e-06 2.97292e-06 1.12089e-06 1.94395e-05 3.40335e-05 1.54681e-05 0.072498 0.074748
0.075873 1.67789e-05 1.62936e-05 1.43974e-05 1.68045e-05 1.03886e-05 1.46444e-05 3.56698e-06 0.000276508 3.56698e-06 3.80653e-06 9.21714e-06 2.87706e-06 5.25579e-05 4.56262e-05 4.45552e-05 0.074748 0.076998
0.078123 3.22385e-05 3.28314e-05 2.7159e-05 3.22305e-05 1.97743e-05 2.77892e-05 3.63878e-05 0.000511011 3.63878e-05 8.77577e-06 1.4486e-05 6.66643e-06 9.69513e-05 8.29732e-05 8.12311e-05 0.076998 0.079248
0.080373 5.63155e-05 5.9492e-05 4.33634e-05 5.56724e-05 4.11569e-05 4.47426e-05 0.000387821 0.000544939 0.000366324 1.92173e-05 2.82494e-05 1.49329e-05 0.000158636 0.000144692 0.000124073 0.079248 0.081498
0.082904 0.000104441 8.49282e-05 7.86966e-05 0.000102352 5.98355e-05 8.14399e-05 0.0011815 0.000436289 0.00106536 4.21671e-05 4.52058e-05 3.29292e-05 0.000276199 0.000208031 0.000218839 0.081498 0.084311
0.085998 0.000225052 0.000193818 0.000166291 0.000222328 0.000131802 0.000171227 0.00162903 0.00104111 0.00134433 0.000101668 0.000107566 7.34098e-05 0.000565358 0.000378312 0.00043671 0.084311 0.087685
0.089373 0.000406403 0.000336281 0.000296179 0.000400763 0.0002434 0.00029839 0.0033138 0.00110429 0.00272997 0.000217746 0.000210105 0.000157517 0.000926738 0.000654442 0.00065732 0.087685 0.091061
