#Peak halo mass range: 10.625 < log10(Mh/Msun) < 10.875
#Quenched threshold: True SFR / True SM < 1e-11 / yr
#True SFHs in units of Msun/yr.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit halos in bin: 1.02587e+06
#Bestfit SF halos in bin: 1.00228e+06
#Bestfit Q halos in bin: 23585
#Bestfit central halos in bin: 717641
#Bestfit satellite halos in bin: 308226
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 1.15951e-08 0 0 6.51076e-10 0 0 0 0 0 0 0 0 3.91575e-08 0 0.000000 0.057873
0.059561 0 1.05575e-07 0 0 7.19891e-09 0 0 0 0 0 0 0 0 3.75436e-07 0 0.057873 0.061248
0.062373 0 4.56703e-07 0 0 1.62568e-07 0 0 0 0 0 0 0 0 1.50057e-06 0 0.061248 0.063498
0.064623 4.32598e-07 2.44527e-06 3.97492e-07 3.461e-07 1.05471e-06 3.17172e-07 4.10847e-06 1.80416e-05 4.02808e-06 2.71501e-07 5.25696e-07 2.56767e-07 8.0768e-07 5.98037e-06 7.24286e-07 0.063498 0.065748
0.066873 9.10449e-07 3.22249e-06 8.25348e-07 3.07593e-07 7.12764e-07 2.84632e-07 2.65298e-05 7.21716e-05 2.52936e-05 2.23409e-07 3.29479e-07 2.10241e-07 2.51008e-06 9.67834e-06 2.25466e-06 0.065748 0.067998
0.069123 5.43604e-06 4.49358e-06 4.80254e-06 4.31708e-06 1.81173e-06 4.04913e-06 5.29884e-05 9.72833e-05 4.86065e-05 8.63968e-07 1.26261e-06 7.71423e-07 1.60812e-05 1.14828e-05 1.4479e-05 0.067998 0.070248
0.071373 7.16112e-06 8.89001e-06 6.12483e-06 5.69905e-06 5.01485e-06 5.01573e-06 6.92941e-05 0.000164381 6.186e-05 2.20618e-06 2.5105e-06 1.90528e-06 1.86977e-05 2.19083e-05 1.59459e-05 0.070248 0.072498
0.073623 1.58904e-05 1.87674e-05 1.20339e-05 1.43009e-05 9.2774e-06 1.17171e-05 8.34393e-05 0.000378948 5.77764e-05 1.48327e-06 2.07237e-06 1.27445e-06 4.94345e-05 5.94626e-05 3.70354e-05 0.072498 0.074748
0.075873 3.46385e-05 3.09857e-05 2.58114e-05 3.16203e-05 1.96514e-05 2.44185e-05 0.000162904 0.000481555 0.000125131 4.85158e-06 5.46596e-06 3.74598e-06 0.000103991 9.78176e-05 7.66551e-05 0.074748 0.076998
0.078123 4.49047e-05 4.30364e-05 3.27943e-05 4.09842e-05 3.23958e-05 3.08337e-05 0.000211512 0.000534082 0.00016328 9.72036e-06 1.01946e-05 7.50672e-06 0.000126824 0.000122424 9.16178e-05 0.076998 0.079248
0.080373 8.19092e-05 7.09947e-05 5.91666e-05 7.41436e-05 5.49479e-05 5.45673e-05 0.00041192 0.00069431 0.000317897 1.93023e-05 1.91104e-05 1.39633e-05 0.000227676 0.000195056 0.000164117 0.079248 0.081498
0.082904 0.000120145 9.78569e-05 8.43698e-05 0.000109695 7.47725e-05 7.90863e-05 0.000564243 0.000831406 0.000413749 3.16503e-05 2.86888e-05 2.22544e-05 0.000326188 0.0002623 0.000228956 0.081498 0.084311
0.085998 0.000245801 0.000167521 0.000167069 0.000225394 0.000131991 0.000155786 0.00111305 0.00156391 0.00075555 6.99944e-05 5.87875e-05 4.706e-05 0.000655131 0.000464193 0.000448008 0.084311 0.087685
0.089373 0.000416638 0.00027856 0.000253853 0.000383411 0.000219645 0.000239334 0.00182867 0.00231839 0.00125025 0.000138879 0.000109763 8.55382e-05 0.00106334 0.000652865 0.00064439 0.087685 0.091061
0.092748 0.000630247 0.000400576 0.000363154 0.000585371 0.000323817 0.000339365 0.0025373 0.00328479 0.00160641 0.000224758 0.000163082 0.000126427 0.00157435 0.000945797 0.000887909 0.091061 0.094435
0.096123 0.000902046 0.000536459 0.000479793 0.000844659 0.000426357 0.00045597 0.00334081 0.00383282 0.00199953 0.000350734 0.000234025 0.000185992 0.00218566 0.00121214 0.00116287 0.094435 0.097811
0.099498 0.00126424 0.000735294 0.000618441 0.0011877 0.000604124 0.000600042 0.00451678 0.00467067 0.00250603 0.000547465 0.00035222 0.000266082 0.0029331 0.00162785 0.00141844 0.097811 0.101186
0.102873 0.00168201 0.000908393 0.0007579 0.00158737 0.000739951 0.000737428 0.00570367 0.00552887 0.00300315 0.000776654 0.000453726 0.00034287 0.00378993 0.00193074 0.00166501 0.101186 0.104560
0.106248 0.00220106 0.00111138 0.000865348 0.0020826 0.000990054 0.000877896 0.00723531 0.00698442 0.00364253 0.00107678 0.000617615 0.00042742 0.00481871 0.00231152 0.00191415 0.104560 0.107936
0.109623 0.00279 0.00127776 0.00101259 0.00262266 0.00111252 0.00102774 0.00990112 0.00812737 0.00500501 0.00143873 0.000750301 0.000525939 0.00593615 0.00253602 0.00214065 0.107936 0.111310
0.112998 0.00328707 0.00142937 0.0011463 0.00309781 0.00120315 0.00114401 0.0113299 0.009679 0.00540554 0.00175473 0.000886773 0.000589213 0.00685479 0.00275041 0.00233115 0.111310 0.114686
0.116373 0.00367906 0.00151883 0.00120652 0.00348532 0.00131414 0.00124324 0.011912 0.010219 0.00532461 0.00203407 0.000934663 0.000657787 0.00750906 0.00285631 0.00247457 0.114686 0.118060
0.119748 0.00409481 0.00159299 0.00122305 0.0038904 0.00136148 0.00127055 0.0127813 0.0107938 0.00565942 0.00231415 0.0010162 0.000715905 0.0082407 0.0029261 0.00258687 0.118060 0.121435
0.123123 0.00452265 0.00170552 0.00131194 0.00430411 0.00139471 0.00128344 0.0138097 0.0112638 0.00600297 0.00260314 0.00111779 0.000742038 0.00899184 0.00309327 0.00245891 0.121435 0.124811
