#Observed stellar mass range: 10 < log10(M*/Msun) < 10.2
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of -0.178198 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 56812
#Bestfit SF galaxies in bin: 37522
#Bestfit Q galaxies in bin: 19290
#Bestfit central galaxies in bin: 37117
#Bestfit satellite galaxies in bin: 19695
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 9.54838e-07 0 0 0 0 0 2.28138e-06 0 0 6.50608e-13 0 0 2.64479e-06 0 0.000000 0.057873
0.059561 7.97913e-05 0.000244562 7.54491e-05 3.02267e-05 2.85097e-05 2.96173e-05 0.000176202 0.000646733 0.000169445 4.26175e-06 6.10222e-05 3.73296e-06 0.000222133 0.000539501 0.000216787 0.057873 0.061248
0.062373 0.00019514 0.000373649 0.000170439 0.000144912 9.11196e-05 0.000139684 0.000292842 0.000825603 0.000251228 5.05073e-05 0.000227847 4.26648e-05 0.000467714 0.000748733 0.000429344 0.061248 0.063498
0.064623 0.000817676 0.000728018 0.000730423 0.00070161 0.00015827 0.000664185 0.00104344 0.00171293 0.000895086 0.000312163 0.000479788 0.000276173 0.00177036 0.00116354 0.00163918 0.063498 0.065748
0.066873 0.00115864 0.000967867 0.000974593 0.000714893 0.000277432 0.000624022 0.0020218 0.00273512 0.00168301 0.000763772 0.000892435 0.000659814 0.0019028 0.00133392 0.00162374 0.065748 0.067998
0.069123 0.0023537 0.00161848 0.00201621 0.00112934 0.000892106 0.000928677 0.00473527 0.00346448 0.0041435 0.00193915 0.00128806 0.00169096 0.00313496 0.00209522 0.00263722 0.067998 0.070248
0.071373 0.00410546 0.00185679 0.00341951 0.00188129 0.00114222 0.00155281 0.00843183 0.00356032 0.00716607 0.00374748 0.00103598 0.00329805 0.00478012 0.00322427 0.0038261 0.070248 0.072498
0.073623 0.00601698 0.0026895 0.00462814 0.00269339 0.00215961 0.0020741 0.0124819 0.00468146 0.0100355 0.00455383 0.00197329 0.00378623 0.00877442 0.00448951 0.00681656 0.072498 0.074748
0.075873 0.00786696 0.00472393 0.00583583 0.00392571 0.00337064 0.00284556 0.0155333 0.00701663 0.0119291 0.00591287 0.0027771 0.00462109 0.0115496 0.00696932 0.0083426 0.074748 0.076998
0.078123 0.0106762 0.00613522 0.00752837 0.00570316 0.00391372 0.00406024 0.0203496 0.0101031 0.0147472 0.00862215 0.00461192 0.0062048 0.0145473 0.00830433 0.00967474 0.076998 0.079248
0.080373 0.0135752 0.00717542 0.00904025 0.00760916 0.00541006 0.00504513 0.0251802 0.0125275 0.0166198 0.0112279 0.00583811 0.00753547 0.017999 0.0105785 0.0114688 0.079248 0.081498
0.082904 0.0158076 0.00869766 0.00993496 0.00923013 0.0066737 0.00591896 0.0286018 0.0121167 0.0183287 0.013184 0.00728447 0.00837679 0.020752 0.0106282 0.0129007 0.081498 0.084311
0.085998 0.0248624 0.0137042 0.0148131 0.0157342 0.0103586 0.00944096 0.042618 0.0187205 0.025959 0.0209872 0.0119159 0.0125182 0.0321655 0.0166558 0.0185069 0.084311 0.087685
0.089373 0.0340084 0.0149326 0.0192415 0.0217328 0.0118807 0.0118745 0.0578863 0.0172842 0.0343224 0.0291007 0.0140592 0.0168995 0.0432574 0.0175594 0.0234282 0.087685 0.091061
0.092748 0.0429516 0.017142 0.0224115 0.0258547 0.0149429 0.0126071 0.0762077 0.0211058 0.044678 0.0377141 0.0128632 0.0200926 0.0528221 0.0200472 0.0266022 0.091061 0.094435
0.096123 0.0513313 0.0187061 0.0246277 0.0314855 0.0161184 0.0142154 0.0899344 0.0243835 0.0471576 0.0441412 0.0159706 0.0218748 0.0648815 0.0219758 0.0299518 0.094435 0.097811
0.099498 0.0607428 0.0186597 0.0271328 0.0377697 0.0168567 0.0156915 0.105429 0.0284864 0.0521499 0.052182 0.0164065 0.0233754 0.0768765 0.0227359 0.0340276 0.097811 0.101186
0.102873 0.0713354 0.0182167 0.0295823 0.0448755 0.0171865 0.0169087 0.122804 0.0309829 0.0573834 0.0612066 0.0178526 0.0252749 0.0904241 0.025785 0.0376405 0.101186 0.104560
0.106248 0.0823172 0.0198549 0.0316687 0.0527728 0.018462 0.0181897 0.139785 0.0346007 0.0609517 0.0710739 0.0167846 0.0275507 0.103506 0.0265412 0.0391479 0.104560 0.107936
0.109623 0.0947485 0.0197325 0.0335601 0.0612536 0.0176788 0.0204857 0.159901 0.0330856 0.0663638 0.0819457 0.0183869 0.0298999 0.118876 0.0264432 0.0425606 0.107936 0.111310
0.112998 0.106387 0.0220984 0.0373399 0.0685654 0.0186135 0.021811 0.179957 0.0326263 0.0741852 0.0931836 0.0198633 0.0339704 0.131271 0.0260151 0.0437882 0.111310 0.114686
0.116373 0.118005 0.0259933 0.0404622 0.0759392 0.0232409 0.0228767 0.199828 0.0344251 0.0786726 0.103953 0.0221498 0.0371287 0.144486 0.0284474 0.048276 0.114686 0.118060
0.119748 0.128467 0.0234771 0.0435572 0.0820812 0.023373 0.0237919 0.218695 0.0368921 0.0868015 0.111875 0.0214942 0.0393784 0.159737 0.0310757 0.0540769 0.118060 0.121435
0.123123 0.138545 0.0280488 0.0454556 0.0881932 0.0250468 0.0233491 0.236488 0.03801 0.0923896 0.120126 0.0218198 0.0399027 0.173258 0.0356151 0.0579415 0.121435 0.124811
0.126498 0.151135 0.0301288 0.0471098 0.0970346 0.0250923 0.0253297 0.25637 0.0464496 0.0972141 0.131035 0.0241732 0.0417501 0.189017 0.0436308 0.0603224 0.124811 0.128185
0.129873 0.165368 0.0333344 0.0511081 0.105795 0.0277209 0.0272085 0.281248 0.0540646 0.105956 0.142543 0.0263667 0.0449048 0.208385 0.0464203 0.0666777 0.128185 0.131561
0.133248 0.181146 0.041635 0.0583191 0.115229 0.0299183 0.0289937 0.309363 0.058751 0.119129 0.154013 0.0300168 0.0473156 0.232281 0.0547081 0.076992 0.131561 0.134935
0.137045 0.198284 0.0402927 0.066211 0.12476 0.0304228 0.0319422 0.3413 0.0618539 0.133095 0.167417 0.0313615 0.0515336 0.256456 0.0567973 0.0889369 0.134935 0.139154
0.141685 0.221505 0.0443173 0.0739264 0.139724 0.0341453 0.0343089 0.380583 0.0746843 0.144659 0.187082 0.0386501 0.0566456 0.28638 0.0613321 0.0967756 0.139154 0.144217
0.146748 0.246082 0.0455172 0.0785758 0.154124 0.0373958 0.0376937 0.424953 0.078828 0.163032 0.20612 0.0398058 0.0620164 0.321394 0.0597988 0.108276 0.144217 0.149279
0.151810 0.273029 0.0513511 0.0865885 0.169594 0.0404378 0.0413281 0.474225 0.0898378 0.186494 0.22949 0.0455715 0.0717092 0.355081 0.0588245 0.118256 0.149279 0.154342
0.156873 0.299831 0.0555828 0.0960613 0.185025 0.0419179 0.0445273 0.523147 0.085479 0.206718 0.251658 0.0476119 0.0771205 0.390618 0.0609275 0.133442 0.154342 0.159404
0.161935 0.322915 0.0621121 0.10395 0.200753 0.0432838 0.0492631 0.560538 0.0883238 0.223046 0.272014 0.0515097 0.0862701 0.418843 0.0748778 0.141324 0.159404 0.164467
0.166998 0.346052 0.0720342 0.111671 0.215257 0.0454275 0.0542377 0.600468 0.0934147 0.235265 0.291254 0.0595151 0.0931897 0.449325 0.0893235 0.147819 0.164467 0.169529
