#Peak halo mass range: 10.625 < log10(Mh/Msun) < 10.875
#Quenched threshold: True SFR / True SM < 1e-11 / yr
#True SFHs in units of Msun/yr.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit halos in bin: 1.02422e+06
#Bestfit SF halos in bin: 999603
#Bestfit Q halos in bin: 24612
#Bestfit central halos in bin: 717223
#Bestfit satellite halos in bin: 306992
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 1.16131e-08 0 0 6.52795e-10 0 0 0 0 0 0 0 0 3.93077e-08 0 0.000000 0.057873
0.059561 0 1.05707e-07 0 0 7.06253e-09 0 0 0 0 0 0 0 0 3.76553e-07 0 0.057873 0.061248
0.062373 0 4.57485e-07 0 0 1.44198e-07 0 0 1.18085e-09 0 0 0 0 0 1.50703e-06 0 0.061248 0.063498
0.064623 4.33296e-07 2.44817e-06 3.98133e-07 3.47028e-07 1.05832e-06 3.19513e-07 3.93703e-06 1.74919e-05 3.8801e-06 2.71659e-07 5.26003e-07 2.56916e-07 8.10927e-07 6.00196e-06 7.27204e-07 0.063498 0.065748
0.066873 9.11917e-07 3.2279e-06 8.26682e-07 3.00201e-07 6.74043e-07 2.80186e-07 2.57564e-05 6.43026e-05 2.42692e-05 2.23539e-07 3.29671e-07 2.10364e-07 2.52017e-06 9.7041e-06 2.26373e-06 0.065748 0.067998
0.069123 5.44481e-06 4.49989e-06 4.83255e-06 4.30051e-06 1.60513e-06 4.06741e-06 5.19199e-05 9.8268e-05 4.73991e-05 8.64471e-07 1.26335e-06 7.71873e-07 1.61458e-05 1.15183e-05 1.45387e-05 0.067998 0.070248
0.071373 7.17267e-06 8.90288e-06 6.13728e-06 5.57833e-06 4.65484e-06 4.89266e-06 7.1926e-05 0.000131245 6.4602e-05 2.07053e-06 2.3602e-06 1.78327e-06 1.90927e-05 2.27756e-05 1.62981e-05 0.070248 0.072498
0.073623 1.58705e-05 1.8462e-05 1.2017e-05 1.13565e-05 1.08372e-05 9.19186e-06 0.000199203 0.000292652 0.0001699 1.42769e-06 1.99406e-06 1.22663e-06 4.96131e-05 5.86499e-05 3.71659e-05 0.072498 0.074748
0.075873 3.41253e-05 3.09349e-05 2.53456e-05 2.9592e-05 1.89253e-05 2.26632e-05 0.000218241 0.000450271 0.000177016 4.4776e-06 4.8489e-06 3.48432e-06 0.000103391 9.84682e-05 7.66803e-05 0.074748 0.076998
0.078123 4.41096e-05 4.28948e-05 3.21699e-05 3.95014e-05 3.16659e-05 2.94343e-05 0.000231268 0.000504263 0.000174002 9.59004e-06 1.00089e-05 7.40901e-06 0.000124757 0.000121926 8.99937e-05 0.076998 0.079248
0.080373 8.09559e-05 6.9879e-05 5.85279e-05 7.23468e-05 5.22921e-05 5.41485e-05 0.000430613 0.000829148 0.000315834 1.91431e-05 1.87716e-05 1.3873e-05 0.000225369 0.000193305 0.000162013 0.079248 0.081498
