#Peak halo mass range: 13.875 < log10(Mh/Msun) < 14.125
#Quenched threshold: True SFR / True SM < 1e-11 / yr
#True SFHs in units of Msun/yr.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit halos in bin: 366
#Bestfit SF halos in bin: 8
#Bestfit Q halos in bin: 358
#Bestfit central halos in bin: 338
#Bestfit satellite halos in bin: 28
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0.0287078 -0.00052071 0.0286175 0 0 0 0.0293493 -0.001227 0.0292651 0.031086 -0.000944868 0.0309882 0 0 0 0.000000 0.057873
0.059561 0.156888 0.215624 0.151939 0 0 0 0.160394 0.193643 0.15539 0.166225 0.23044 0.161046 0.0441776 0.0468368 0.0429999 0.057873 0.061248
0.062373 0.378749 0.387318 0.360237 0 0.000397042 0 0.387212 0.383064 0.368496 0.388715 0.402277 0.369765 0.258437 0.286174 0.247082 0.061248 0.063498
0.064623 1.01142 0.793574 0.935386 0 0.0302084 0 1.03403 0.797438 0.956506 1.05966 0.838393 0.980949 0.42914 0.39481 0.391228 0.063498 0.065748
0.066873 1.43022 0.753853 1.28153 0.0486359 0.256282 0.0485931 1.46109 0.722156 1.30959 1.51409 0.828947 1.35813 0.417843 0.377662 0.362377 0.065748 0.067998
0.069123 2.19443 0.849735 1.8925 0.11796 0.41078 0.100902 2.24083 0.857713 1.93607 2.32777 0.859048 2.0098 0.584775 0.586561 0.478923 0.067998 0.070248
0.071373 2.7402 1.18511 2.26375 0.320513 0.603033 0.277413 2.79427 1.17837 2.31026 2.90011 1.14531 2.39737 0.809855 0.728235 0.657443 0.070248 0.072498
0.073623 4.26341 1.381 3.44289 0.30957 0.781621 0.253424 4.35176 1.3702 3.51513 4.53581 1.34174 3.67242 0.975202 0.936047 0.696314 0.072498 0.074748
0.075873 5.46205 1.59115 4.19594 0.462528 0.942918 0.379977 5.57377 1.62832 4.2832 5.79755 1.69431 4.43965 1.41201 0.873868 0.978194 0.074748 0.076998
0.078123 7.702 2.15569 5.55801 0.982479 0.566922 0.788804 7.85215 2.1656 5.69691 8.18263 2.27202 5.94676 1.90007 1.13105 1.23368 0.076998 0.079248
0.080373 9.85973 4.51793 6.22399 6.39342 6.06497 5.18401 9.93719 4.59591 6.25477 10.4273 4.96931 6.64306 3.00855 1.68835 1.81573 0.079248 0.081498
0.082904 9.84354 2.90818 5.36961 6.22173 5.29474 4.71633 9.92447 3.02302 5.45426 10.4239 3.10334 5.66531 2.8373 1.40836 1.55231 0.081498 0.084311
0.085998 16.3795 2.4781 10.1897 8.39624 2.5843 6.3248 16.5579 2.50808 10.304 17.446 2.26796 10.8779 3.50438 1.6138 1.77358 0.084311 0.087685
0.089373 17.3491 4.1888 9.53373 17.8702 6.56727 14.9893 17.3375 4.20675 9.61666 18.4882 4.463 10.198 3.59872 2.30221 1.50538 0.087685 0.091061
0.092748 20.0363 4.8611 9.82702 22.6333 15.295 19.3531 19.9783 5.21414 9.75437 21.3195 5.08827 10.4548 4.54698 2.60915 1.80472 0.091061 0.094435
0.096123 24.7987 6.45073 11.8257 20.649 8.82423 15.4974 24.8914 6.7421 11.8865 26.2142 6.54857 12.5537 7.71076 3.60119 2.66018 0.094435 0.097811
0.099498 30.4366 5.01181 15.0377 17.2612 7.40936 11.2399 30.731 4.97255 15.1346 32.1841 4.76229 16.1029 9.34177 3.93914 3.01626 0.097811 0.101186
0.102873 37.237 7.19656 17.4005 11.6714 6.37873 5.0685 37.8083 6.98751 17.7392 39.2158 7.47724 18.5852 13.3493 5.16763 4.49126 0.101186 0.104560
0.106248 42.6375 4.77535 20.1494 10.9651 5.51856 3.57801 43.3453 4.66361 20.5736 45.093 4.84521 21.4533 12.9966 4.97594 4.77763 0.104560 0.107936
0.109623 49.4251 10.2392 21.9751 12.3923 6.26798 4.05115 50.2527 10.3051 22.3292 52.4045 10.1995 23.8557 13.4592 5.59701 4.09705 0.107936 0.111310
0.112998 59.8569 11.7204 27.4783 13.4532 7.78504 4.01584 60.8939 11.8783 28.1175 63.3406 11.7397 29.3742 17.8043 5.15662 6.55091 0.111310 0.114686
0.116373 73.4461 14.3835 33.4321 22.2733 13.1441 6.26708 74.5897 14.061 34.1155 77.8789 14.8625 35.6963 19.9361 5.42255 7.16764 0.114686 0.118060
0.119748 78.5968 16.5842 32.0148 34.4896 23.0343 10.7011 79.5824 16.3934 32.7722 83.7055 17.3273 34.534 16.9269 8.44959 4.38589 0.118060 0.121435
