#Observed stellar mass range: 9.8 < log10(M*/Msun) < 10
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of -0.217383 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 46938
#Bestfit SF galaxies in bin: 40571
#Bestfit Q galaxies in bin: 6367
#Bestfit central galaxies in bin: 31176
#Bestfit satellite galaxies in bin: 15762
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0.000842139 -0.000831994 0.000842139 8.49844e-06 -1.99777e-06 8.49844e-06 0.00615416 -0.00614548 0.00615416 0 4.19881e-08 0 0.00250782 -0.00247798 0.00250782 0.000000 0.057873
0.059561 0.00472451 -0.00441703 0.00472104 4.12068e-05 2.40994e-05 4.07734e-05 0.0345669 -0.0332293 0.0345558 9.63221e-05 7.72072e-05 9.58464e-05 0.0138787 -0.0133132 0.0138726 0.057873 0.061248
0.062373 0.00387985 -0.00325649 0.00385745 0.000106986 0.000179783 9.80616e-05 0.0279208 -0.0243934 0.0278717 0.00015581 0.000203844 0.000149412 0.0112457 -0.00997053 0.0112107 0.061248 0.063498
0.064623 0.00216621 0 0.00207774 0.000495979 0.000364453 0.000449966 0.012809 -0.00199864 0.0124843 0.000476766 0.000736617 0.000435271 0.00550779 -0.000894291 0.00530007 0.063498 0.065748
0.066873 0.00185167 0.00130842 0.00164665 0.000619659 0.00114394 0.000523896 0.00970214 0.00436699 0.00900685 0.000762068 0.00117347 0.000653521 0.00400682 0.001708 0.00360894 0.065748 0.067998
0.069123 0.00292946 0.00275901 0.00244674 0.00104347 0.00200667 0.000786896 0.0149471 0.00860858 0.0132855 0.00210177 0.00239323 0.00176207 0.00456655 0.00395854 0.00375989 0.067998 0.070248
0.071373 0.00498219 0.0033278 0.00405644 0.00224855 0.00226704 0.00171047 0.0224011 0.00977467 0.0189427 0.0036617 0.00251626 0.0030334 0.00759401 0.00477782 0.00610354 0.070248 0.072498
0.073623 0.00754071 0.00485928 0.00577017 0.00390543 0.00359692 0.00277293 0.030705 0.0101316 0.024539 0.00587734 0.00422192 0.00454038 0.0108307 0.00583019 0.00827831 0.072498 0.074748
0.075873 0.010548 0.00590613 0.00760331 0.00590087 0.00461197 0.0041242 0.04016 0.0155974 0.0312442 0.00852514 0.00493444 0.00624382 0.0145491 0.00838725 0.010628 0.074748 0.076998
0.078123 0.0147027 0.00852848 0.0100978 0.00741178 0.00653314 0.00514914 0.0611609 0.0125452 0.0465258 0.0110237 0.00656364 0.00732825 0.0219794 0.0103988 0.0152592 0.076998 0.079248
0.080373 0.0190296 0.0105351 0.0126204 0.0103003 0.00881182 0.00668531 0.0746531 0.0175987 0.0543245 0.0149234 0.00853254 0.00950054 0.0271513 0.0123141 0.0187064 0.079248 0.081498
0.082904 0.0209604 0.0114879 0.0132694 0.0124043 0.0090893 0.00782605 0.0754803 0.019676 0.0522465 0.0172053 0.0101215 0.0105458 0.0283878 0.0141943 0.018188 0.081498 0.084311
0.085998 0.0317648 0.0179986 0.0186596 0.0207421 0.0132382 0.0123149 0.102002 0.0350168 0.0661176 0.0274966 0.0141439 0.0156928 0.040207 0.0215715 0.0235317 0.084311 0.087685
0.089373 0.0433319 0.0191724 0.0231893 0.0276211 0.0145953 0.0154575 0.143442 0.0416631 0.0869938 0.0402955 0.0138654 0.0230346 0.0493377 0.028871 0.0241799 0.087685 0.091061
0.092748 0.0535884 0.018754 0.0278299 0.0350875 0.0164771 0.018527 0.171477 0.0319987 0.100909 0.0489723 0.0154838 0.0263782 0.0627185 0.0278543 0.0305826 0.091061 0.094435
0.096123 0.0644262 0.0238094 0.0305444 0.0429189 0.0191077 0.020736 0.201473 0.0316906 0.114838 0.0566781 0.0188258 0.0274973 0.0797514 0.0329167 0.0376808 0.094435 0.097811
0.099498 0.0782738 0.0272123 0.0346701 0.0510247 0.0206587 0.0223629 0.251907 0.0328811 0.140317 0.0665887 0.0221565 0.0291434 0.101386 0.0333249 0.0469773 0.097811 0.101186
0.102873 0.0929894 0.0282517 0.0385384 0.0608367 0.0236199 0.023418 0.297869 0.0412176 0.160281 0.0764775 0.0243514 0.0314319 0.125649 0.0377018 0.0555995 0.101186 0.104560
0.106248 0.103913 0.0279014 0.0396636 0.0676011 0.0244727 0.0242663 0.335296 0.0470246 0.179062 0.0854382 0.0242618 0.0322226 0.140455 0.0372261 0.0552394 0.104560 0.107936
0.109623 0.116171 0.0252567 0.0402871 0.076084 0.0244007 0.0243698 0.37161 0.0522539 0.195555 0.0988266 0.0214276 0.0356049 0.150477 0.0410111 0.052096 0.107936 0.111310
0.112998 0.128222 0.0305074 0.0413895 0.085077 0.0284937 0.0259623 0.403144 0.0518207 0.201711 0.110735 0.0259311 0.0374293 0.162809 0.0397711 0.0525574 0.111310 0.114686
0.116373 0.141878 0.0329829 0.0457774 0.0945398 0.0318955 0.0275703 0.443522 0.0592574 0.220854 0.119243 0.0309766 0.0367775 0.186649 0.043154 0.0614046 0.114686 0.118060
0.119748 0.157712 0.0332371 0.0497725 0.105205 0.0323642 0.0298022 0.492288 0.0668159 0.241976 0.127127 0.0320638 0.0369781 0.218206 0.0425988 0.0758767 0.118060 0.121435
0.123123 0.172921 0.0346614 0.0535906 0.114987 0.0289871 0.0318854 0.542085 0.0720554 0.258637 0.139365 0.0362977 0.0407479 0.239292 0.0488393 0.0850719 0.121435 0.124811
0.126498 0.186941 0.0384201 0.0585227 0.124311 0.0331697 0.0322133 0.586024 0.0949764 0.274517 0.151211 0.0425863 0.0411465 0.257614 0.0461214 0.091457 0.124811 0.128185
0.129873 0.205281 0.0431575 0.0648383 0.135682 0.0367944 0.0340876 0.64877 0.107302 0.307545 0.16896 0.0417825 0.0477944 0.277121 0.058466 0.0979621 0.128185 0.131561
0.133248 0.222417 0.048579 0.0667502 0.149018 0.0396522 0.0382089 0.690123 0.123041 0.309301 0.185201 0.0412693 0.0522088 0.296029 0.0683573 0.0983523 0.131561 0.134935
0.137045 0.239781 0.0536679 0.0710574 0.161288 0.0417267 0.0398514 0.739944 0.141021 0.328244 0.200596 0.0454222 0.0566877 0.317286 0.0697675 0.101811 0.134935 0.139154
0.141685 0.268349 0.0553638 0.0774161 0.179332 0.0483934 0.0436804 0.835572 0.146479 0.374578 0.225019 0.0567796 0.0634352 0.354051 0.0755838 0.113332 0.139154 0.144217
0.146748 0.290948 0.0679623 0.0828814 0.197576 0.0499607 0.0470969 0.885923 0.170069 0.371759 0.241623 0.0660148 0.0628749 0.388509 0.0780785 0.120301 0.144217 0.149279
0.151810 0.322447 0.072108 0.0942383 0.217015 0.0547729 0.051432 0.994267 0.169438 0.416279 0.267704 0.0726096 0.0707101 0.430724 0.0831283 0.131533 0.149279 0.154342
0.156873 0.349376 0.0860824 0.0968287 0.236928 0.0605702 0.056702 1.0659 0.189563 0.432769 0.287005 0.0796618 0.07455 0.472741 0.0980698 0.137982 0.154342 0.159404
0.161935 0.378992 0.0831351 0.104118 0.25887 0.0601647 0.0606734 1.14442 0.202432 0.459254 0.312068 0.0763684 0.0833858 0.511363 0.10903 0.151988 0.159404 0.164467
0.166998 0.407896 0.0886767 0.111929 0.281991 0.0650112 0.065379 1.21017 0.212138 0.473978 0.337188 0.0798416 0.0890449 0.54775 0.111511 0.161177 0.164467 0.169529
0.172060 0.437793 0.101869 0.119755 0.304663 0.0706911 0.0737235 1.28611 0.247763 0.508261 0.362017 0.0832256 0.0947725 0.587672 0.121489 0.16906 0.169529 0.174591
0.177123 0.468546 0.0991866 0.128015 0.323568 0.0768498 0.0802376 1.39236 0.245177 0.569129 0.386155 0.0902166 0.0976355 0.631509 0.122241 0.192387 0.174591 0.179654
0.182185 0.505885 0.103631 0.141864 0.347433 0.0792315 0.0874761 1.51555 0.258467 0.631107 0.417498 0.088966 0.114259 0.680708 0.143313 0.211314 0.179654 0.184716
0.187248 0.53972 0.114431 0.156681 0.370236 0.0807747 0.0959334 1.61968 0.255578 0.690373 0.448554 0.0899058 0.121166 0.72004 0.15531 0.222105 0.184716 0.189779
0.192310 0.571548 0.126224 0.173978 0.393416 0.0800207 0.105665 1.70662 0.302906 0.729455 0.470902 0.104204 0.125535 0.770618 0.16589 0.252712 0.189779 0.194842
0.197373 0.598619 0.137558 0.181439 0.41392 0.0795447 0.111179 1.77554 0.346791 0.753749 0.491273 0.107253 0.134193 0.810943 0.165685 0.281342 0.194842 0.199904
0.202435 0.633109 0.135312 0.19933 0.436214 0.0870211 0.117648 1.88774 0.355907 0.813958 0.519585 0.105958 0.148753 0.85765 0.169682 0.313272 0.199904 0.204967
0.207498 0.667474 0.13863 0.211265 0.460943 0.0920113 0.123822 1.98351 0.330942 0.855139 0.542888 0.116409 0.155631 0.913895 0.190305 0.340508 0.204967 0.210029
0.212560 0.70445 0.138992 0.230051 0.485401 0.0942494 0.134404 2.10025 0.36929 0.923624 0.570444 0.130336 0.16325 0.969504 0.189856 0.36995 0.210029 0.215091
0.217623 0.736349 0.143484 0.244747 0.509245 0.102525 0.143095 2.18348 0.371243 0.968438 0.597619 0.135689 0.177069 1.01075 0.207348 0.374257 0.215091 0.220154
0.222685 0.763895 0.148617 0.255961 0.532431 0.0946224 0.156701 2.2388 0.368752 1.0025 0.618848 0.142968 0.183666 1.05079 0.220143 0.384905 0.220154 0.225217
0.227748 0.788351 0.146799 0.258692 0.554118 0.0963621 0.167777 2.2809 0.396076 1.005 0.644695 0.148572 0.195276 1.07249 0.22152 0.367801 0.225217 0.230279
0.232810 0.815792 0.150092 0.268544 0.579951 0.101876 0.179037 2.31859 0.410036 0.998084 0.66823 0.142611 0.205847 1.10766 0.234634 0.388609 0.230279 0.235342
0.237873 0.846851 0.152045 0.285026 0.605121 0.111605 0.192913 2.38717 0.382964 1.03911 0.702036 0.136795 0.231814 1.13328 0.234203 0.401297 0.235342 0.240404
0.242935 0.870754 0.171169 0.289741 0.631286 0.117418 0.199638 2.39667 0.401013 0.976552 0.723769 0.149581 0.233825 1.16148 0.250733 0.403371 0.240404 0.245467
0.247998 0.895729 0.185261 0.299657 0.652169 0.122885 0.214567 2.44772 0.419328 0.997075 0.745436 0.16099 0.236698 1.193 0.263705 0.409967 0.245467 0.250529
0.253060 0.92067 0.191894 0.306335 0.674408 0.133123 0.222947 2.48987 0.448599 1.00051 0.7676 0.16425 0.253996 1.22343 0.272202 0.428881 0.250529 0.255592
0.258123 0.934323 0.204092 0.305394 0.69449 0.141154 0.2306 2.46256 0.498348 0.910507 0.780923 0.175549 0.255369 1.23774 0.289339 0.417114 0.255592 0.260654
0.263185 0.957409 0.21851 0.311482 0.720088 0.149152 0.236609 2.46964 0.531339 0.919034 0.799154 0.179405 0.263475 1.27042 0.304142 0.434828 0.260654 0.265716
0.268248 0.987634 0.218701 0.319376 0.75077 0.15876 0.251256 2.49695 0.521887 0.902126 0.820961 0.178147 0.268658 1.3173 0.319985 0.450179 0.265716 0.270779
0.273310 1.02543 0.222772 0.336385 0.780855 0.159795 0.263494 2.58391 0.501047 0.990306 0.85127 0.179637 0.281718 1.36992 0.31326 0.470929 0.270779 0.275842
0.278373 1.05382 0.225706 0.341874 0.807972 0.164225 0.266671 2.62041 0.541388 0.981298 0.874436 0.186577 0.287745 1.40864 0.332974 0.471312 0.275842 0.280904
0.283435 1.08522 0.234762 0.353626 0.832089 0.172963 0.273539 2.69822 0.55065 0.986317 0.905048 0.218503 0.295405 1.4416 0.33265 0.492579 0.280904 0.285967
