#Observed stellar mass range: 11 < log10(M*/Msun) < 11.2
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of -0.227578 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 7783
#Bestfit SF galaxies in bin: 3600
#Bestfit Q galaxies in bin: 4183
#Bestfit central galaxies in bin: 6260
#Bestfit satellite galaxies in bin: 1523
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0.000948647 0.000753611 0.000935356 0 3.61915e-06 0 0.00176508 0.00110864 0.00174305 0.000592977 0.000984601 0.00058305 0.00241056 0.000210024 0.00240703 0.000000 0.057873
0.059561 0.0131074 0.0252907 0.0126009 0.000589761 0.00281964 0.000553879 0.0238803 0.040106 0.0229863 0.00997336 0.028544 0.00943988 0.025989 0.012006 0.025505 0.057873 0.061248
0.062373 0.038888 0.0470653 0.0366268 0.00710276 0.013873 0.00664701 0.0662432 0.0695102 0.0627765 0.0395861 0.0489469 0.0372191 0.0360186 0.0337081 0.034552 0.061248 0.063498
0.064623 0.0810753 0.0421486 0.0735797 0.0145286 0.0280816 0.0132214 0.138347 0.0629497 0.127963 0.0731251 0.055864 0.0664168 0.113753 0.0124254 0.106869 0.063498 0.065748
0.066873 0.117158 0.0677227 0.102898 0.027135 0.0230547 0.0237322 0.194634 0.0657804 0.172257 0.124479 0.0574305 0.110318 0.0870671 0.06822 0.0755469 0.065748 0.067998
0.069123 0.131012 0.124717 0.107874 0.0270809 0.028239 0.0213505 0.220457 0.16293 0.18483 0.133364 0.118341 0.110381 0.121343 0.0958301 0.102734 0.067998 0.070248
0.071373 0.188008 0.152446 0.150001 0.0429079 0.0565219 0.0308743 0.312885 0.209316 0.257936 0.1913 0.15045 0.153302 0.174479 0.173584 0.13856 0.070248 0.072498
0.073623 0.261212 0.158443 0.196203 0.050511 0.0653907 0.0307671 0.442547 0.235825 0.350326 0.275657 0.161565 0.209799 0.20184 0.170149 0.144906 0.072498 0.074748
0.075873 0.337298 0.165685 0.228964 0.0643806 0.0797631 0.0401149 0.572178 0.207432 0.425795 0.358954 0.178897 0.252704 0.248284 0.217044 0.157897 0.074748 0.076998
0.078123 0.414875 0.198214 0.273262 0.0905219 0.0968673 0.0535328 0.694022 0.244523 0.480195 0.435695 0.19581 0.294511 0.329301 0.242328 0.198662 0.076998 0.079248
