#Peak halo mass range: 9.125 < log10(Mh/Msun) < 9.375
#Quenched threshold: True SFR / True SM < 1e-11 / yr
#True SFHs in units of Msun/yr.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit halos in bin: 1.36056e+06
#Bestfit SF halos in bin: 1.35736e+06
#Bestfit Q halos in bin: 3207
#Bestfit central halos in bin: 1.34367e+06
#Bestfit satellite halos in bin: 16896
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000000 0.057873
0.059561 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.057873 0.061248
0.062373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.061248 0.063498
0.064623 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.063498 0.065748
0.066873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.065748 0.067998
0.069123 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.067998 0.070248
0.071373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.070248 0.072498
0.073623 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.072498 0.074748
0.075873 9.04316e-10 2.57776e-09 8.62807e-10 0 9.7276e-10 0 3.83654e-07 -2.10166e-07 3.83654e-07 9.15688e-10 2.61017e-09 8.73656e-10 0 0 0 0.074748 0.076998
0.078123 1.52648e-08 3.11094e-08 1.33266e-08 1.39132e-08 3.00662e-08 1.19037e-08 5.87357e-07 -2.89324e-07 5.87357e-07 1.40188e-09 4.3774e-09 1.27107e-09 1.11773e-06 2.01071e-06 9.68349e-07 0.076998 0.079248
0.080373 3.38881e-08 6.08352e-08 2.89026e-08 3.2762e-08 4.73245e-08 2.83764e-08 5.10524e-07 6.19057e-07 5.10524e-07 1.38929e-08 3.20583e-08 1.19626e-08 1.62402e-06 2.44811e-06 1.37059e-06 0.079248 0.081498
0.082904 7.26033e-08 1.23042e-07 5.95966e-08 6.20827e-08 1.04067e-07 5.12669e-08 4.52542e-06 -1.51845e-06 4.52542e-06 6.16633e-08 1.08792e-07 5.11473e-08 9.42614e-07 1.19102e-06 7.70148e-07 0.081498 0.084311
0.085998 2.30838e-07 3.54136e-07 1.76879e-07 2.26035e-07 2.81699e-07 1.84513e-07 2.26386e-06 3.38889e-06 2.26386e-06 2.06464e-07 3.24388e-07 1.56895e-07 2.1692e-06 2.88908e-06 1.70235e-06 0.084311 0.087685
0.089373 2.75344e-07 4.006e-07 2.02057e-07 2.72811e-07 3.46654e-07 2.03786e-07 1.34731e-06 2.07889e-06 1.34731e-06 2.55774e-07 3.68465e-07 1.87198e-07 1.83162e-06 2.68966e-06 1.36804e-06 0.087685 0.091061
0.092748 5.2582e-07 7.48707e-07 3.58684e-07 5.13191e-07 5.63449e-07 3.63861e-07 5.87097e-06 1.3691e-05 5.46143e-06 5.16801e-07 7.27934e-07 3.52412e-07 1.24305e-06 1.66484e-06 8.87287e-07 0.091061 0.094435
0.096123 8.25753e-07 1.10323e-06 5.38636e-07 8.15172e-07 8.42056e-07 5.42773e-07 5.30411e-06 1.30304e-05 4.44483e-06 8.09291e-07 1.08727e-06 5.27163e-07 2.13491e-06 2.74919e-06 1.43028e-06 0.094435 0.097811
