#Observed stellar mass range: 9 < log10(M*/Msun) < 9.2
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of -0.234587 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 76972
#Bestfit SF galaxies in bin: 75958
#Bestfit Q galaxies in bin: 1014
#Bestfit central galaxies in bin: 51131
#Bestfit satellite galaxies in bin: 25841
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 2.15219e-08 0 0 1.51697e-08 0 0 0 0 0 0 0 0 6.53873e-08 0 0.000000 0.057873
0.059561 4.11655e-05 3.21146e-05 4.03671e-05 2.90913e-05 2.82366e-05 2.85485e-05 0.000945634 -0.000457939 0.000945634 6.94031e-06 6.33323e-06 6.81066e-06 0.000108886 8.50897e-05 0.00010726 0.057873 0.061248
0.062373 0.000257432 9.10611e-05 0.000248807 0.000235585 5.25735e-05 0.000228191 0.00189395 0 0.00187238 4.5108e-05 6.19122e-05 4.28859e-05 0.000677552 0.000141464 0.000661125 0.061248 0.063498
0.064623 0.000518711 0.000190785 0.000483316 0.000485744 5.46922e-05 0.000455832 0.00298827 0.00189217 0.00290373 0.000124334 0.0002225 0.000109962 0.00129906 8.61576e-05 0.00123223 0.063498 0.065748
0.066873 0.000999611 0.000411981 0.000917838 0.000911304 0.000353785 0.000840604 0.00761458 -0.000187611 0.00737045 0.000385878 0.00033029 0.00034524 0.00221399 0.000403227 0.00206775 0.065748 0.067998
0.069123 0.00124197 0.000876486 0.00108 0.0011558 0.000586477 0.00100604 0.00769687 0.00254768 0.00700627 0.000662067 0.000554889 0.000554635 0.00238942 0.00132916 0.00208532 0.067998 0.070248
0.071373 0.00178839 0.00130044 0.00141868 0.00170519 0.00121806 0.00138339 0.00802034 0.0063659 0.00690557 0.00115516 0.00107578 0.000932732 0.00304133 0.00223395 0.00241303 0.070248 0.072498
0.073623 0.00263941 0.00232331 0.00198325 0.00243932 0.00216168 0.0018473 0.0176275 0.00527691 0.0150001 0.00182038 0.00155327 0.00138552 0.00426 0.00367691 0.00328167 0.072498 0.074748
0.075873 0.00402628 0.00380416 0.00291907 0.00373718 0.00339994 0.00271587 0.0256824 0.00816403 0.0214864 0.00277562 0.00262685 0.00208456 0.00650093 0.00591505 0.00457879 0.074748 0.076998
0.078123 0.00624657 0.00519835 0.00452032 0.00582153 0.00468423 0.00429918 0.0380857 0.00658015 0.0313028 0.00457484 0.00354856 0.00334 0.00955439 0.0080773 0.00666799 0.076998 0.079248
0.080373 0.0089632 0.0067698 0.00627693 0.00851068 0.00628372 0.00610253 0.0428613 0.0127977 0.0335452 0.00655363 0.00489166 0.00446733 0.013731 0.010209 0.00974395 0.079248 0.081498
0.082904 0.0106822 0.00751041 0.00691324 0.0102294 0.00657123 0.00678357 0.0446008 0.0124927 0.0326632 0.00809545 0.00558999 0.0051197 0.0158005 0.0111461 0.010465 0.081498 0.084311
0.085998 0.0167603 0.0107705 0.01021 0.0160481 0.00952814 0.0097597 0.0701137 0.0166813 0.0510373 0.0136159 0.0088898 0.00815783 0.0229822 0.0151935 0.0140881 0.084311 0.087685
0.089373 0.0222165 0.0134362 0.0124916 0.0212415 0.0120036 0.0121261 0.0952563 0.0104741 0.0686235 0.0183501 0.0112129 0.0103603 0.029867 0.0178325 0.0169295 0.087685 0.091061
0.092748 0.0270826 0.0150114 0.0140641 0.0258403 0.0136351 0.0141261 0.120149 0.00732682 0.0857401 0.0221616 0.0131677 0.0114079 0.0368198 0.0193799 0.0191588 0.091061 0.094435
0.096123 0.0332138 0.0170717 0.0157334 0.0317643 0.0153629 0.0161987 0.141794 0.0112425 0.0950458 0.0270247 0.0150057 0.0125734 0.04546 0.0220517 0.021496 0.094435 0.097811
0.099498 0.039207 0.018608 0.0166939 0.0378221 0.0164898 0.0168491 0.142953 0.0226759 0.0864115 0.0320664 0.0159489 0.013574 0.053336 0.026348 0.0231293 0.097811 0.101186
0.102873 0.0457069 0.0194522 0.0182258 0.0440156 0.0167188 0.0180003 0.172399 0.00419359 0.103601 0.0377716 0.0166815 0.014347 0.0614084 0.0260651 0.024369 0.101186 0.104560
0.106248 0.0513494 0.0190589 0.0178587 0.0492793 0.0186365 0.0187507 0.20642 0.0125309 0.123149 0.0430109 0.0174858 0.0152036 0.0678486 0.0264882 0.023486 0.104560 0.107936
0.109623 0.0579852 0.0210238 0.0184346 0.0557204 0.0198149 0.0189642 0.227644 0.00831357 0.1331 0.0480478 0.0197235 0.0148982 0.0776482 0.0271875 0.0264229 0.107936 0.111310
0.112998 0.0645528 0.0228363 0.0191638 0.0620243 0.0217158 0.0192523 0.253963 0.00941541 0.144864 0.0534277 0.0209964 0.0150829 0.0865658 0.0286068 0.0277447 0.111310 0.114686
0.116373 0.0711508 0.0256486 0.0198259 0.0687629 0.0231676 0.0195973 0.250025 0.0273865 0.132089 0.0584786 0.022665 0.0154493 0.0962248 0.0313004 0.0287212 0.114686 0.118060
0.119748 0.0781021 0.026689 0.02076 0.0756136 0.0245137 0.020105 0.264514 0.0355584 0.137078 0.0639213 0.0232457 0.0156649 0.106161 0.0337872 0.0293509 0.118060 0.121435
0.123123 0.0850736 0.0273242 0.0214736 0.0821049 0.0264765 0.0209155 0.307457 0.0210032 0.166071 0.069239 0.0226768 0.0162653 0.116405 0.0342006 0.0299882 0.121435 0.124811
0.126498 0.0917632 0.0286373 0.0217513 0.0887065 0.0271086 0.0218843 0.320737 0.0299695 0.170251 0.0748463 0.0247958 0.016654 0.125236 0.0369741 0.0321357 0.124811 0.128185
0.129873 0.099826 0.0299133 0.0230943 0.0965299 0.0287798 0.0232162 0.346736 0.0220489 0.180402 0.0811753 0.0259018 0.0172254 0.13673 0.0409018 0.0347841 0.128185 0.131561
0.133248 0.108998 0.0340839 0.0244074 0.105564 0.0298813 0.0248062 0.366275 0.0328157 0.183102 0.0873349 0.0276675 0.0175821 0.151863 0.0426434 0.0394434 0.131561 0.134935
0.137045 0.117799 0.0355964 0.0262136 0.114344 0.0319021 0.0264835 0.376652 0.0434484 0.178751 0.0944844 0.0274059 0.0191959 0.163932 0.0440121 0.0410698 0.134935 0.139154
0.141685 0.130244 0.0366071 0.0277625 0.126139 0.031645 0.0291131 0.437769 0.0390267 0.219039 0.10453 0.0324128 0.0208785 0.181125 0.0433556 0.0460902 0.139154 0.144217
0.146748 0.142357 0.037719 0.0303562 0.137639 0.0342726 0.0306856 0.495784 0.0513386 0.244701 0.114349 0.0327674 0.0229841 0.197776 0.0471531 0.0492319 0.144217 0.149279
0.151810 0.155148 0.0420948 0.0318607 0.150019 0.0368745 0.0324024 0.539336 0.0628892 0.259856 0.12536 0.0372257 0.0255607 0.214089 0.0532538 0.0517624 0.149279 0.154342
0.156873 0.169838 0.0458866 0.0361569 0.164453 0.0405623 0.0351129 0.57325 0.0712312 0.278356 0.136928 0.0388852 0.0281736 0.234956 0.0609198 0.0570675 0.154342 0.159404
0.161935 0.184849 0.0521551 0.0394812 0.179273 0.0435091 0.0393862 0.602537 0.0928226 0.286817 0.149947 0.0411276 0.0306574 0.25391 0.0597237 0.0594205 0.159404 0.164467
0.166998 0.199814 0.0533492 0.0427635 0.193924 0.0501234 0.0410003 0.640972 0.0972235 0.300133 0.163163 0.0465392 0.0321134 0.272334 0.0644713 0.064076 0.164467 0.169529
0.172060 0.213314 0.0535098 0.0436428 0.207049 0.0458278 0.0451973 0.682599 0.0939899 0.326518 0.173933 0.0466563 0.0337732 0.291236 0.0714352 0.0682494 0.169529 0.174591
0.177123 0.226666 0.0526855 0.0455528 0.220487 0.0473384 0.0499438 0.689524 0.115992 0.314722 0.1842 0.0480907 0.0356137 0.310694 0.0755164 0.0726937 0.174591 0.179654
0.182185 0.241509 0.0595151 0.0507219 0.235009 0.0496204 0.0549768 0.728353 0.134515 0.329699 0.197018 0.0477859 0.0378344 0.32954 0.08108 0.0769042 0.179654 0.184716
0.187248 0.255816 0.0662138 0.0568704 0.2486 0.0521879 0.0591507 0.796339 0.0924348 0.378843 0.208325 0.0520252 0.0402377 0.349785 0.0836093 0.0844122 0.184716 0.189779
0.192310 0.269652 0.068265 0.0603084 0.262874 0.0568851 0.0626572 0.777332 0.148068 0.347853 0.220558 0.0548411 0.0435416 0.366791 0.0809599 0.0904595 0.189779 0.194842
