#Peak halo mass range: 10.625 < log10(Mh/Msun) < 10.875
#Quenched threshold: True SFR / True SM < 1e-11 / yr
#True SFHs in units of Msun/yr.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit halos in bin: 1.06141e+06
#Bestfit SF halos in bin: 1.05879e+06
#Bestfit Q halos in bin: 2622
#Bestfit central halos in bin: 733500
#Bestfit satellite halos in bin: 327912
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 5.2078e-09 0 0 8.84456e-10 0 0 0 0 0 0 0 0 1.69757e-08 0 0.000000 0.057873
0.059561 0 3.32802e-08 0 0 9.74964e-09 0 0 0 0 0 0 0 0 1.08511e-07 0 0.057873 0.061248
0.062373 1.55752e-07 6.86205e-07 1.55629e-07 1.56138e-07 2.53133e-07 1.56138e-07 0 0 0 0 0 0 5.04152e-07 2.34459e-06 5.03761e-07 0.061248 0.063498
0.064623 6.25445e-07 2.17736e-06 5.78745e-07 6.26994e-07 1.01935e-06 5.85462e-07 0 2.34021e-05 0 2.65631e-07 5.1433e-07 2.51215e-07 1.43031e-06 5.16478e-06 1.31567e-06 0.063498 0.065748
0.066873 7.14848e-06 5.45812e-06 6.7183e-06 7.15843e-06 -3.1552e-06 7.04303e-06 3.13248e-06 0.0011198 3.12859e-06 2.18579e-07 3.22356e-07 2.05696e-07 2.26498e-05 1.84351e-05 2.13565e-05 0.065748 0.067998
0.069123 1.45449e-05 9.68062e-06 1.26419e-05 1.45544e-05 -1.4006e-06 1.3275e-05 1.07248e-05 0.00101429 8.96523e-06 8.45288e-07 1.23531e-06 7.54744e-07 4.51894e-05 2.87649e-05 3.95183e-05 0.067998 0.070248
0.071373 1.06637e-05 9.5084e-06 8.92053e-06 1.05458e-05 8.30632e-06 9.17508e-06 5.82526e-05 0.000560886 5.27899e-05 1.57943e-06 1.7265e-06 1.36497e-06 3.09841e-05 2.90048e-05 2.58839e-05 0.070248 0.072498
0.073623 2.5513e-05 2.43901e-05 1.9739e-05 2.45625e-05 1.47764e-05 2.02651e-05 0.000409332 0.00224452 0.000352728 1.82997e-06 2.32064e-06 1.56296e-06 7.84891e-05 7.58021e-05 6.08682e-05 0.072498 0.074748
0.075873 5.60771e-05 3.8131e-05 4.29543e-05 5.35639e-05 2.95684e-05 4.20025e-05 0.00107094 0.00288456 0.00100453 6.29379e-06 7.47096e-06 4.96894e-06 0.000167436 0.000112247 0.000128229 0.074748 0.076998
0.078123 7.99797e-05 6.42428e-05 5.92424e-05 7.82398e-05 4.77509e-05 6.01046e-05 0.000782551 0.00369091 0.000649833 1.30207e-05 1.42222e-05 1.00926e-05 0.000229759 0.000172438 0.000168811 0.076998 0.079248
0.080373 0.000134521 0.000101719 9.79969e-05 0.000131479 7.94372e-05 9.83792e-05 0.0013628 0.00555712 0.00115831 2.84998e-05 2.71271e-05 2.05187e-05 0.000371676 0.000272705 0.000271598 0.079248 0.081498
0.082904 0.000192237 0.000139292 0.000135445 0.00018595 0.000115785 0.000133677 0.00273066 0.00617659 0.00241475 4.79028e-05 4.22658e-05 3.31036e-05 0.000515094 0.000346367 0.00035841 0.081498 0.084311
0.085998 0.000364569 0.000243851 0.000249454 0.000351531 0.000204388 0.00024533 0.00562948 0.0119255 0.00499468 0.000100334 8.43769e-05 6.81122e-05 0.000955632 0.000611404 0.000643683 0.084311 0.087685
0.089373 0.00058975 0.000375619 0.000359585 0.000571484 0.000327054 0.0003667 0.00796582 0.0182002 0.00690688 0.00019895 0.000155989 0.000121813 0.00146392 0.000905534 0.000883921 0.087685 0.091061
0.092748 0.000907667 0.000541063 0.000524543 0.000895126 0.000461919 0.000524767 0.00597179 0.0205681 0.00448455 0.000324433 0.000228295 0.000183101 0.00221229 0.00129882 0.00127392 0.091061 0.094435
0.096123 0.0012567 0.000695871 0.000671081 0.00124194 0.000616029 0.000686399 0.00721741 0.0228145 0.00507302 0.000497263 0.00033318 0.000261033 0.00295546 0.00159761 0.00156369 0.094435 0.097811
0.099498 0.00173325 0.000985434 0.000834386 0.00171062 0.000848243 0.000866316 0.0108698 0.0279549 0.00778058 0.000759232 0.00047987 0.000365826 0.00391201 0.00208302 0.00189877 0.097811 0.101186
0.102873 0.00227373 0.00122257 0.00100733 0.00224387 0.00100315 0.00104693 0.0143309 0.0289165 0.0104223 0.00106673 0.000601162 0.000471693 0.00497363 0.00245815 0.00218119 0.101186 0.104560
0.106248 0.0029124 0.00145374 0.00116759 0.00286539 0.00128472 0.00120536 0.0218972 0.0285625 0.0170551 0.00145984 0.000829552 0.000575552 0.00616161 0.00286388 0.00241171 0.104560 0.107936
0.109623 0.00364881 0.0016404 0.0013168 0.00360523 0.00154067 0.00138536 0.021246 0.0388994 0.0155934 0.0019106 0.000998756 0.000694554 0.00753698 0.00316201 0.00274532 0.107936 0.111310
0.112998 0.00427912 0.00182985 0.00149803 0.00423469 0.00156342 0.00154322 0.0222192 0.0372177 0.0155762 0.00232308 0.00115658 0.000769828 0.00865454 0.00335828 0.00299567 0.111310 0.114686
0.116373 0.00478218 0.00196297 0.00158878 0.00473348 0.00172736 0.00164568 0.0244482 0.0509945 0.0167005 0.00265788 0.0012153 0.000854381 0.00953398 0.00350931 0.00320926 0.114686 0.118060
0.119748 0.00529337 0.00197566 0.00159557 0.00524054 0.00179067 0.00169532 0.0266284 0.0588292 0.0180014 0.00299278 0.00130574 0.000917563 0.0104395 0.00361141 0.0032266 0.118060 0.121435
0.123123 0.00587528 0.00205561 0.00168759 0.00581408 0.00167385 0.00179759 0.030587 0.059439 0.0209026 0.00335443 0.00145886 0.000940213 0.0115141 0.00360383 0.00317266 0.121435 0.124811
0.126498 0.00659492 0.0021691 0.00179256 0.00652393 0.00194846 0.00192469 0.0352624 0.0672253 0.024543 0.00382412 0.00159591 0.00103602 0.0127929 0.00378876 0.003355 0.124811 0.128185
0.129873 0.0074152 0.00246999 0.00186144 0.00734402 0.00227957 0.00200585 0.0361583 0.0688924 0.0240044 0.00437583 0.00184157 0.00109898 0.0142139 0.00453774 0.00351044 0.128185 0.131561
0.133248 0.00828045 0.00278756 0.00202166 0.00820865 0.00256164 0.00225213 0.037273 0.094355 0.023866 0.0049518 0.00209968 0.0012562 0.0157263 0.00477041 0.00388655 0.131561 0.134935
0.137045 0.00917058 0.00297959 0.00227801 0.00909159 0.00270339 0.00241642 0.0410678 0.11276 0.0259949 0.00554262 0.00189648 0.00141377 0.0172859 0.00515397 0.00423995 0.134935 0.139154
0.141685 0.0105528 0.00320618 0.00263602 0.0104287 0.00286779 0.00280896 0.0606602 0.148346 0.0428566 0.00654403 0.00230294 0.00159544 0.0195198 0.00530116 0.00476479 0.139154 0.144217
0.146748 0.011727 0.00377087 0.00269911 0.0116299 0.00334369 0.00292796 0.0509445 0.122078 0.0324453 0.00752495 0.00288767 0.00185425 0.0211265 0.00579504 0.00483909 0.144217 0.149279
0.151810 0.0129964 0.00420152 0.00300808 0.0129147 0.00368473 0.00321452 0.0460067 0.129986 0.0265859 0.00854489 0.00337209 0.00206428 0.022954 0.00649096 0.00493243 0.149279 0.154342
0.156873 0.0141791 0.00452523 0.00322505 0.0140875 0.00408665 0.00336866 0.0511578 0.120483 0.0299914 0.00949789 0.00357683 0.00226393 0.0246503 0.0068599 0.00552177 0.154342 0.159404
0.161935 0.0151937 0.00468007 0.00352798 0.0150849 0.00423737 0.00362249 0.0591328 0.122375 0.0361692 0.0102735 0.00369257 0.00233966 0.0261997 0.00726154 0.00603456 0.159404 0.164467
0.166998 0.0161821 0.00512175 0.00372611 0.0160678 0.00469288 0.00389264 0.0623101 0.124071 0.0382296 0.011016 0.00407234 0.00237609 0.0277379 0.00771687 0.00623691 0.164467 0.169529
0.172060 0.0167826 0.00541216 0.00380469 0.0166694 0.00484719 0.0040065 0.0625364 0.114733 0.0382289 0.0114544 0.00449482 0.00260023 0.0287014 0.00803328 0.00666589 0.169529 0.174591
0.177123 0.0173865 0.00544422 0.00389584 0.0172725 0.00519471 0.004117 0.0634269 0.119061 0.03797 0.0117941 0.00448083 0.00253995 0.029896 0.00831661 0.00676224 0.174591 0.179654
0.182185 0.0180025 0.0057065 0.00404036 0.0178933 0.00535271 0.00411446 0.0620893 0.116896 0.0361827 0.0121254 0.00451746 0.00272935 0.0311489 0.00914796 0.00686957 0.179654 0.184716
0.187248 0.0185788 0.00582544 0.00410754 0.0184526 0.00526252 0.00438984 0.0695267 0.130347 0.0424609 0.0124912 0.00440975 0.00279978 0.0321961 0.00863945 0.00722362 0.184716 0.189779
0.192310 0.0190808 0.00577239 0.00431991 0.0189468 0.00545432 0.00465709 0.0731994 0.133521 0.0451822 0.0128147 0.00449621 0.00288631 0.0330974 0.00895358 0.00751332 0.189779 0.194842
0.197373 0.0195881 0.00606525 0.00461854 0.0194575 0.0057447 0.00491375 0.0723612 0.134031 0.0435101 0.0131235 0.0046594 0.00298055 0.0340487 0.00897967 0.00794962 0.194842 0.199904
0.202435 0.019983 0.00630397 0.00461623 0.0198551 0.00587832 0.00489497 0.0716673 0.124676 0.0428019 0.0134227 0.0048219 0.00303467 0.0346578 0.00930265 0.00797126 0.199904 0.204967
0.207498 0.0203649 0.00643158 0.00472307 0.0202528 0.00605188 0.004994 0.0656004 0.114657 0.0371462 0.0137284 0.00490146 0.00321427 0.0352098 0.00994891 0.00823591 0.204967 0.210029
0.212560 0.020749 0.0066473 0.0047887 0.020643 0.00624433 0.00499785 0.0635618 0.11311 0.0344828 0.0140371 0.00500184 0.00327047 0.0357629 0.00989189 0.00823931 0.210029 0.215091
0.217623 0.0211352 0.00674304 0.00486762 0.0210229 0.00635679 0.00511751 0.0664682 0.121598 0.0366417 0.0143299 0.00515307 0.00323577 0.0363579 0.0101786 0.00847695 0.215091 0.220154
0.222685 0.0214187 0.00654037 0.00502468 0.0212949 0.00627589 0.00532557 0.071428 0.13241 0.0414728 0.0144881 0.00491454 0.00335677 0.0369217 0.0102967 0.00890263 0.220154 0.225217
0.227748 0.0216919 0.00652775 0.00538635 0.0215729 0.00617269 0.0055178 0.0697436 0.129569 0.039606 0.014698 0.00479643 0.00346373 0.0373365 0.0101497 0.00928466 0.225217 0.230279
0.232810 0.0220724 0.00640635 0.00544813 0.0219519 0.00605532 0.00561125 0.0707695 0.132662 0.0407603 0.0149962 0.00450012 0.00347293 0.0379012 0.0103768 0.00945928 0.230279 0.235342
0.237873 0.0223355 0.00616415 0.00557013 0.0222008 0.00583534 0.0058578 0.0767367 0.140202 0.0464387 0.0152275 0.00450991 0.00359718 0.0382352 0.0102064 0.00961569 0.235342 0.240404
0.242935 0.0225454 0.00589365 0.00563175 0.0224189 0.00564535 0.00582667 0.0736164 0.136053 0.0434854 0.0154685 0.00448508 0.00381866 0.0383756 0.00995858 0.00965921 0.240404 0.245467
0.247998 0.0230167 0.00606382 0.0059074 0.0228777 0.00551009 0.00594466 0.0791384 0.144911 0.0486465 0.0158933 0.00460432 0.00391916 0.0389509 0.00987867 0.00999294 0.245467 0.250529
0.253060 0.023184 0.00608788 0.00601145 0.0230407 0.00552839 0.00598895 0.0810656 0.146645 0.0503829 0.0160917 0.00430835 0.00398637 0.0390485 0.00977813 0.00999632 0.250529 0.255592
0.258123 0.0235133 0.00615549 0.00608785 0.0233639 0.00568558 0.00607426 0.0838261 0.151108 0.0530049 0.0163341 0.00419821 0.00408793 0.0395722 0.00919476 0.0100391 0.255592 0.260654
0.263185 0.0236845 0.00649925 0.0061172 0.0235247 0.00564827 0.00611214 0.0882296 0.15864 0.0570253 0.0165342 0.00427835 0.00417175 0.039679 0.00908492 0.010097 0.260654 0.265716
0.268248 0.0237904 0.00621711 0.0059642 0.0236366 0.00595398 0.00605792 0.0858857 0.160784 0.0545779 0.0166764 0.00434278 0.00410293 0.0397036 0.00865734 0.0101047 0.265716 0.270779
