#Observed stellar mass range: 8 < log10(M*/Msun) < 8.2
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of -0.246693 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 233031
#Bestfit SF galaxies in bin: 232386
#Bestfit Q galaxies in bin: 645
#Bestfit central galaxies in bin: 153727
#Bestfit satellite galaxies in bin: 79304
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 5.84609e-09 0 0 4.2065e-09 0 0 0 0 0 0 0 0 1.75178e-08 0 0.000000 0.057873
0.059561 4.86224e-06 -2.25748e-06 4.86222e-06 4.87574e-06 -2.52155e-06 4.87574e-06 0 0 0 0 0 0 1.42875e-05 -6.50671e-06 1.42874e-05 0.057873 0.061248
0.062373 1.12251e-05 -4.13061e-06 1.10647e-05 1.11722e-05 -4.76926e-06 1.11158e-05 3.029e-05 6.6593e-06 3.029e-05 3.2423e-08 9.20176e-08 3.2423e-08 3.29216e-05 -1.20266e-05 3.24858e-05 0.061248 0.063498
0.064623 1.45564e-05 0 1.3799e-05 1.42229e-05 -1.94132e-06 1.35022e-05 0.000134735 -2.5157e-05 0.000134735 2.08759e-06 3.10036e-06 2.01961e-06 3.87267e-05 -2.3868e-06 3.70232e-05 0.063498 0.065748
0.066873 3.26269e-05 1.5162e-05 2.8934e-05 3.18143e-05 8.65057e-06 2.88801e-05 0.000325401 -4.84412e-06 0.000325401 1.21287e-05 9.73209e-06 1.09883e-05 7.23615e-05 2.84806e-05 6.52621e-05 0.065748 0.067998
0.069123 8.19068e-05 3.87818e-05 7.20745e-05 7.99272e-05 2.61413e-05 7.13662e-05 0.000795164 -0.000154604 0.000789624 3.39568e-05 2.56584e-05 2.99671e-05 0.000174856 6.24734e-05 0.000156354 0.067998 0.070248
0.071373 0.000184926 0.000105046 0.000160686 0.000176444 9.62915e-05 0.000155527 0.00324065 -0.00161879 0.00320227 8.60513e-05 6.2119e-05 7.25754e-05 0.000376589 0.000170177 0.000331574 0.070248 0.072498
0.073623 0.00031396 0.000218772 0.000259293 0.000307389 0.000222051 0.000257849 0.00268144 -8.64237e-05 0.00259386 0.000135271 0.000126633 0.000105157 0.000660341 0.000428419 0.000564343 0.072498 0.074748
0.075873 0.000531142 0.000460856 0.000423627 0.000521826 0.000411998 0.000427033 0.00388753 0.000764468 0.00365578 0.000247014 0.000247247 0.000189644 0.00108191 0.000851508 0.000869026 0.074748 0.076998
0.078123 0.000927532 0.00074921 0.000732743 0.000908664 0.000656894 0.000741438 0.0077256 -0.000646859 0.00716065 0.000445015 0.000398541 0.000336968 0.00186287 0.00153804 0.00148985 0.076998 0.079248
0.080373 0.00145402 0.0011725 0.00111499 0.00143907 0.000941996 0.00112733 0.00684311 0.0045009 0.00561797 0.000776551 0.000654455 0.000573834 0.00276727 0.0021723 0.00212702 0.079248 0.081498
0.082904 0.00190304 0.00167186 0.0013617 0.00188603 0.00139748 0.00139777 0.00803209 0.00522568 0.00623943 0.00115699 0.00103321 0.000820949 0.00334923 0.00269799 0.00239874 0.081498 0.084311
0.085998 0.00327559 0.00251877 0.00216803 0.00324769 0.00238639 0.00222181 0.0133272 0.00644081 0.010021 0.00203894 0.00171645 0.00136996 0.00567278 0.00420255 0.00386991 0.084311 0.087685
0.089373 0.00501329 0.00379056 0.00322113 0.0049792 0.00339164 0.0032642 0.0172946 0.00722849 0.012309 0.00334877 0.0025548 0.00209447 0.00823989 0.00584001 0.00529127 0.087685 0.091061
0.092748 0.00703074 0.00537478 0.00421131 0.0069922 0.00475592 0.00425156 0.0209166 0.0105324 0.0138114 0.00496511 0.00400556 0.00292309 0.0110349 0.00779021 0.00660444 0.091061 0.094435
0.096123 0.00930962 0.00653855 0.0050844 0.00926703 0.00557036 0.00535959 0.0246509 0.0144748 0.0146353 0.00681352 0.00525938 0.00364436 0.0141482 0.00907761 0.00810966 0.094435 0.097811
0.099498 0.0117884 0.00761771 0.0060173 0.0117333 0.00664407 0.00620375 0.0316441 0.0179077 0.017521 0.00887779 0.00632007 0.00447356 0.0174306 0.0103053 0.00916643 0.097811 0.101186
0.102873 0.0142913 0.00843783 0.00670389 0.0142262 0.00767858 0.00701501 0.0377431 0.0178532 0.0203401 0.0110501 0.00701293 0.00523861 0.0205742 0.0113004 0.00978741 0.101186 0.104560
0.106248 0.0166806 0.00913414 0.00727419 0.016608 0.00842153 0.00773703 0.0428442 0.0177128 0.0221946 0.0131793 0.00777185 0.00576327 0.0234678 0.0114769 0.0101256 0.104560 0.107936
0.109623 0.0190763 0.0100793 0.00777455 0.0189903 0.00934546 0.00799112 0.0500858 0.0177711 0.0254573 0.015301 0.00835973 0.00627346 0.0263946 0.0127172 0.0104075 0.107936 0.111310
0.112998 0.0211551 0.01055 0.00791798 0.0210572 0.00965952 0.00834998 0.0564119 0.0209154 0.0272131 0.0170617 0.00873954 0.00635138 0.0290899 0.0130072 0.0107473 0.111310 0.114686
0.116373 0.023021 0.0106229 0.00794627 0.0229185 0.009347 0.00843111 0.0599662 0.0178712 0.0281375 0.0185943 0.00888808 0.0061799 0.0316021 0.0132601 0.0109285 0.114686 0.118060
0.119748 0.0248267 0.0105287 0.00801962 0.0247029 0.00886997 0.00812816 0.0694353 0.0118607 0.0332072 0.0200541 0.00845552 0.00607607 0.0340782 0.0134462 0.0111125 0.118060 0.121435
0.123123 0.0267858 0.00993808 0.00774758 0.0266375 0.00918102 0.00794465 0.0801875 0.008225 0.0405008 0.0215384 0.00823123 0.00597146 0.0369575 0.0135532 0.0111159 0.121435 0.124811
0.126498 0.0289359 0.00987252 0.0074623 0.0287816 0.00933697 0.00772306 0.0845417 0.011519 0.0414613 0.0233158 0.00843446 0.00617471 0.0398303 0.0140515 0.0112674 0.124811 0.128185
0.129873 0.0313037 0.0105465 0.00774638 0.0311332 0.00956278 0.00794941 0.0927201 0.0106665 0.04509 0.0253491 0.00910199 0.00611166 0.0428463 0.0145369 0.0111933 0.128185 0.131561
0.133248 0.0335273 0.011193 0.00804348 0.0333479 0.0095504 0.00816172 0.0981749 0.010212 0.0470992 0.0272406 0.0093474 0.00590614 0.0457138 0.0145178 0.0113796 0.131561 0.134935
0.137045 0.0358751 0.0112167 0.00816099 0.035698 0.0100992 0.00826609 0.0996625 0.0151801 0.0444461 0.0293394 0.00920973 0.00609943 0.0485441 0.0152706 0.0117339 0.134935 0.139154
0.141685 0.0393984 0.0122723 0.0081294 0.0392399 0.0116381 0.00854764 0.0965063 0.0214967 0.0371987 0.0327515 0.0104518 0.00657027 0.052283 0.0152576 0.0114052 0.139154 0.144217
0.146748 0.0429372 0.0131353 0.00852881 0.0427716 0.0118308 0.00872008 0.102601 0.0262639 0.0403944 0.0359334 0.0108465 0.00696344 0.0565139 0.0154393 0.0118192 0.144217 0.149279
0.151810 0.0461791 0.0136081 0.00880935 0.0459846 0.0123695 0.00907641 0.116255 0.0262636 0.0475629 0.0389252 0.0109259 0.00701863 0.0602406 0.016296 0.0126608 0.149279 0.154342
0.156873 0.0491298 0.0140826 0.00940668 0.0489355 0.0124947 0.0101583 0.119123 0.026091 0.0450096 0.0416402 0.0113224 0.00761822 0.063648 0.0171351 0.0134834 0.154342 0.159404
0.161935 0.0521594 0.0147386 0.0100365 0.0519359 0.0137494 0.0107644 0.13267 0.0277379 0.0524594 0.0443923 0.012697 0.00798316 0.0672155 0.0183849 0.0141276 0.159404 0.164467
0.166998 0.0552267 0.0151563 0.0107742 0.0549576 0.013508 0.0114357 0.152204 0.0172826 0.0678043 0.0472912 0.0141107 0.00881913 0.0706095 0.0196444 0.0150626 0.164467 0.169529
0.172060 0.057399 0.016186 0.0108614 0.0571375 0.0139044 0.0117901 0.151612 0.02362 0.0652125 0.0495828 0.0140755 0.00925104 0.0725504 0.0194108 0.0153231 0.169529 0.174591
0.177123 0.0601046 0.0165104 0.0116262 0.059844 0.0144566 0.0122167 0.153998 0.0263921 0.0638371 0.0524722 0.0140667 0.00943308 0.0748996 0.0190482 0.0157731 0.174591 0.179654
0.182185 0.0631303 0.0164578 0.0120253 0.0628826 0.0149287 0.0129426 0.152377 0.0287492 0.0604807 0.0557682 0.0139411 0.0103498 0.0774015 0.0199445 0.0164953 0.179654 0.184716
0.187248 0.0654871 0.0163471 0.0128195 0.0652408 0.0152581 0.0133079 0.154236 0.032615 0.0614243 0.0582734 0.0142878 0.0106175 0.0794705 0.0210999 0.0176804 0.184716 0.189779
0.192310 0.067661 0.0174778 0.0133351 0.0674268 0.0160198 0.0136395 0.152041 0.0383126 0.0581735 0.0609854 0.0154757 0.0112052 0.0806013 0.01957 0.0178888 0.189779 0.194842
0.197373 0.0703785 0.0171246 0.0140992 0.0701554 0.0156734 0.0146808 0.150749 0.0371766 0.0552485 0.0640679 0.0162321 0.012315 0.0826111 0.0201696 0.0187572 0.194842 0.199904
0.202435 0.0723698 0.0181239 0.0148068 0.0721754 0.0178567 0.0155115 0.142417 0.0436123 0.0458454 0.0665654 0.0165924 0.0128331 0.0836214 0.0220871 0.0185273 0.199904 0.204967
0.207498 0.0739607 0.0190651 0.0155169 0.0737755 0.0184836 0.0161923 0.14067 0.0474734 0.0453913 0.0687363 0.017565 0.0131185 0.084088 0.0238389 0.0190877 0.204967 0.210029
0.212560 0.0758789 0.0195903 0.0162265 0.0757118 0.0185861 0.0171889 0.136083 0.0426051 0.0415024 0.0713113 0.0184921 0.0139628 0.0847328 0.0229857 0.0193501 0.210029 0.215091
0.217623 0.077418 0.0207698 0.0169481 0.0772579 0.0199518 0.0176547 0.135108 0.0419108 0.0428873 0.0735144 0.0192078 0.0154578 0.0849851 0.0220799 0.019377 0.215091 0.220154
0.222685 0.0790408 0.0199089 0.0176195 0.0788712 0.0200225 0.0180484 0.140138 0.0350554 0.0490068 0.0759259 0.0200311 0.016634 0.085079 0.0217374 0.019882 0.220154 0.225217
0.227748 0.0809402 0.0194619 0.0184342 0.080785 0.0195527 0.0186903 0.136857 0.0362746 0.0494996 0.0786783 0.0196786 0.0173756 0.0853248 0.021673 0.0201578 0.225217 0.230279
0.232810 0.0830217 0.0199196 0.0193451 0.0828914 0.019444 0.0195243 0.129944 0.0478513 0.0445703 0.0816271 0.0199019 0.0185735 0.085725 0.021842 0.0201356 0.230279 0.235342
0.237873 0.084519 0.0205198 0.0198984 0.0843812 0.0200823 0.0198362 0.134144 0.039506 0.0516264 0.083883 0.0201609 0.0196108 0.0857519 0.0228472 0.0202087 0.235342 0.240404
0.242935 0.0855791 0.0212137 0.0202338 0.0854464 0.0208126 0.0203027 0.133381 0.0359369 0.0527239 0.0857725 0.0213963 0.0203901 0.0852042 0.022662 0.0201992 0.240404 0.245467
0.247998 0.0873381 0.0226513 0.0214126 0.0872352 0.0222515 0.0214091 0.124415 0.035586 0.0471564 0.088624 0.0229839 0.0217859 0.0848455 0.0223517 0.020865 0.245467 0.250529
0.253060 0.0883956 0.0241225 0.0224923 0.0883096 0.0234857 0.022326 0.119364 0.0356844 0.0465789 0.0906372 0.0240396 0.0232275 0.0840504 0.0249591 0.021238 0.250529 0.255592
0.258123 0.0903012 0.0260241 0.0235848 0.0902556 0.0253672 0.0235557 0.106723 0.040726 0.035168 0.0936055 0.0261871 0.024605 0.0838958 0.0246286 0.022204 0.255592 0.260654
0.263185 0.0914204 0.0268169 0.0244374 0.0913966 0.0268267 0.0240647 0.0999578 0.0444335 0.0313693 0.0956003 0.0278618 0.025616 0.0833177 0.0240954 0.0228946 0.260654 0.265716
0.268248 0.0926949 0.0268848 0.0257031 0.0926852 0.0269297 0.0252486 0.0961944 0.0425355 0.0313863 0.097911 0.02918 0.0268142 0.0825837 0.0246047 0.0227308 0.265716 0.270779
0.273310 0.0942941 0.0281043 0.0263484 0.0943176 0.0281595 0.0256283 0.0858021 0.0420335 0.0262717 0.100689 0.0306155 0.028199 0.0818988 0.0245844 0.0230926 0.270779 0.275842
0.278373 0.0962868 0.0301968 0.0277249 0.096326 0.0302669 0.027175 0.0821776 0.0381955 0.0262723 0.103738 0.0332458 0.0296945 0.0818423 0.0257176 0.0232211 0.275842 0.280904
0.283435 0.0986502 0.0308131 0.0287566 0.0987341 0.0308775 0.0282215 0.0684417 0.034144 0.0211315 0.107394 0.0344035 0.0318077 0.0817 0.0272771 0.0240853 0.280904 0.285967
0.288498 0.100604 0.0327556 0.0286417 0.100723 0.0326837 0.0279124 0.0579147 0.0301329 0.0183182 0.11065 0.0357173 0.0328113 0.0811302 0.0285881 0.0247142 0.285967 0.291029
0.293560 0.102589 0.0348 0.029641 0.102745 0.0347326 0.0285429 0.0462549 0.0292139 0.0140026 0.113963 0.0364605 0.0335546 0.0805412 0.0302718 0.0250981 0.291029 0.296091
0.298623 0.105132 0.0355435 0.0304678 0.105319 0.0368562 0.0293499 0.037563 0.0243111 0.0149496 0.117957 0.0375978 0.0354247 0.0802716 0.0310286 0.024946 0.296091 0.301154
0.303685 0.10823 0.0387117 0.0319542 0.108464 0.0388413 0.0306004 0.0239395 0.0212593 0.00847014 0.122806 0.0404305 0.0382019 0.0799755 0.031974 0.0259569 0.301154 0.306217
0.308748 0.112151 0.040506 0.0339004 0.112422 0.0417202 0.0325872 0.0144158 0.0136209 0.00618785 0.128692 0.0425275 0.0406496 0.0800866 0.0328031 0.0264189 0.306217 0.311279
0.313810 0.117205 0.0427463 0.0363074 0.117529 0.0450816 0.0347847 0.00032789 0.000127278 0.000118862 0.136159 0.0463449 0.044575 0.080464 0.0341211 0.0258736 0.311279 0.316341
0.318873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.316341 0.321404
0.323935 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.321404 0.326466
0.328997 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.326466 0.331528
0.334060 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.331528 0.336591
0.339122 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.336591 0.341653
0.344185 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.341653 0.346716
0.349247 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.346716 0.351779
0.354310 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.351779 0.356841
0.359372 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.356841 0.361903
0.364435 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.361903 0.366966
0.369497 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.366966 0.372028
0.374560 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.372028 0.377091
0.379622 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.377091 0.382154
0.384685 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.382154 0.387216
0.389747 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.387216 0.392278
0.394810 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.392278 0.397341
0.399872 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.397341 0.402404
0.404935 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.402404 0.407466
0.409997 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.407466 0.412529
0.415060 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.412529 0.417591
0.420122 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.417591 0.422653
0.425185 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.422653 0.427716
0.430247 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.427716 0.432779
0.435310 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.432779 0.437841
0.440372 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.437841 0.442903
0.445435 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.442903 0.447966
0.450497 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.447966 0.453029
0.455560 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.453029 0.458091
0.460622 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.458091 0.463154
0.465685 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.463154 0.468216
0.470747 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.468216 0.473278
0.475810 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.473278 0.478341
0.480872 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.478341 0.483404
0.485935 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.483404 0.488466
0.490997 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.488466 0.493528
0.496060 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.493528 0.498591
0.501122 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.498591 0.503654
0.506185 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.503654 0.508716
0.511247 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.508716 0.513778
0.516310 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.513778 0.518841
0.521372 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.518841 0.523903
0.526435 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.523903 0.528966
0.531497 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.528966 0.534029
0.536560 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.534029 0.539091
0.541622 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.539091 0.544153
0.546685 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.544153 0.549216
0.551747 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.549216 0.554278
0.556810 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.554278 0.559341
0.561872 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.559341 0.564404
0.566935 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.564404 0.569466
0.571997 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.569466 0.574528
0.577060 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.574528 0.579592
0.582123 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.579592 0.584654
0.587185 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.584654 0.589717
0.592248 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.589717 0.594779
0.597310 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.594779 0.599841
0.602373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.599841 0.604904
0.607435 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.604904 0.609967
0.612498 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.609967 0.615029
0.617560 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.615029 0.620092
0.622623 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.620092 0.625154
0.627685 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.625154 0.630216
0.632748 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.630216 0.635279
0.637810 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.635279 0.640342
0.642873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.640342 0.645404
0.647935 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.645404 0.650466
0.652998 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.650466 0.655529
0.658060 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.655529 0.660591
0.663123 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.660591 0.665654
0.668185 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.665654 0.670717
0.673248 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.670717 0.675779
0.678310 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.675779 0.680841
0.684006 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.680841 0.687170
0.690967 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.687170 0.694764
0.698560 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.694764 0.702357
0.706154 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.702357 0.709951
0.713748 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.709951 0.717545
0.721342 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.717545 0.725139
0.728935 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.725139 0.732732
