#Peak halo mass range: 10.625 < log10(Mh/Msun) < 10.875
#Quenched threshold: True SFR / True SM < 1e-11 / yr
#True SFHs in units of Msun/yr.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit halos in bin: 1.08473e+06
#Bestfit SF halos in bin: 1.0847e+06
#Bestfit Q halos in bin: 25
#Bestfit central halos in bin: 743457
#Bestfit satellite halos in bin: 341271
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 2.52189e-09 0 0 2.42314e-09 0 0 0 0 0 0 0 0 8.27019e-09 0 0.000000 0.057873
0.059561 0 2.11611e-08 0 0 2.11646e-08 0 0 0 0 0 0 0 0 6.93947e-08 0 0.057873 0.061248
0.062373 1.52405e-07 4.73438e-07 1.39857e-07 1.52408e-07 4.81786e-07 1.39112e-07 0 0 0 0 0 0 4.84417e-07 1.53381e-06 4.44601e-07 0.061248 0.063498
0.064623 6.14179e-07 1.62035e-06 5.63856e-07 6.14193e-07 1.44895e-06 5.72407e-07 0 3.55268e-06 0 3.50581e-07 6.0387e-07 3.30542e-07 1.18843e-06 3.90266e-06 1.07871e-06 0.063498 0.065748
0.066873 9.12633e-06 6.1134e-06 8.52701e-06 9.12654e-06 5.07025e-06 8.53021e-06 0 0.000160469 0 3.12453e-07 4.43605e-07 2.94763e-07 2.83273e-05 1.88485e-05 2.64388e-05 0.065748 0.067998
0.069123 1.74486e-05 1.23925e-05 1.50037e-05 1.7449e-05 9.73493e-06 1.52428e-05 0 0.000659828 0 1.40192e-06 1.91653e-06 1.25831e-06 5.24062e-05 3.77543e-05 4.53305e-05 0.067998 0.070248
0.071373 2.08519e-05 1.66348e-05 1.76606e-05 2.08281e-05 1.5097e-05 1.82153e-05 0.00105743 0.00155182 0.00104075 3.01146e-06 3.26243e-06 2.55074e-06 5.97173e-05 4.64239e-05 5.07738e-05 0.070248 0.072498
0.073623 4.42628e-05 3.49861e-05 3.6026e-05 4.40908e-05 2.77937e-05 3.67593e-05 0.00750688 0.00587026 0.00744494 6.70325e-06 8.13319e-06 5.08281e-06 0.000126086 9.55173e-05 0.000102438 0.072498 0.074748
0.075873 8.45813e-05 6.11477e-05 6.55982e-05 8.42914e-05 5.41888e-05 6.80657e-05 0.01266 0.00444312 0.0125208 1.6846e-05 1.5961e-05 1.28249e-05 0.000232142 0.000159321 0.000182077 0.074748 0.076998
0.078123 0.000127381 9.84878e-05 9.53433e-05 0.000127015 8.59542e-05 9.80258e-05 0.0160226 0.00404344 0.015786 2.42516e-05 2.45786e-05 1.81873e-05 0.000352049 0.000263405 0.000263556 0.076998 0.079248
0.080373 0.000215873 0.000157013 0.000159395 0.000214616 0.000134703 0.000162203 0.0547575 -0.0264796 0.0543989 4.87451e-05 4.50082e-05 3.43773e-05 0.00057996 0.000404998 0.00042799 0.079248 0.081498
0.082904 0.000302544 0.000201783 0.000214933 0.000300538 0.000187633 0.000216828 0.0873218 -0.052457 0.0868098 7.42068e-05 6.4739e-05 5.03823e-05 0.000799975 0.000517875 0.000565092 0.081498 0.084311
0.085998 0.000537089 0.0003506 0.000363485 0.000531986 0.000320117 0.000366522 0.221962 -0.145443 0.221107 0.00014959 0.000125246 0.000100263 0.00138125 0.000869344 0.000925446 0.084311 0.087685
0.089373 0.000848822 0.000519384 0.000518274 0.000842278 0.000481257 0.000541572 0.284769 -0.159407 0.283081 0.000282012 0.000222363 0.000172821 0.00208361 0.00125573 0.00126126 0.087685 0.091061
0.092748 0.00129751 0.000752763 0.000747381 0.00129275 0.000690379 0.000753716 0.207461 -0.0898776 0.205156 0.000473839 0.000336591 0.000267547 0.00309186 0.00169955 0.00177037 0.091061 0.094435
