#Peak halo mass range: 9.625 < log10(Mh/Msun) < 9.875
#Quenched threshold: True SFR / True SM < 1e-11 / yr
#True SFHs in units of Msun/yr.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit halos in bin: 4.69258e+06
#Bestfit SF halos in bin: 4.68931e+06
#Bestfit Q halos in bin: 3265
#Bestfit central halos in bin: 4.23675e+06
#Bestfit satellite halos in bin: 455829
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000000 0.057873
0.059561 3.79491e-08 4.78346e-08 3.79491e-08 3.79755e-08 5.07988e-08 3.79755e-08 0 0 0 0 0 0 3.9067e-07 4.92506e-07 3.9067e-07 0.057873 0.061248
0.062373 5.28011e-08 7.2699e-08 5.28011e-08 5.28379e-08 7.26638e-08 5.28379e-08 0 0 0 0 0 0 5.43566e-07 7.48399e-07 5.43566e-07 0.061248 0.063498
0.064623 1.04457e-07 1.44017e-07 1.04457e-07 1.0453e-07 1.3899e-07 1.0453e-07 0 0 0 0 0 0 1.07535e-06 1.48187e-06 1.07535e-06 0.063498 0.065748
0.066873 1.0134e-07 1.73732e-07 1.0134e-07 1.0141e-07 1.61004e-07 1.0141e-07 0 5.28363e-08 0 0 0 0 1.04325e-06 1.78853e-06 1.04325e-06 0.065748 0.067998
0.069123 2.78187e-07 3.14439e-07 2.67236e-07 2.7838e-07 2.93703e-07 2.69816e-07 0 1.04882e-06 0 9.76416e-09 2.722e-08 9.16245e-09 2.77307e-06 3.00618e-06 2.72603e-06 0.067998 0.070248
0.071373 4.0929e-07 4.58308e-07 3.85183e-07 4.09575e-07 3.796e-07 3.89468e-07 0 1.77194e-06 0 4.18084e-08 7.61231e-08 3.78364e-08 3.82488e-06 4.07101e-06 3.70256e-06 0.070248 0.072498
0.073623 8.91787e-07 5.98655e-07 8.23495e-07 8.92408e-07 5.61913e-07 8.38846e-07 0 1.58329e-05 0 7.68153e-08 1.27996e-07 6.7813e-08 8.46662e-06 5.94575e-06 7.99957e-06 0.072498 0.074748
0.075873 2.75126e-06 8.15988e-07 2.56337e-06 2.74416e-06 -8.36415e-08 2.60769e-06 1.29565e-05 3.93585e-05 1.29565e-05 1.36977e-07 2.04332e-07 1.18335e-07 2.705e-05 7.02932e-06 2.56326e-05 0.074748 0.076998
0.078123 3.12484e-06 1.20089e-06 2.82804e-06 3.12302e-06 1.53832e-07 2.88217e-06 5.73857e-06 4.99069e-05 5.73857e-06 2.64363e-07 3.48798e-07 2.18987e-07 2.97118e-05 9.27211e-06 2.78934e-05 0.076998 0.079248
0.080373 2.81654e-06 1.88759e-06 2.34007e-06 2.78931e-06 1.06225e-06 2.39784e-06 4.1918e-05 2.9241e-05 4.1918e-05 5.31205e-07 6.35614e-07 4.08763e-07 2.40578e-05 1.34489e-05 2.0692e-05 0.079248 0.081498
0.082904 3.11336e-06 2.4229e-06 2.44619e-06 3.08619e-06 1.41646e-06 2.58831e-06 4.21282e-05 8.61317e-05 3.87877e-05 7.11876e-07 8.09244e-07 5.35775e-07 2.54342e-05 1.74749e-05 2.04604e-05 0.081498 0.084311
0.085998 4.24375e-06 3.29088e-06 3.16403e-06 4.15737e-06 2.31611e-06 3.34736e-06 0.000128314 0.00012208 0.000121396 1.23713e-06 1.34871e-06 8.91138e-07 3.21891e-05 2.05617e-05 2.46133e-05 0.084311 0.087685
0.089373 7.24412e-06 5.50881e-06 4.83825e-06 7.04115e-06 4.21307e-06 5.22218e-06 0.000298758 8.98828e-05 0.000283974 2.22975e-06 2.25719e-06 1.45955e-06 5.38507e-05 3.70624e-05 3.71407e-05 0.087685 0.091061
0.092748 1.16279e-05 7.54935e-06 7.19917e-06 1.14243e-05 6.37224e-06 7.79597e-06 0.000304002 0.000214198 0.000282374 3.96734e-06 3.70962e-06 2.4336e-06 8.28293e-05 5.06811e-05 5.29206e-05 0.091061 0.094435
0.096123 1.64721e-05 1.0465e-05 9.48945e-06 1.61416e-05 7.76567e-06 1.06035e-05 0.000491085 0.000506097 0.000446027 7.09025e-06 6.01165e-06 3.95054e-06 0.000103673 5.97056e-05 5.88272e-05 0.094435 0.097811
0.099498 2.35138e-05 1.71346e-05 1.24485e-05 2.30774e-05 1.27547e-05 1.367e-05 0.000650239 0.000605806 0.000583138 1.14004e-05 9.27811e-06 6.00425e-06 0.000136103 8.11173e-05 7.23411e-05 0.097811 0.101186
0.102873 3.41916e-05 2.26791e-05 1.62818e-05 3.36561e-05 1.83974e-05 1.79211e-05 0.000803224 0.000606953 0.00070584 1.81295e-05 1.35139e-05 8.7117e-06 0.000183482 0.000110786 8.84622e-05 0.101186 0.104560
0.106248 4.93452e-05 2.94818e-05 2.16938e-05 4.86779e-05 2.48417e-05 2.42598e-05 0.00100779 0.00127268 0.000853973 2.87055e-05 1.86912e-05 1.27394e-05 0.000241182 0.000141299 0.000104907 0.104560 0.107936
0.109623 6.65665e-05 3.67707e-05 2.71087e-05 6.58785e-05 3.08656e-05 3.1061e-05 0.00105477 0.00195248 0.000859181 4.15658e-05 2.38946e-05 1.72616e-05 0.000298937 0.000159716 0.000119826 0.107936 0.111310
0.112998 8.59249e-05 4.50193e-05 3.20073e-05 8.50973e-05 3.66326e-05 3.73477e-05 0.00127453 0.00189097 0.0010227 5.52665e-05 3.04036e-05 2.12301e-05 0.000370882 0.000176102 0.000141672 0.111310 0.114686
0.116373 0.000104501 5.34121e-05 3.74627e-05 0.000103619 4.2351e-05 4.29803e-05 0.00137041 0.0021596 0.00106398 6.87624e-05 3.5341e-05 2.48619e-05 0.000436673 0.000207118 0.000157041 0.114686 0.118060
0.119748 0.00012214 5.97444e-05 4.17927e-05 0.000121319 4.86938e-05 4.86538e-05 0.00130097 0.00156994 0.000936771 8.24704e-05 4.16504e-05 2.88484e-05 0.000490852 0.000227038 0.000167627 0.118060 0.121435
0.123123 0.00014275 7.10534e-05 4.58835e-05 0.000141994 5.76296e-05 5.38079e-05 0.00122827 0.00143266 0.000840404 9.95797e-05 4.99419e-05 3.27226e-05 0.000544001 0.000249789 0.000175536 0.121435 0.124811
0.126498 0.000168407 8.31579e-05 5.23226e-05 0.000167589 7.19701e-05 5.89407e-05 0.00134408 0.00163437 0.000906115 0.00011995 5.99911e-05 3.74234e-05 0.000618797 0.000291996 0.000189426 0.124811 0.128185
0.129873 0.00020081 9.82608e-05 5.7405e-05 0.000199709 8.92931e-05 6.65314e-05 0.00178219 0.00318367 0.00127228 0.000146333 7.16393e-05 4.14351e-05 0.000707149 0.000345728 0.00020369 0.128185 0.131561
