#Peak halo mass range: 10.625 < log10(Mh/Msun) < 10.875
#Quenched threshold: True SFR / True SM < 1e-11 / yr
#True SFHs in units of Msun/yr.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit halos in bin: 1.04230e+06
#Bestfit SF halos in bin: 1.02939e+06
#Bestfit Q halos in bin: 12915
#Bestfit central halos in bin: 725294
#Bestfit satellite halos in bin: 317011
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 5.30141e-09 0 0 8.5964e-10 0 0 0 0 0 0 0 0 1.75419e-08 0 0.000000 0.057873
0.059561 0 3.38777e-08 0 0 7.29243e-09 0 0 0 0 0 0 0 0 1.12123e-07 0 0.057873 0.061248
0.062373 0 4.41884e-07 0 0 5.18287e-08 0 0 1.64054e-06 0 0 0 0 0 1.44803e-06 0 0.061248 0.063498
0.064623 4.25776e-07 1.89552e-06 3.91227e-07 3.67195e-07 8.48451e-07 3.39714e-07 5.09498e-06 3.79255e-05 4.99797e-06 2.68636e-07 5.20149e-07 2.54057e-07 7.85298e-07 4.68379e-06 7.04124e-07 0.063498 0.065748
0.066873 6.97155e-06 1.39465e-06 6.77414e-06 9.65516e-07 8.28388e-07 9.27265e-07 0.000485682 -0.000118783 0.00048403 2.21052e-07 3.26003e-07 2.08023e-07 2.24161e-05 4.36337e-06 2.18297e-05 0.065748 0.067998
0.069123 1.3615e-05 2.41967e-06 1.27461e-05 5.76002e-06 2.7037e-06 5.1429e-06 0.000639694 -0.000240733 0.000632196 8.54851e-07 1.24929e-06 7.63284e-07 4.2809e-05 1.97502e-06 4.01596e-05 0.067998 0.070248
0.071373 8.57656e-06 8.68131e-06 7.4336e-06 8.11264e-06 6.41936e-06 7.09406e-06 4.55539e-05 0.000248835 3.67409e-05 1.72589e-06 2.01e-06 1.49555e-06 2.42503e-05 2.65108e-05 2.10055e-05 0.070248 0.072498
0.073623 2.03662e-05 1.98925e-05 1.53428e-05 1.76288e-05 1.24159e-05 1.47249e-05 0.000238549 0.000559475 0.000186995 5.06499e-06 4.47802e-06 3.77949e-06 5.53739e-05 5.99789e-05 4.26621e-05 0.072498 0.074748
0.075873 4.54522e-05 3.45873e-05 3.40312e-05 4.07516e-05 2.43103e-05 3.23734e-05 0.000420115 0.000867148 0.000340395 6.83771e-06 7.46225e-06 5.18664e-06 0.000133799 9.71677e-05 0.000100252 0.074748 0.076998
0.078123 6.29064e-05 5.02154e-05 4.79442e-05 5.9218e-05 3.87172e-05 4.62549e-05 0.000356891 0.00107397 0.000271141 1.25584e-05 1.29453e-05 9.59364e-06 0.000178098 0.000139602 0.000136732 0.076998 0.079248
0.080373 0.000104224 7.98379e-05 7.65909e-05 9.86758e-05 6.3227e-05 7.38622e-05 0.000546423 0.00132592 0.000416431 2.49723e-05 2.32963e-05 1.79161e-05 0.000285544 0.000212006 0.00020557 0.079248 0.081498
0.082904 0.000144332 0.000105119 0.000103431 0.000135408 9.27131e-05 9.85957e-05 0.000855653 0.00174762 0.000661321 3.90646e-05 3.43956e-05 2.71086e-05 0.000385175 0.000275401 0.000275929 0.081498 0.084311
0.085998 0.000293543 0.000196892 0.000203772 0.000276724 0.000163338 0.000193764 0.00163411 0.00301446 0.00120862 8.1879e-05 6.89987e-05 5.51759e-05 0.000777813 0.000498544 0.000535897 0.084311 0.087685
0.089373 0.000486618 0.000316037 0.000298103 0.00046502 0.000257899 0.000295687 0.00220811 0.00500182 0.00145641 0.000161501 0.000128026 9.91734e-05 0.00123046 0.000752459 0.000746603 0.087685 0.091061
0.092748 0.000750088 0.000447582 0.000430871 0.000723091 0.000369032 0.000424844 0.00290185 0.00662438 0.00166439 0.000271039 0.000192531 0.000152772 0.00184611 0.00106807 0.00105809 0.091061 0.094435
0.096123 0.00104671 0.000598176 0.000557565 0.00100968 0.000510515 0.000543215 0.00399843 0.00700387 0.00243517 0.000417721 0.000279905 0.000219783 0.00248579 0.0013897 0.00131993 0.094435 0.097811
