#Scale: 0.116373
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 8501.2 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 16537.9 75449.4 16697.9 18161.7 78347.7 18321.7 -160 160 0 -160 160 0 0.1 0.158489
0.210017 6487.57 12324.4 6647.57 7134 13401.9 7294 -160 160 0 -160 160 0 0.158489 0.251189
0.332855 -160 1773.21 0 -160 1661.76 0 -160 160 0 -160 160 0 0.251189 0.398107
0.52754 1947.14 196.181 2107.14 2152.04 127.013 2312.04 -160 160 0 -160 160 0 0.398107 0.630957
0.836094 259.433 233.788 419.433 300.22 128.834 460.22 -160 160 0 -160 160 0 0.630957 1
1.32512 173.959 342.23 333.959 23.2169 544.182 183.217 -160 160 0 1763.78 -366.174 1923.78 1 1.58489
2.10017 -93.5243 167.618 66.4757 -87.06 167.846 72.94 -160 160 0 -160 160 0 1.58489 2.51189
3.32855 -80.6067 108.49 18.163 -101.924 136.931 1.28109 -160 160 0 144.898 -87.6582 304.898 2.51189 3.98107
5.2754 -23.0361 64.515 18.7109 -32.8377 78.3461 15.7606 -160 160 0 82.7643 39.2513 242.764 3.98107 6.30957
8.36094 20.3562 48.0366 19.6166 24.088 41.9214 29.2517 -160 203.528 0 -15.0307 118.192 78.6777 6.30957 10
