#Scale: 0.632748
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1563.5 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 423.723 17.7756 16.7725 208.311 10.0089 10.5211 898.765 27.1887 99.03 364.573 9.03085 29.5779 0.1 0.158489
0.210017 266.853 14.5453 6.68878 129.576 12.7218 3.8563 555.056 5.60406 51.9638 235.038 14.8524 15.4676 0.158489 0.251189
0.332855 177.674 9.74863 3.42989 89.0269 9.15812 3.19872 332.231 14.1423 20.5627 169.896 5.61722 10.9174 0.251189 0.398107
0.52754 113.861 6.36234 2.74155 69.2334 5.19009 3.87971 192.184 10.8952 8.5686 109.737 3.31136 6.29618 0.398107 0.630957
0.836094 74.773 3.12189 1.21463 48.6626 3.03601 2.16156 115.364 5.45035 5.28384 74.4785 1.98054 3.11103 0.630957 1
1.32512 51.1297 2.23598 0.267815 36.0018 2.28218 0.375305 74.5186 2.48173 2.03995 51.011 1.20911 1.55924 1 1.58489
2.10017 36.0115 1.49484 0.0594368 26.9867 1.68129 0.207188 50.4151 0.793415 2.03399 35.7584 1.32042 0.497097 1.58489 2.51189
3.32855 26.1758 0.682016 0.494188 20.4795 0.61422 0.549753 35.0748 0.137432 1.3402 26.0938 0.471201 0.798664 2.51189 3.98107
5.2754 17.76 0.580116 0.0620289 13.7326 0.707387 0.203445 23.3462 0.341009 0.679689 17.9876 0.398939 0.278339 3.98107 6.30957
8.36094 11.5105 0.554167 -0.0458002 9.08004 0.674186 0.0423746 14.807 0.296294 0.289802 11.6781 0.466955 0.0886717 6.30957 10
