#Scale: 0.736529
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1343.2 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 411.948 18.8001 10.3 216.144 6.49515 15.3977 818.375 43.8326 71.6857 363.609 9.40939 23.6055 0.1 0.158489
0.210017 272.053 13.7679 6.10129 140.438 3.07413 14.2526 542.135 35.7482 35.858 240.842 10.1607 16.1831 0.158489 0.251189
0.332855 186.68 9.50044 4.23206 107.863 0.280434 10.5928 338.726 23.554 18.3624 171.978 5.213 9.47612 0.251189 0.398107
0.52754 129.551 5.85303 2.09246 76.5697 4.71626 4.05005 225.67 12.3651 13.0607 122.173 3.53498 6.03897 0.398107 0.630957
0.836094 85.0513 3.11302 1.12614 57.2557 1.5944 3.4583 131.545 7.02556 5.2029 82.7994 1.55819 2.81503 0.630957 1
1.32512 56.5882 1.72656 0.754734 40.6509 0.946255 1.76183 81.4646 3.21105 2.99879 56.0304 1.13478 1.83951 1 1.58489
2.10017 38.4363 1.02769 0.356701 29.2314 0.985323 0.770294 51.7614 1.42973 2.2448 38.5433 0.757404 0.826393 1.58489 2.51189
3.32855 26.6132 1.05128 -0.00369263 21.3623 0.661539 0.570412 33.6093 1.75724 0.246983 26.9233 0.662003 0.283577 2.51189 3.98107
5.2754 18.5758 0.531647 0.0455227 14.6524 0.558335 0.235258 23.4086 1.01943 0.400621 18.9698 0.266531 0.309029 3.98107 6.30957
8.36094 12.2633 0.395652 0.040885 9.51481 0.587143 0.11101 16.058 0.303116 0.620071 12.3709 0.31831 0.161684 6.30957 10
