#Scale: 0.827654
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1195.3 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 426.567 21.8772 12.549 227.484 4.7562 19.1692 811.372 77.0029 48.1107 368.576 14.184 24.2038 0.1 0.158489
0.210017 291.978 12.6251 9.10916 151.425 0.10495 16.7217 542.857 52.9032 26.1725 260.245 6.67966 19.4696 0.158489 0.251189
0.332855 205.515 9.32315 4.87471 113.954 2.61593 9.19871 366.482 36.9215 14.1703 185.934 4.0574 12.9346 0.251189 0.398107
0.52754 141.081 4.2222 3.68765 84.9116 0 7.91844 235.197 18.3817 11.3728 131.119 2.53995 7.12949 0.398107 0.630957
0.836094 95.264 3.01572 1.78163 60.3523 1.05665 3.96384 144.956 11.2981 3.89343 92.9713 1.08411 4.42443 0.630957 1
1.32512 60.6823 1.47269 1.10639 44.5345 -0.143948 3.18666 86.374 5.34737 1.67747 58.423 1.07781 1.92751 1 1.58489
2.10017 40.791 0.721172 0.616131 30.9978 0.486479 1.57603 53.5741 3.02574 0.657196 40.6598 0.210651 1.44609 1.58489 2.51189
3.32855 28.2088 0.749134 0.294064 23.0032 -0.0666275 1.33257 35.4572 2.29198 0.258835 27.9382 0.512362 0.503859 2.51189 3.98107
5.2754 19.5696 0.493216 0.148617 15.4873 0.282456 0.74215 24.2498 1.56921 0.0352859 19.802 0.255995 0.444855 3.98107 6.30957
8.36094 13.1871 0.333538 0.118718 10.3245 0.0696802 0.651451 16.8941 0.856253 0.126133 13.1618 0.25773 0.191231 6.30957 10
