#Scale: 0.713748
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1386.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 931.879 136.814 0.558289 429.224 86.4673 117.694 1479.97 185.688 89.5684 530.396 100.369 12.4443 0.1 0.158489
0.210017 592.16 91.1304 0 141.596 64.3976 26.6123 960.249 71.2174 73.5042 351.673 89.1041 -12.9706 0.158489 0.251189
0.332855 330.105 41.7671 -4.47992 132.164 48.7484 5.89074 481.273 52.2529 10.3229 234.67 19.3134 13.8966 0.251189 0.398107
0.52754 192.461 29.6835 -5.38939 90.6828 34.6216 3.37602 278.356 37.1544 1.30676 135.475 14.8757 5.91293 0.398107 0.630957
0.836094 123.279 8.27349 1.2502 59.8953 11.1566 7.85444 167.303 8.7502 10.6846 96.9664 7.94762 3.08033 0.630957 1
1.32512 82.4555 3.90569 2.30652 43.1982 9.54057 1.07959 102.709 3.18566 7.72469 72.9543 3.09212 3.95824 1 1.58489
2.10017 54.5363 3.49366 0.640144 39.2877 2.40904 4.54387 65.7712 4.08036 1.83814 47.5821 2.53877 1.68786 1.58489 2.51189
3.32855 38.0075 1.88736 0.62027 21.3151 2.80687 1.07059 46.9223 0.886929 2.02254 33.6741 1.72986 1.12059 2.51189 3.98107
5.2754 26.9574 1.72774 0.693077 17.1244 1.04512 2.11047 31.9633 1.40981 0.562832 24.6426 0.61936 1.49048 3.98107 6.30957
8.36094 17.4298 1.01739 0.643167 9.61113 2.78694 0.446199 21.2241 0.49732 0.866508 15.7695 0.295455 1.18649 6.30957 10
