#Scale: 0.207498
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 4767.8 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1041.9 67.8055 140.749 833.909 107.228 138.257 5352.57 634.143 3427.97 1737.68 200.042 543.188 0.1 0.158489
0.210017 428.227 81.38 35.8753 392.871 68.6212 79.9926 278.919 1557.48 -9.78683 595.481 165.35 84.9182 0.158489 0.251189
0.332855 275.151 30.7734 16.792 249.994 21.9571 26.3112 713.684 328.613 414.941 363.909 101.995 53.3981 0.251189 0.398107
0.52754 156.557 1.50786 20.8969 128.215 10.5231 14.8161 326.948 60.3163 200.595 274.524 18.0132 101.214 0.398107 0.630957
0.836094 113.651 6.33324 13.6539 114.454 0.57769 16.2802 283.102 40.1025 122.917 100.634 49.5629 7.81081 0.630957 1
1.32512 87.6566 3.94889 5.4061 82.6909 4.056 9.77011 242.418 -54.1039 161.932 101.39 20.5743 2.02836 1 1.58489
2.10017 51.0155 2.12734 2.96111 44.0475 4.54324 3.56492 153.827 23.991 58.7248 76.6361 1.5286 15.3154 1.58489 2.51189
3.32855 32.6721 1.38697 1.21329 26.2128 4.26209 -0.35638 69.7788 3.81191 32.3666 59.6535 -4.2883 18.4693 2.51189 3.98107
5.2754 21.794 0.949013 1.34758 18.2766 2.62169 0.26827 47.3005 11.7401 22.5737 36.1926 0.66753 11.594 3.98107 6.30957
8.36094 14.1036 0.505121 0.961759 10.1783 1.82665 0.864824 50.6121 11.9198 27.7985 29.7248 4.49912 10.6137 6.30957 10
