#Scale: 0.637810
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1551.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 277.724 16.0284 15.9746 167.806 7.06413 13.4908 732.749 80.0796 58.3468 318.181 20.537 22.7589 0.1 0.158489
0.210017 201.83 12.3764 6.78972 122.888 8.63291 8.1962 499.425 39.0121 33.9069 236.878 12.7674 12.5075 0.158489 0.251189
0.332855 143.271 7.73636 4.65668 91.9119 5.5615 5.72372 329.403 22.2013 24.83 167.61 7.75696 7.24846 0.251189 0.398107
0.52754 100.725 5.14925 2.26773 69.0042 3.63982 4.46719 216.137 16.221 12.9438 115.663 4.73518 3.92751 0.398107 0.630957
0.836094 66.9975 3.09328 1.26588 49.3706 2.53821 2.4136 126.299 8.81032 6.37132 76.291 3.10338 2.02067 0.630957 1
1.32512 43.883 1.73996 0.529243 34.6661 1.61534 1.17545 73.5592 4.25121 3.28068 49.0158 1.63647 0.907246 1 1.58489
2.10017 31.1654 1.22457 0.1656 25.5707 1.58432 0.312071 47.8131 1.575 2.43853 34.5615 1.06231 0.555408 1.58489 2.51189
3.32855 21.9496 0.720201 0.166317 18.0879 0.834108 0.433638 33.9262 1.1301 1.50206 24.194 0.723856 0.303192 2.51189 3.98107
5.2754 15.5996 0.556449 0.0651083 12.7692 0.753092 0.11923 23.6149 0.800129 0.955496 17.4013 0.419853 0.314747 3.98107 6.30957
8.36094 9.98415 0.334564 0.0350037 8.23845 0.458422 0.0623436 15.0686 0.394963 0.893359 11.0665 0.307908 0.107469 6.30957 10
