#Scale: 0.288498
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 3429.2 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 476.408 24.852 58.4065 343.646 23.7708 48.0905 2430.24 57.4751 882.743 683.535 113.472 173.731 0.1 0.158489
0.210017 241.356 23.0356 13.8498 168.794 20.4395 17.6808 926.438 196.452 170.996 388.125 51.99 71.2044 0.158489 0.251189
0.332855 153.363 7.63379 8.12001 123.099 10.5032 12.8882 371.485 53.2079 83.5462 220.506 20.9137 27.0444 0.251189 0.398107
0.52754 99.1208 5.84773 1.63776 88.6129 5.80013 7.25331 193.133 31.6157 34.5343 120.831 10.0904 1.50675 0.398107 0.630957
0.836094 69.984 4.84113 0.00364685 67.5754 4.26116 3.51614 116.522 26.2475 8.72402 72.7695 11.3938 -1.59818 0.630957 1
1.32512 49.51 3.88541 -0.245495 44.9655 4.3031 0.879822 84.6856 15.4705 1.35777 59.38 3.39756 2.42485 1 1.58489
2.10017 38.5872 0.84864 0.905762 35.1895 1.08643 1.40863 56.1827 10.9963 2.79468 46.7295 0.808701 3.46553 1.58489 2.51189
3.32855 26.0595 0.519596 0.481634 23.3799 1.13895 0.39818 47.279 -1.45369 11.9881 31.8374 0.299023 2.57874 2.51189 3.98107
5.2754 17.3113 0.520931 0.377903 15.139 0.829259 0.435279 32.2385 0.300037 6.22211 22.1944 0.500864 1.97799 3.98107 6.30957
8.36094 11.1604 0.50798 0.129909 9.41824 0.85054 -0.0122261 24.1195 -0.673342 7.0051 14.9902 0.649669 1.69016 6.30957 10
