#Scale: 0.926373
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1067.9 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 333.345 10.4534 18.7339 175.421 6.02791 21.9889 711.091 77.0421 35.7838 337.268 11.6859 22.7693 0.1 0.158489
0.210017 265.466 8.97205 12.5643 141.562 6.23605 15.5571 564.837 62.0904 26.8364 267.588 8.513 16.315 0.158489 0.251189
0.332855 202.913 6.60109 9.90604 113.476 3.02123 12.7625 413.831 41.3875 22.121 206.09 7.40919 10.7014 0.251189 0.398107
0.52754 146.949 4.23969 6.17424 89.1848 2.26699 9.22186 279.487 29.0748 10.7461 150.175 3.75549 7.27559 0.398107 0.630957
0.836094 99.4279 2.11491 3.94769 65.3444 0.904144 6.03916 173.595 15.8507 7.78731 102.615 2.76837 4.52533 0.630957 1
1.32512 61.6613 1.44135 1.92735 44.0863 0.815819 3.31791 97.3447 7.75483 3.11666 64.1195 1.48434 2.18101 1 1.58489
2.10017 40.5135 0.373062 1.33154 30.8898 0.361765 1.7655 58.6479 3.51767 2.14841 42.3066 0.377281 1.48864 1.58489 2.51189
3.32855 27.577 0.404022 0.642647 22.0446 0.305517 1.14373 37.7631 1.57827 1.3399 28.6838 0.468185 0.717697 2.51189 3.98107
5.2754 19.0826 0.107954 0.683353 15.4336 0.0748453 0.84779 25.6822 0.854345 0.856724 19.8505 0.0986748 0.660458 3.98107 6.30957
8.36094 12.7263 -0.036809 0.546301 10.4407 0 0.651749 16.9332 0.467607 0.779287 13.184 0.0280199 0.563254 6.30957 10
