#Scale: 0.797279
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1240.9 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 401.438 23.5982 7.41757 217.636 1.90508 22.3184 781.086 55.6941 52.6524 346.046 20.6113 14.2632 0.1 0.158489
0.210017 287.066 16.9432 5.34842 147.136 3.45982 13.4674 552.787 50.4288 27.5442 254.88 9.27522 15.2039 0.158489 0.251189
0.332855 201.114 9.55305 3.29996 113.578 2.47165 10.1514 349.226 36.4933 9.02017 188.741 1.98386 13.2625 0.251189 0.398107
0.52754 134.387 5.68213 2.08682 80.5971 0.987343 6.34171 226.559 19.617 7.39471 126.287 3.32156 6.85136 0.398107 0.630957
0.836094 90.9635 3.82609 1.31751 59.2935 0.361919 4.86373 139.261 11.5017 3.01801 88.7528 2.29425 3.57253 0.630957 1
1.32512 57.6952 2.36285 0.254791 40.7571 1.6692 1.71382 82.4732 5.02468 1.6889 56.964 1.71852 1.46399 1 1.58489
2.10017 38.9534 1.49212 0.148636 29.5261 1.2783 0.732944 52.1489 2.51773 1.11993 38.8013 0.854301 0.804195 1.58489 2.51189
3.32855 27.4919 0.919712 0.15004 21.7358 0.476519 0.741508 34.9759 2.05544 0.644211 27.6446 0.626858 0.403872 2.51189 3.98107
5.2754 19.1844 0.458666 0.195398 15.6443 0.228112 0.742112 24.0018 1.19362 0.439556 19.1862 0.346983 0.336557 3.98107 6.30957
8.36094 12.9221 0.352462 0.169966 10.1453 0.31342 0.400655 16.6129 0.626194 0.450449 12.9613 0.278873 0.278357 6.30957 10
