#Scale: 0.698560
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1416.2 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 977.971 155.261 6.29565 156.917 147.128 19.0993 1678.76 158.895 134.732 531.634 87.7573 55.7512 0.1 0.158489
0.210017 550.098 67.3858 16.2507 165.378 31.4959 43.5341 931.546 -1.09967 101.421 290.723 88.9347 2.061 0.158489 0.251189
0.332855 328.478 42.2614 2.70218 113.611 45.2521 8.63058 507.691 32.2343 34.8311 215.629 34.4761 15.7067 0.251189 0.398107
0.52754 185.173 26.1376 0.460724 85.742 26.1081 9.97408 266.034 20.19 13.8716 134.912 20.5659 7.47803 0.398107 0.630957
0.836094 127.798 11.7518 0 54.9364 18.956 10.4841 183.19 8.16974 12.4033 94.6206 12.4344 1.3837 0.630957 1
1.32512 78.6849 7.60421 0.171181 48.0813 1.14583 6.95987 95.6801 8.46191 -0.116791 70.6843 4.6468 4.10603 1 1.58489
2.10017 54.4574 5.8151 0.345161 31.5748 6.81741 1.56631 67.3437 5.32022 0 48.3061 2.72247 3.32609 1.58489 2.51189
3.32855 38.8451 3.85464 -0.0165405 19.0894 8.66855 -0.0270634 51.0051 0.609604 3.10112 32.5553 4.96541 -0.126625 2.51189 3.98107
5.2754 26.349 3.14678 0.0755653 16.2186 4.01961 0.582309 31.7301 2.08722 0.209726 23.9322 2.47534 0.466105 3.98107 6.30957
8.36094 17.6842 1.63503 0.459438 10.3674 2.96136 0.412313 22.3855 0.526369 1.1069 15.1676 2.01088 0.607629 6.30957 10
