#Scale: 0.979529
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1010.0 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 447.227 22.244 13.4721 233.632 6.87569 31.6275 758.39 33.2297 51.2672 381.389 17.0969 30.1623 0.1 0.158489
0.210017 326.824 11.4239 9.39838 158.564 4.8644 15.6524 570.521 30.2164 35.5469 275.719 6.47589 24.8552 0.158489 0.251189
0.332855 234.831 8.33588 7.46754 115.615 1.64149 15.412 405.187 13.0762 27.4625 199.852 5.96031 12.8079 0.251189 0.398107
0.52754 165.953 5.03368 4.07355 92.946 2.04158 8.9947 260.873 13.3732 11.8563 149.548 1.36197 11.1245 0.398107 0.630957
0.836094 109.076 3.49969 2.00146 68.1157 0.645676 5.7487 166.371 6.14247 8.44986 97.7173 2.81712 4.69144 0.630957 1
1.32512 69.4376 1.29982 1.33774 48.3484 -0.00247574 3.93835 95.0436 3.53721 3.11918 65.6659 0.0963974 3.16154 1 1.58489
2.10017 44.9673 0.847034 0.637936 33.4362 1.01699 1.37268 56.1716 2.13183 0.927723 44.3965 -0.140614 2.09278 1.58489 2.51189
3.32855 31.0007 0.543503 0.289091 24.3391 0.323277 1.0055 38.4225 0.594826 0.963043 30.1648 0.381556 0.669849 2.51189 3.98107
5.2754 21.0073 0.497246 0.120424 16.6631 0.359663 0.498833 25.5404 0.699085 0.529177 20.6259 0.281708 0.386263 3.98107 6.30957
8.36094 14.4627 0.301691 0.152255 11.1902 0.3857 0.348969 18.0909 0.131207 0.732056 14.0615 0.300276 0.18154 6.30957 10
