#Scale: 0.713748
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1386.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 283.363 15.7191 13.5985 167.199 8.30302 12.8976 686.09 79.6885 15.5914 314.757 10.6212 25.0952 0.1 0.158489
0.210017 212.752 8.28976 10.7009 127.142 5.96877 10.9108 509.357 31.97 29.524 235.936 7.27701 16.6794 0.158489 0.251189
0.332855 154.146 8.16505 4.30411 96.025 4.76807 7.42088 348.23 19.3497 18.8008 171.576 10.692 4.95001 0.251189 0.398107
0.52754 110.409 4.92029 3.07175 71.7154 4.28564 4.74677 231.786 14.7208 11.0291 123.835 4.09933 5.2772 0.398107 0.630957
0.836094 74.1565 2.87628 1.93053 51.604 1.84645 3.13775 141.601 8.80528 4.56558 82.7477 2.96812 3.12418 0.630957 1
1.32512 48.7504 1.94176 0.85442 37.1759 1.52238 1.72391 81.6891 4.2788 1.63174 53.549 1.88867 1.28221 1 1.58489
2.10017 33.4214 1.0222 0.468147 27.2481 0.846956 0.99264 49.9422 2.22979 0.617439 36.2241 0.892773 0.719143 1.58489 2.51189
3.32855 23.358 0.678377 0.29884 18.8712 0.680975 0.512043 34.4748 1.22376 0.766678 25.6019 0.550083 0.607569 2.51189 3.98107
5.2754 16.4227 0.421324 0.199579 13.6703 0.401048 0.421147 23.3736 0.540081 0.740877 17.7687 0.441957 0.25486 3.98107 6.30957
8.36094 10.6969 0.282436 0.148619 8.87392 0.195439 0.328748 15.4345 0.698188 0.157004 11.5571 0.309925 0.183702 6.30957 10
