#Scale: 0.521372
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1897.5 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1064.25 227.326 43.863 342.525 126.819 50.1803 1970.57 175.331 226.205 566.74 164.195 20.4291 0.1 0.158489
0.210017 577.43 123.502 -16.4973 192.485 127.454 1.42371 1002.07 102.194 53.538 358.987 106.504 -5.60773 0.158489 0.251189
0.332855 286.55 58.0069 -3.8736 78.9346 69.0241 22.9481 440.969 64.8686 20.2839 228.289 32.9342 8.98253 0.251189 0.398107
0.52754 171.145 30.4931 1.13826 63.4602 39.3476 -1.90795 270.532 17.4391 21.9654 125.525 21.4018 2.60265 0.398107 0.630957
0.836094 104.286 15.1262 -1.15417 55.4902 6.27465 12.3161 146.96 13.7408 2.54013 85.4999 15.9419 1.53011 0.630957 1
1.32512 69.1294 12.6371 0.376045 43.1637 16.1313 1.29507 87.7848 12.2472 -1.21165 62.3674 9.31445 5.25823 1 1.58489
2.10017 52.7597 5.41595 1.44684 33.676 8.55394 3.77913 67.7427 5.13994 2.20821 46.7746 3.74089 2.99297 1.58489 2.51189
3.32855 36.6931 4.15229 0.305084 26.8241 2.94274 3.5975 45.8988 2.83531 1.16711 32.4345 4.11103 1.09036 2.51189 3.98107
5.2754 25.9785 1.85373 0.766417 17.7037 3.31687 0.692207 32.9516 0.75053 1.66723 23.0031 1.18983 1.23741 3.98107 6.30957
8.36094 15.8877 1.99352 0.0866261 10.063 2.24049 0.742683 20.2305 0.765823 0.666279 14.2447 2.01134 0.266112 6.30957 10
