#Scale: 0.409997
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2413.0 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 561.826 29.538 41.717 307.289 29.131 31.0276 1476.03 34.7805 235.879 531.872 42.2769 51.1767 0.1 0.158489
0.210017 310.115 17.9164 23.5 173.063 6.79654 12.696 721.692 64.6413 72.4219 316.629 21.0022 45.2568 0.158489 0.251189
0.332855 176.398 6.46396 9.56261 108.313 6.55277 13.2563 381.798 16.8091 46.544 179.372 10.2513 14.1871 0.251189 0.398107
0.52754 107.321 5.46754 4.16581 77.6124 4.01019 5.59027 191.826 14.2942 11.5582 110.055 5.24388 7.16833 0.398107 0.630957
0.836094 70.4423 2.79673 2.29897 50.4739 4.1931 1.22409 119.501 0.0899353 11.3609 74.4533 2.94952 4.11188 0.630957 1
1.32512 52.53 1.79911 0.806469 40.2983 2.07613 1.4055 75.4916 7.26559 2.49961 56.977 1.05421 2.66156 1 1.58489
2.10017 38.5552 1.64668 0.489128 30.7739 1.46235 0.957373 55.0973 3.60345 1.48551 40.841 1.6415 1.10952 1.58489 2.51189
3.32855 27.7169 0.803297 0.542599 23.3503 0.614954 1.06139 37.909 2.28407 0.827141 28.7444 0.618713 0.732323 2.51189 3.98107
5.2754 18.3976 0.59153 0.236839 14.6545 0.546086 0.587149 24.7076 0.793118 0.824467 19.9595 0.786568 0.40428 3.98107 6.30957
8.36094 11.3856 0.357148 0.201243 9.53271 0 0.720748 15.5966 1.16136 0.432764 11.8536 0.569672 0.116642 6.30957 10
