#Scale: 0.592248
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1670.4 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(Q)/W_p(SF)(1) Err+(2) Err-(3) W_p(SF)/W_p(All)(4) Err+(5) Err-(6) W_p(Q)/W_p(All)(7) Err+(8) Err-(9) (10) W_p(SFxQ)/W_p(All)(11) Err+(12) Err-(13) Bin_left_edge(14) Bin_right_edge(15) 
0.132512 0 0 0 0.178755 0.149682 -0.0281737 1.76739 -0.0177222 0.299357 0.534412 0.0512636 0.0824221 0.1 0.158489
0.210017 0 0 0 0.235744 0.076188 0.116998 1.63706 0.0149989 0.242487 0.636319 0.0664369 0.0858854 0.158489 0.251189
0.332855 0 0 0 0.422659 0 0.152309 1.61348 0.0143076 0.236513 0.60587 0.0809168 0.0479542 0.251189 0.398107
0.52754 0 0 0 0.409422 0.142516 0.0272339 1.51159 0.00890589 0.22575 0.70153 0.0584112 0.0835294 0.398107 0.630957
0.836094 0 0 0 0.536826 0.0893023 0.0853016 1.3352 0.015625 0.104953 0.825537 0.0272768 0.075926 0.630957 1
1.32512 0 0 0 0.635468 0.0188259 0.122935 1.32789 0.0255239 0.0832171 0.804836 0.0107679 0.0722531 1 1.58489
2.10017 0 0 0 0.507324 0.0965033 0.0279566 1.27544 0.00334549 0.0920907 0.887663 0.0110587 0.0691848 1.58489 2.51189
3.32855 0 0 0 0.578632 0.0532947 0.0898021 1.27838 0.0137779 0.0862693 0.865275 0.00482357 0.0515099 2.51189 3.98107
5.2754 0 0 0 0.597049 0.0833333 0.0295394 1.26961 -0.0147517 0.102815 0.86809 0.0367095 0.0350891 3.98107 6.30957
8.36094 0 0 0 0.60295 0.0930592 0.0468976 1.25768 -0.0109098 0.075265 0.877229 0.0252662 0.0628596 6.30957 10
