#Scale: 0.506185
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1954.5 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 435.022 28.8339 11.8694 213.607 21.7851 10.4392 945.748 67.4656 71.9052 392.319 28.1114 25.6581 0.1 0.158489
0.210017 270.94 19.1191 9.69492 134.585 9.76776 11.606 553.273 52.1066 32.7476 256.67 18.3393 22.5725 0.158489 0.251189
0.332855 163.177 9.69093 5.46417 85.9537 8.66175 4.21925 300.158 28.6546 11.5092 163.658 5.90167 15.1588 0.251189 0.398107
0.52754 102.354 5.96284 1.90579 65.8435 5.58861 2.56496 169.154 14.3802 5.948 101.82 4.0991 6.01502 0.398107 0.630957
0.836094 68.1394 3.11565 1.41825 47.4903 4.18679 1.5801 101.563 3.1865 4.88634 69.4653 3.02868 2.48882 0.630957 1
1.32512 47.2897 2.61959 0.244785 32.2319 4.32957 -0.0356483 70.6046 2.59203 3.12208 48.6519 1.88721 1.3167 1 1.58489
2.10017 34.9823 1.44569 0.355103 25.9961 2.06664 0.173727 51.609 0.332062 2.75506 34.7817 1.68509 0.598782 1.58489 2.51189
3.32855 24.8063 0.893406 0.190077 18.4684 1.34233 0.087513 34.616 0.788666 1.41275 25.3811 0.782877 0.424864 2.51189 3.98107
5.2754 17.7274 0.349344 0.40588 13.4759 0.755912 0.204997 24.1052 0.0877476 1.17339 18.1886 0.368172 0.592781 3.98107 6.30957
8.36094 11.0276 0.410176 0.102146 8.24854 0.72922 0.022151 15.244 0.254121 0.851344 11.3115 0.407387 0.181039 6.30957 10
