#Scale: 0.308748
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 3204.3 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1349.96 368.432 292.284 343.732 470.543 64.0376 8045.54 -233.677 4618.09 1175.6 617.159 267.625 0.1 0.158489
0.210017 781.764 301.767 86.9996 521.833 83.8074 221.025 2406.68 840.012 863.569 758.413 398.796 -22.901 0.158489 0.251189
0.332855 422.327 71.5161 74.8763 263.131 17.4391 90.7695 768.922 350.297 90.3355 542.388 59.0819 112.331 0.251189 0.398107
0.52754 176.628 54.8011 -6.59605 148.298 39.1673 12.4208 339.244 141.977 54.6327 177.083 65.9698 -0.701019 0.398107 0.630957
0.836094 138.371 31.2975 2.32182 131.023 34.4429 6.92573 252.228 40.7407 71.2079 123.64 41.5004 3.33709 0.630957 1
1.32512 107.766 27.3169 10.8434 70.2054 29.79 4.70684 215.11 10.1723 46.9466 130.797 27.2782 20.5072 1 1.58489
2.10017 68.0271 11.5085 8.41663 46.7559 16.9163 2.28883 142.168 -8.94839 44.8269 78.3039 11.8663 13.5553 1.58489 2.51189
3.32855 41.2619 6.42498 2.78912 27.7745 9.89817 2.36024 76.8751 0 24.3418 50.1391 5.26477 5.018 2.51189 3.98107
5.2754 28.1941 3.56632 1.68743 17.8912 5.97478 1.30408 71.8711 -4.6117 23.0167 31.5628 3.43853 2.61495 3.98107 6.30957
8.36094 20.9062 1.85511 2.04483 12.3108 4.54795 0.896345 41.3291 -2.90292 12.8854 27.0345 -0.215508 4.70732 6.30957 10
