#Scale: 0.663123
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1491.9 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 275.515 18.1447 14.5839 153.584 10.3959 11.1677 720.177 66.5365 40.2535 323.208 15.978 28.5166 0.1 0.158489
0.210017 207.001 11.5156 10.0716 129.742 8.02798 10.1407 502.375 37.5627 36.4337 234.309 8.50362 13.7546 0.158489 0.251189
0.332855 146.502 7.09642 6.36464 92.484 4.82014 7.44863 333.358 25.8327 18.6766 169.796 6.74838 9.46542 0.251189 0.398107
0.52754 104.636 4.04901 3.69695 71.9157 3.25169 5.33776 216.446 13.1007 14.6981 119.038 3.62612 5.28188 0.398107 0.630957
0.836094 69.4787 2.91385 1.61214 51.6994 2.00063 2.54969 127.471 9.84565 5.55956 77.8955 2.7943 2.64209 0.630957 1
1.32512 45.4331 1.87193 0.698215 35.6317 1.29997 1.49448 73.0349 5.60824 1.69142 51.0062 1.77106 1.03867 1 1.58489
2.10017 32.1743 0.922573 0.487228 26.2466 1.13072 0.805553 48.8066 2.1178 1.99757 35.5577 0.76263 0.747314 1.58489 2.51189
3.32855 22.3476 0.838339 0.232401 18.7438 0.576666 0.705727 32.4577 2.31799 0.149254 24.4049 1.01869 0.234718 2.51189 3.98107
5.2754 15.9329 0.597689 0.0856857 13.3813 0.52309 0.404543 22.5223 1.46067 0.172752 17.5111 0.612591 0.153961 3.98107 6.30957
8.36094 10.3634 0.377087 0.0781851 8.66733 0.372024 0.210196 15.1655 0.650233 0.41067 11.3225 0.379517 0.123042 6.30957 10
