#Scale: 0.460622
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2147.8 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 469.14 25.6901 22.9284 226.443 17.2725 12.3318 1050.93 54.304 129.933 454.614 30.6449 40.4979 0.1 0.158489
0.210017 278.077 17.1864 10.2252 140.939 11.4561 10.1422 609.373 48.2826 49.2175 269.014 20.8663 21.0655 0.158489 0.251189
0.332855 165.936 9.94519 7.26349 101.177 4.22903 10.0833 309.684 31.1687 15.3279 165.918 9.52614 14.201 0.251189 0.398107
0.52754 98.0492 5.93716 1.83812 63.8202 6.09013 2.11077 172.205 10.581 13.1087 98.6516 5.76109 3.6308 0.398107 0.630957
0.836094 68.6203 2.29443 1.51678 47.8671 3.07206 0.649883 111.843 1.38088 8.17893 69.5688 2.86327 3.00623 0.630957 1
1.32512 50.6061 1.2486 1.09317 38.1 2.18106 1.30615 73.7585 1.57036 4.57555 52.1491 1.08255 1.70541 1 1.58489
2.10017 37.3456 1.07603 0.96817 28.9058 1.30214 0.924797 54.0923 1.17239 2.55539 38.0101 1.13754 1.37476 1.58489 2.51189
3.32855 26.7494 0.579582 0.628447 20.6514 0.719839 0.782902 36.6331 0.647266 1.53428 27.9735 0.416349 0.908817 2.51189 3.98107
5.2754 17.925 0.369408 0.3015 13.8068 0.663285 0.281675 24.5246 0.325047 1.3079 18.777 0.250542 0.528486 3.98107 6.30957
8.36094 11.3775 0.195402 0.24561 8.42921 0.54845 0.102308 16.2766 0 1.09709 11.9289 0.0738182 0.464069 6.30957 10
