#Scale: 0.237873
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 4159.0 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 7445.52 -203.166 2951.85 3606.97 1122.87 1606.92 71902.6 -11206.1 63580 12556.9 -1446.54 8040.51 0.1 0.158489
0.210017 705.089 1065.61 -181.748 739.795 985.354 -35.239 9402.89 -446.024 9562.89 -160 2543.7 0 0.158489 0.251189
0.332855 787.095 0 249.732 556.43 95.6963 268.988 11261.2 -4904.77 11421.2 511.833 690.942 116.8 0.251189 0.398107
0.52754 148.492 123.018 43.992 125.216 71.7868 68.7014 1355.62 813.68 1515.62 107.462 335.36 62.6931 0.398107 0.630957
0.836094 58.3338 107.497 19.4352 48.1686 80.8658 55.5028 443.377 -219.54 603.377 52.9567 261.691 -6.65178 0.630957 1
1.32512 111.626 79.4987 -8.08305 133.824 88.205 0 -160 458.425 0 73.1439 76.0347 24.9974 1 1.58489
2.10017 103.852 43.9178 17.4793 63.4492 50.7722 0 318.144 229.549 187.759 198.608 -0.30748 88.0437 1.58489 2.51189
3.32855 55.2489 31.7573 -0.634678 40.6004 38.8026 -5.93187 30.3527 135.813 22.5998 98.6557 12.275 42.5323 2.51189 3.98107
5.2754 53.8876 2.03098 12.5958 52.9612 6.40236 13.2276 67.3423 11.3901 67.7026 55.3065 6.89643 16.8117 3.98107 6.30957
8.36094 28.7223 6.78333 3.80433 24.8915 11.0538 3.20133 14.9794 26.8019 28.4679 40.7117 0.421368 12.3768 6.30957 10
