#Scale: 0.192310
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 5144.4 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1613.45 1027.98 190.299 1108.28 1465.76 -24.7764 -160 10740.7 0 3845.09 479.372 2954.66 0.1 0.158489
0.210017 1151.18 357.781 175.777 597.366 434.953 168.892 8850.23 2419.46 9010.23 3028.91 1157.54 1576.35 0.158489 0.251189
0.332855 883.984 56.1163 256.451 794.791 -17.6876 355.737 7014.08 642.655 7174.08 897.94 709.357 224.072 0.251189 0.398107
0.52754 351.529 170.904 20.5401 240.115 195.656 52.0517 4124.08 -554.274 4284.08 598.112 344.281 97.511 0.398107 0.630957
0.836094 215.468 93.1903 16.4692 190.435 100.612 34.6179 408.507 812.153 568.507 309.482 146.726 93.7174 0.630957 1
1.32512 126.285 39.9944 9.85567 115.85 41.7864 17.3613 292.654 135.5 452.654 160.407 67.0702 43.4873 1 1.58489
2.10017 69.9616 31.5502 -1.85182 73.5212 26.9053 4.67319 20.2046 130.381 180.205 57.9088 81.507 3.85583 1.58489 2.51189
3.32855 39.963 22.282 -4.19475 38.4959 18.7956 -0.312462 37.2871 70.0441 67.5916 46.2982 47.9314 -4.49498 2.51189 3.98107
5.2754 36.1395 4.93023 6.07871 36.5563 4.27832 7.80989 47.0637 19.1755 72.2822 33.7397 17.2882 4.90217 3.98107 6.30957
8.36094 16.4061 7.08715 -1.46395 14.182 7.14185 -1.40485 16.2372 38.2661 16.2061 25.7807 14.7756 3.96244 6.30957 10
