#Scale: 0.232810
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 4249.5 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 751.291 57.0048 78.9822 589.029 74.349 64.1216 3894.08 892.816 1576.83 1149.78 176.154 343.862 0.1 0.158489
0.210017 326.588 46.7047 11.7844 274.038 40.1767 21.9549 1329.81 231.676 544.733 456.615 147.454 60.4741 0.158489 0.251189
0.332855 208.947 16.4405 9.30994 188.665 22.588 16.1857 482.528 169.721 164.816 266.705 26.8902 27.961 0.251189 0.398107
0.52754 145.478 0.0918732 13.1893 142.643 -5.9538 23.7771 272.884 65.0494 100.412 147.61 34.274 0 0.398107 0.630957
0.836094 101.56 5.259 6.07682 99.0863 5.49773 5.84406 141.585 30.2094 48.8266 108.162 10.2661 13.9692 0.630957 1
1.32512 75.4673 1.07152 5.44215 69.5914 2.29339 5.38538 64.5336 62.6038 -12.2178 98.2136 -3.28454 17.8759 1 1.58489
2.10017 49.9205 3.07636 2.53912 47.1896 3.07837 3.0096 80.2314 24.0748 20.8152 58.1326 5.89536 5.75304 1.58489 2.51189
3.32855 29.3949 1.49187 1.03262 26.3753 2.00027 1.28251 96.0227 -5.50703 46.5343 36.2676 4.23185 3.19267 2.51189 3.98107
5.2754 20.1096 1.16872 0.485699 18.3579 1.07166 0.886965 25.6482 10.01 3.32264 26.304 3.68062 2.99867 3.98107 6.30957
8.36094 11.5819 0.453721 0.498265 8.94129 1.0162 0.866532 43.5893 -1.74607 22.5329 19.3424 3.88787 4.0869 6.30957 10
