#Scale: 0.455560
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2171.6 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 471.871 27.4731 30.5674 243.732 15.0511 25.5372 1131.09 20.2068 136.191 424.55 41.9987 33.9305 0.1 0.158489
0.210017 280.684 13.3741 19.8832 125.621 15.6656 3.73414 604.768 32.7804 64.9344 289.707 10.782 40.2101 0.158489 0.251189
0.332855 167.673 8.98447 7.24442 99.1665 7.4216 6.24796 332.031 22.958 24.2392 164.623 8.09157 12.4499 0.251189 0.398107
0.52754 95.4889 6.26321 1.98722 61.9892 5.17069 3.1459 167.326 11.8761 10.8019 96.8326 5.98203 3.77638 0.398107 0.630957
0.836094 69.0759 1.98953 2.16044 51.1968 0.393661 3.87161 110.255 2.25024 8.18482 68.85 3.68652 1.58492 0.630957 1
1.32512 49.593 1.97654 0.551464 36.7026 2.92606 0.504379 74.3303 1.20334 4.5171 51.0751 2.00506 1.03862 1 1.58489
2.10017 36.2014 1.65396 0.237465 27.6255 2.06295 0.205084 53.7862 2.04785 2.60424 36.8129 1.64806 0.675659 1.58489 2.51189
3.32855 26.1368 0.682724 0.565277 20.0075 1.30926 0.536903 36.6309 0.843269 1.42235 27.263 0.330864 1.03218 2.51189 3.98107
5.2754 17.8086 0.298265 0.425056 13.8626 0.253183 0.635053 24.028 0.587793 0.916075 18.7118 0.291756 0.610987 3.98107 6.30957
8.36094 10.8707 0.206157 0.229574 8.24828 0.357242 0.333553 15.3557 0.410308 0.675748 11.3542 0.111638 0.435582 6.30957 10
