#Scale: 0.344185
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2874.4 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 734.754 56.0378 40.0261 410.335 27.8465 50.2643 2411.81 177.306 426.907 818.599 123.615 93.3712 0.1 0.158489
0.210017 379.05 34.2161 19.8355 194.637 36.1362 8.74199 1263.58 76.2888 255.244 440.212 50.6807 61.096 0.158489 0.251189
0.332855 189.751 11.9415 10.0623 123.659 17.6243 5.98504 560.286 29.9731 110.261 201.164 14.3363 24.1734 0.251189 0.398107
0.52754 128.195 2.10786 10.101 102.696 1.44009 11.8028 258.457 -6.08707 53.2272 135.091 5.98244 10.2158 0.398107 0.630957
0.836094 84.132 3.28645 4.00272 62.499 4.79091 3.0642 133.359 18.0043 8.28937 102.012 0.737175 11.8053 0.630957 1
1.32512 64.0525 1.14888 3.46466 52.3004 1.60197 2.70295 113.563 -0.36982 17.6133 69.2966 1.95776 6.90702 1 1.58489
2.10017 43.529 1.8772 0.685467 35.2289 1.74814 0.72805 75.3813 2.90726 10.8229 47.8442 2.67074 1.91564 1.58489 2.51189
3.32855 32.6781 0.908127 0.965792 26.653 1.47556 0.844614 52.5263 0.543476 6.60839 36.4532 0.832947 2.06108 2.51189 3.98107
5.2754 21.4914 0.30724 0.668661 17.5757 1.02183 0.599718 33.0957 1.08878 3.84768 24.1989 0 1.57117 3.98107 6.30957
8.36094 13.6429 0.436682 0.366253 11.1056 0.655677 0.414685 21.6058 0.881065 3.03969 15.3103 0.44469 0.896362 6.30957 10
