#Scale: 0.278373
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 3553.9 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 497.107 30.5869 61.4989 378.984 11.3745 70.022 2191.78 -74.22 865.751 705.018 133.3 168.988 0.1 0.158489
0.210017 248.524 17.3512 25.5093 163.258 25.5876 19.7536 1121.2 72.8976 348.535 428.126 26.7012 126.678 0.158489 0.251189
0.332855 144.689 12.3761 2.67078 123.956 8.27142 10.8098 379.48 134.406 68.2228 186.457 33.9187 13.5912 0.251189 0.398107
0.52754 101.989 11.8667 0.936203 88.3552 14.7042 1.1688 183.633 70.1269 16.1406 135.581 8.46667 16.0547 0.398107 0.630957
0.836094 82.0631 1.44637 5.34967 75.9565 -0.0633469 7.5167 184.339 11.461 28.7971 91.5768 7.14331 7.3838 0.630957 1
1.32512 55.5078 2.42719 2.33263 52.6617 1.36206 4.25719 95.9105 14.0919 10.9644 60.5536 6.10318 1.57177 1 1.58489
2.10017 40.4124 1.0038 1.46 36.4116 1.58258 1.42091 70.4923 2.33078 16.3228 49.7545 0.687534 5.87782 1.58489 2.51189
3.32855 25.7133 1.05856 0.488047 22.9991 1.42921 0.848957 41.9126 3.03454 7.14178 32.4054 1.45667 2.17054 2.51189 3.98107
5.2754 18.2742 0.304893 0.809544 16.4241 0.350981 1.48872 28.3931 3.90882 3.36341 22.9135 1.36831 1.55839 3.98107 6.30957
8.36094 11.2957 0.129781 0.448564 9.38991 0.395479 0.587579 25.2513 0.557745 7.00604 15.7772 1.10123 2.00404 6.30957 10
