#Scale: 0.369497
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2677.5 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 360.975 18.7245 37.1712 215.914 17.3908 27.13 1363.79 118.728 241.254 538.13 43.6827 99.2147 0.1 0.158489
0.210017 208.741 9.96518 13.22 142.352 10.5374 13.5506 696.904 41.8241 141.353 286.273 24.9943 33.0577 0.158489 0.251189
0.332855 127.318 7.67128 6.51046 92.2191 9.50976 5.79756 374.994 17.1824 60.2538 169.573 9.40424 16.1596 0.251189 0.398107
0.52754 85.3918 2.51653 4.29606 71.6368 2.37281 6.11094 166.807 23.0404 12.3928 103.849 4.36066 7.42868 0.398107 0.630957
0.836094 57.9958 0.893143 2.78178 49.3986 1.13925 3.13114 104.842 11.7585 9.41356 70.0223 1.57171 6.02953 0.630957 1
1.32512 42.083 1.04755 1.5417 35.137 1.69907 1.34605 74.4799 2.54897 5.87428 52.4611 0.596962 3.88565 1 1.58489
2.10017 32.0534 0.339783 1.18775 27.6683 0.591381 1.50294 60.646 -1.25424 9.84611 37.6177 1.06709 1.772 1.58489 2.51189
3.32855 22.8326 0.188198 0.887589 20.2161 0.341801 1.24533 40.0432 -0.153786 5.78358 26.1344 0.950113 0.892426 2.51189 3.98107
5.2754 15.4602 0.185813 0.507121 13.6865 0.358193 0.559671 24.3202 0.522963 2.37799 18.039 0.223391 1.04698 3.98107 6.30957
8.36094 9.56598 0.25209 0.154455 8.25205 0.449317 0.0884123 16.757 -0.366934 3.0374 11.4002 0.301574 0.551071 6.30957 10
