#Scale: 0.384685
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2571.8 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1269.93 302.943 97.2369 372.898 82.2114 112.089 3397 402.457 509.268 989.391 316.652 216.427 0.1 0.158489
0.210017 592.746 177.262 17.9279 279.455 79.5093 66.7044 1424.08 219.789 170.501 459.641 155.291 23.1999 0.158489 0.251189
0.332855 313.859 51.3235 20.3966 135.606 73.9657 -3.7505 618.736 100.031 62.7203 304.903 -6.85114 69.0177 0.251189 0.398107
0.52754 180.011 31.9706 7.79242 72.9637 32.3852 7.36249 323.099 55.0927 22.8972 190.521 9.64903 30.8896 0.398107 0.630957
0.836094 120.221 24.3345 7.86953 86.6813 12.8381 18.0497 205.721 19.6848 25.6567 107.361 26.8301 4.86712 0.630957 1
1.32512 76.4699 11.7987 2.97707 51.0659 5.41524 9.93764 100.445 18.8603 10.0911 82.9285 10.0462 3.55183 1 1.58489
2.10017 53.8741 6.51511 1.95406 38.4367 5.28838 4.01207 73.5314 13.5715 3.17166 55.7779 3.17238 4.55474 1.58489 2.51189
3.32855 37.1291 5.72904 1.23967 28.343 6.65242 0.942341 49.7331 7.00953 2.17032 37.6503 2.91589 3.35516 2.51189 3.98107
5.2754 26.1712 2.44238 1.12385 19.9464 0.787191 3.01796 36.8533 2.29299 3.13071 25.8443 2.25484 1.10476 3.98107 6.30957
8.36094 15.8981 1.42718 0.328874 10.9702 2.06192 1.35024 23.5569 1.5016 1.98919 15.9561 1.26435 0.577971 6.30957 10
