#Scale: 0.303685
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 3257.7 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 942.957 30.3682 118.588 580.057 28.1674 80.8004 3309.55 175.66 1128.53 1168.86 146.682 213.995 0.1 0.158489
0.210017 477.8 38.3329 27.5611 258.173 72.2177 -6.52203 1811.42 -49.7179 518.188 629.682 41.0947 112.842 0.158489 0.251189
0.332855 239.401 6.62518 24.5184 170.118 13.3338 21.9537 749.812 -22.0298 256.918 273.519 25.791 36.4229 0.251189 0.398107
0.52754 143.694 18.93 2.91425 99.079 22.7811 1.63874 419.126 -9.71457 121.838 173.852 28.0973 10.0509 0.398107 0.630957
0.836094 111.702 4.84157 4.24497 92.1562 9.30691 2.82928 203.658 9.6467 43.9723 129.33 3.03891 14.2465 0.630957 1
1.32512 70.1201 4.87888 1.78806 60.8833 2.63816 4.17287 131.127 3.42776 15.9184 75.7517 10.3717 1.75349 1 1.58489
2.10017 49.2927 4.1877 1.29781 41.8875 1.67913 2.97335 87.1186 12.8693 7.85193 55.5119 6.6287 1.76644 1.58489 2.51189
3.32855 34.2293 2.75326 0.691456 29.0706 1.6996 2.03193 58.9048 5.15281 5.32336 38.8193 4.36004 0.15189 2.51189 3.98107
5.2754 23.9825 0.717405 0.783569 20.0335 0.966705 0.89327 40.0673 0.77285 6.44318 27.9271 1.0195 1.7215 3.98107 6.30957
8.36094 13.8605 1.03547 0.487448 10.2482 1.33828 0.320589 29.4507 1.4276 5.02099 17.334 1.11572 1.63301 6.30957 10
