#Scale: 0.571997
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1729.6 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1008.23 233.32 -4.21161 297.328 123.555 58.4752 1757.17 213.654 67.2572 552.289 153.015 13.1874 0.1 0.158489
0.210017 542.181 121.226 1.42126 152.112 108.694 -5.68227 869.812 107.71 34.4815 365.216 55.948 26.0359 0.158489 0.251189
0.332855 323.301 45.9309 12.2596 95.4114 58.6232 -7.84282 532.602 12.9584 59.602 204.193 51.8403 15.6021 0.251189 0.398107
0.52754 170.613 32.4282 -3.68759 69.4695 36.0893 9.85665 258.487 18.4131 6.2243 122.16 34.2649 4.0289 0.398107 0.630957
0.836094 111.51 19.7815 1.37037 52.5199 32.7266 -0.272293 153.021 7.55223 7.70226 91.8088 18.7576 4.41483 0.630957 1
1.32512 72.5868 11.7352 -0.358238 42.9665 15.754 1.63014 100.721 2.91216 4.38615 56.288 14.2938 -0.680176 1 1.58489
2.10017 50.5632 7.73824 0.427956 33.4663 7.27219 1.42168 66.3762 2.79294 3.13149 41.53 9.97771 -0.418571 1.58489 2.51189
3.32855 36.8467 3.80446 0.367558 26.2777 3.59279 2.08032 45.5016 2.7496 1.43615 32.247 2.92381 0.322889 2.51189 3.98107
5.2754 25.8947 3.42385 -0.161297 15.4342 4.58621 -1.28836 32.277 1.49045 1.26951 23.2613 2.75787 -0.262486 3.98107 6.30957
8.36094 15.678 2.39909 -0.245018 8.73312 5.72417 -0.61698 19.2951 1.06977 0.434544 14.4746 2.21589 -0.237741 6.30957 10
