#Scale: 0.374560
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2641.3 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(Q)/W_p(SF)(1) Err+(2) Err-(3) W_p(SF)/W_p(All)(4) Err+(5) Err-(6) W_p(Q)/W_p(All)(7) Err+(8) Err-(9) (10) W_p(SFxQ)/W_p(All)(11) Err+(12) Err-(13) Bin_left_edge(14) Bin_right_edge(15) 
0.132512 0 0 0 0.26268 0.167013 0.0380183 2.55645 0.0474112 0.531073 0.8939 0.0299944 0.154379 0.1 0.158489
0.210017 0 0 0 0.419896 0.165495 0.0438991 2.01327 0.118865 0.246145 0.996778 -8.77976e-05 0.201327 0.158489 0.251189
0.332855 0 0 0 0.537851 0.0972341 0.052298 2.05823 0.0485277 0.346215 0.902104 0.0395839 0.0964679 0.251189 0.398107
0.52754 0 0 0 0.355958 0.2222 -0.0259369 1.9606 0.0306107 0.262915 1.05884 -0.0245354 0.22543 0.398107 0.630957
0.836094 0 0 0 0.554296 0.0965859 0.0965095 1.85197 0.134667 0.246532 0.969626 0.00986582 0.125923 0.630957 1
1.32512 0 0 0 0.718939 -0.0125471 0.166897 1.59569 0.112983 0.23686 0.958653 0.0710462 0.0278633 1 1.58489
2.10017 0 0 0 0.670924 0.0880172 0.0493179 1.7646 -0.0579233 0.330391 0.926084 0.0687933 0.0347281 1.58489 2.51189
3.32855 0 0 0 0.614055 0.124696 -0.0252451 1.42201 -0.0200442 0.214792 1.09361 0 0.0853795 2.51189 3.98107
5.2754 0 0 0 0.825263 -0.00821668 0.133775 1.36055 0.0627736 0.122134 0.978013 0.067414 0.0202177 3.98107 6.30957
8.36094 0 0 0 0.592748 0.125008 0.00377673 1.5908 -0.0302901 0.296688 1.04352 0.0127784 0.0570945 6.30957 10
