#Scale: 0.858029
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1153.0 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1125.87 67.0698 46.6172 445.737 50.4727 130.728 1736.83 66.9866 161.213 628.052 112.251 16.1014 0.1 0.158489
0.210017 611.458 49.3746 12.8112 229.547 48.8197 39.3973 879.914 82.2697 30.5688 412.052 27.2898 34.3939 0.158489 0.251189
0.332855 386.065 25.0445 9.76086 199.395 33.7563 24.4387 513.279 51.7178 5.3721 292.898 1.61664 40.5366 0.251189 0.398107
0.52754 240.819 12.6755 5.36848 76.6662 44.749 -11.0435 328.499 19.7713 18.1127 184.866 6.26028 17.437 0.398107 0.630957
0.836094 145.95 5.74712 2.03218 76.6192 1.60106 17.0926 187.349 11.4531 4.41174 117.629 5.50675 6.9878 0.630957 1
1.32512 86.6111 5.74487 0.507782 54.4929 5.62632 5.45491 107.728 6.86164 0.86441 71.409 5.79298 2.89586 1 1.58489
2.10017 56.4731 3.19319 0.518745 39.4109 4.96346 2.60964 63.1928 5.2027 -0.516453 53.2279 1.14093 3.03306 1.58489 2.51189
3.32855 40.6136 2.1008 0.266239 25.95 2.59627 1.41738 46.3343 2.94778 0.271023 37.8829 1.38608 1.1721 2.51189 3.98107
5.2754 27.5109 2.03446 0 19.6409 1.47127 1.90284 32.7966 1.53501 0.609035 23.6662 2.45076 -0.224785 3.98107 6.30957
8.36094 18.2061 1.73008 0.444555 11.8171 2.23012 1.07509 21.0134 1.61347 -0.0755138 16.6783 1.28237 0.976591 6.30957 10
