#Scale: 0.617560
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1602.0 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 279.67 13.5428 19.7292 166.995 8.67516 13.1692 779.362 50.5256 67.2682 322.798 12.6136 30.2571 0.1 0.158489
0.210017 200.744 10.3554 8.71262 121.689 6.43994 10.3991 486.713 50.2802 26.9508 243.81 9.88382 16.0881 0.158489 0.251189
0.332855 142.272 6.5571 5.82318 92.431 5.43555 6.28687 329.896 29.1314 21.7426 167.969 6.57249 10.4229 0.251189 0.398107
0.52754 97.9215 4.7426 2.64633 67.7184 3.65216 4.13296 206.525 17.173 11.3126 114.504 5.02499 5.029 0.398107 0.630957
0.836094 64.5224 3.01389 1.27877 48.6025 2.17867 2.38317 121.205 9.25134 6.05939 73.3741 3.40906 1.77238 0.630957 1
1.32512 42.9932 1.34822 0.69453 34.7461 1.00139 1.46467 69.7841 5.06415 2.76511 48.0885 1.48997 0.920593 1 1.58489
2.10017 30.6064 1.03262 0.224369 25.8015 0.77236 0.748844 45.8946 2.16269 0.92429 33.6385 1.35118 0.458557 1.58489 2.51189
3.32855 22.1618 0.471483 0.321367 18.7054 0.426275 0.677885 33.3655 1.52098 1.06658 24.3021 0.590458 0.445778 2.51189 3.98107
5.2754 15.4978 0.464785 0.140934 13.0165 0.534519 0.385694 23.01 0.870918 0.462675 17.1395 0.459095 0.199512 3.98107 6.30957
8.36094 10.2159 0.223639 0.162511 8.71897 0.243908 0.346422 14.8218 0.43953 0.434008 11.1916 0.269028 0.133042 6.30957 10
