#Scale: 0.964342
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1025.9 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 348.9 13.3522 19.6501 182.303 10.2883 19.6815 720.236 105.573 28.5649 348.927 6.81464 31.3734 0.1 0.158489
0.210017 276.225 8.79828 14.6325 144.947 7.36122 17.0561 578.286 66.6492 36.7927 273.082 7.93347 19.0026 0.158489 0.251189
0.332855 213.708 7.15263 9.96368 118.001 5.75822 13.3242 435.536 44.9993 24.1854 210.877 8.73204 12.3603 0.251189 0.398107
0.52754 155.813 4.82277 6.48001 91.1952 2.92581 10.6315 297.541 29.4636 14.6516 156.594 5.29248 7.6387 0.398107 0.630957
0.836094 103.716 2.23626 4.14265 66.2059 2.04548 6.02895 183.052 16.0378 9.08215 105.152 2.44977 5.10882 0.630957 1
1.32512 65.0359 0.869286 2.51054 45.4519 1.216 3.23241 102.465 8.03058 4.86749 67.1227 0.72332 3.0654 1 1.58489
2.10017 41.5395 0.465321 1.26536 31.4398 0.458517 1.82367 61.1053 3.30247 2.81345 42.5276 0.741814 1.32463 1.58489 2.51189
3.32855 28.159 0.314455 0.735298 22.7641 0.209599 1.25771 37.4522 1.53627 1.03739 29.0747 0.326345 0.846731 2.51189 3.98107
5.2754 19.4768 0.15477 0.509178 15.5835 0.237026 0.655559 26.2759 0.772211 1.19925 20.1066 0.267729 0.540504 3.98107 6.30957
8.36094 12.9523 0.0606184 0.453828 10.6703 0.0384045 0.633538 16.9694 0.426725 0.728743 13.3108 0.157903 0.419076 6.30957 10
