#Scale: 0.415060
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2383.5 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 558.38 15.5752 47.9808 293.493 24.2711 12.6558 1461.87 27.7848 251.67 528.012 25.0812 76.4785 0.1 0.158489
0.210017 322.23 7.91577 31.8932 172.503 8.90991 15.9025 745.253 36.0247 100.567 330.319 6.67804 47.693 0.158489 0.251189
0.332855 182.538 6.24225 13.3043 103.365 6.29824 9.58314 400.315 4.29288 63.8444 188.517 12.2196 16.0981 0.251189 0.398107
0.52754 105.11 4.43546 3.67455 68.0157 7.50613 0.0521088 202.61 5.87079 27.5986 109.217 3.71743 7.39315 0.398107 0.630957
0.836094 69.2612 1.95271 2.41456 52.0898 2.80969 1.64402 116.494 3.26668 8.46519 70.558 2.16734 4.15426 0.630957 1
1.32512 52.699 0.677174 2.13022 37.824 1.9038 0.489319 79.496 1.64112 6.32549 57.8893 -0.476292 4.57442 1 1.58489
2.10017 38.6207 0.81673 1.48461 28.124 1.9565 0.697275 61.7414 -0.0858879 6.26679 41.0703 0.535877 2.31825 1.58489 2.51189
3.32855 28.1086 0.24534 1.04324 22.5826 0.376703 1.40092 41.2849 0.237797 3.30739 29.1087 0.484112 1.15552 2.51189 3.98107
5.2754 18.8139 0.251797 0.759577 14.9583 0.401523 0.846313 24.739 0.903358 0.877178 20.4532 0.0866013 1.14936 3.98107 6.30957
8.36094 11.3935 0.156788 0.55892 9.51125 -0.151515 1.0041 15.5326 0.984153 0.397097 11.8347 0.271839 0.585366 6.30957 10
