#Scale: 0.850435
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1163.3 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 421.777 22.8253 12.3522 227.867 0.500351 29.2197 812.409 60.4755 46.2217 356.415 15.3844 20.5105 0.1 0.158489
0.210017 304.437 11.9993 11.1727 148.171 4.63991 13.2804 571.933 39.3054 36.1849 272.848 3.30438 22.1082 0.158489 0.251189
0.332855 210.98 10.7734 4.33965 113.909 4.16801 8.35612 376.57 34.877 14.8084 191.613 5.53865 12.667 0.251189 0.398107
0.52754 148.085 4.21069 4.03737 87.847 0.519104 9.27911 248.207 21.3399 8.56645 137.242 1.21828 9.39384 0.398107 0.630957
0.836094 96.8193 3.44691 1.68173 62.3516 1.40913 3.74506 147.837 13.0988 3.55255 93.4105 1.26105 3.9364 0.630957 1
1.32512 62.8794 1.8951 0.897655 44.816 0.306297 2.86131 90.7856 5.66909 2.73057 60.5716 1.08585 1.77299 1 1.58489
2.10017 41.3 1.07364 0.663696 30.7039 0.874237 1.29166 55.0178 2.4024 1.48447 41.1284 0.487743 1.26608 1.58489 2.51189
3.32855 28.819 0.655134 0.46372 22.4694 0.461901 0.87344 36.3715 2.10981 0.395638 29.0139 0.110918 1.00797 2.51189 3.98107
5.2754 19.7704 0.495329 0.11764 15.4033 0.488737 0.490911 25.0753 1.0482 0.587463 19.8551 0.437298 0.301624 3.98107 6.30957
8.36094 13.4347 0.233031 0.262577 10.4089 0.144741 0.582856 17.265 0.576313 0.608194 13.4244 0.153613 0.394463 6.30957 10
