#Scale: 0.766904
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1290.0 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 388.034 24.5804 8.74969 191.465 14.0383 9.52838 784.054 40.4454 74.3128 338.016 21.2023 15.9767 0.1 0.158489
0.210017 273.899 15.3 5.49469 141.373 7.32809 9.7386 515.222 47.8839 31.2492 250.986 5.52084 16.8102 0.158489 0.251189
0.332855 187.979 13.1849 1.06421 105.865 4.03676 7.87241 343.402 24.8593 16.1518 171.298 9.4079 5.03984 0.251189 0.398107
0.52754 127.425 6.87167 1.15252 77.4481 2.61043 6.13223 214.37 15.905 8.53337 120.493 4.48653 4.79465 0.398107 0.630957
0.836094 88.5962 3.97151 1.172 59.1213 1.22861 4.09576 134.883 10.957 2.8605 86.6094 1.53384 4.29904 0.630957 1
1.32512 57.8626 1.3141 1.01998 40.4299 0.896351 2.51917 83.3339 3.63491 3.16705 57.4894 0.630299 2.31777 1 1.58489
2.10017 39.0366 1.03382 0.41238 29.2953 1.38669 0.851263 52.9946 1.48708 2.11636 38.944 0.522388 0.981014 1.58489 2.51189
3.32855 27.0725 0.832157 0.258038 21.2765 0.55415 0.733128 35.4887 1.26855 0.729515 26.9705 0.698851 0.436283 2.51189 3.98107
5.2754 18.9114 0.424393 0.180756 14.8572 0.605033 0.426298 23.6788 0.940859 0.364981 19.3114 0.0777359 0.520149 3.98107 6.30957
8.36094 12.5467 0.316812 0.132616 9.99 0.259939 0.482455 16.189 0.622219 0.47176 12.5313 0.250583 0.184731 6.30957 10
