#Scale: 0.602373
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1642.4 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(Q)/W_p(SF)(1) Err+(2) Err-(3) W_p(SF)/W_p(All)(4) Err+(5) Err-(6) W_p(Q)/W_p(All)(7) Err+(8) Err-(9) (10) W_p(SFxQ)/W_p(All)(11) Err+(12) Err-(13) Bin_left_edge(14) Bin_right_edge(15) 
0.132512 0 0 0 0.502161 0.0215456 0.0361618 2.12077 0.0559366 0.175112 0.862775 0.0117272 0.0625567 0.1 0.158489
0.210017 0 0 0 0.487953 0.0251843 0.0291073 2.07891 0.0231392 0.170691 0.888398 0.00461328 0.0526494 0.158489 0.251189
0.332855 0 0 0 0.538174 0.0206742 0.0424669 1.81435 0.0565237 0.118931 0.962846 0.00304586 0.0576669 0.251189 0.398107
0.52754 0 0 0 0.614389 0.0232029 0.0385888 1.71051 0.0501802 0.112728 0.956753 0 0.0429012 0.398107 0.630957
0.836094 0 0 0 0.654954 0.0242242 0.0298777 1.54007 0.0356278 0.0775104 0.999585 -0.000342786 0.0347958 0.630957 1
1.32512 0 0 0 0.723075 0.0237871 0.0256488 1.45303 0.027391 0.0894668 0.991832 0 0.0233286 1 1.58489
2.10017 0 0 0 0.749509 0.0105329 0.0257307 1.38196 0.0228317 0.0538093 1.00375 0.00264478 0.0229707 1.58489 2.51189
3.32855 0 0 0 0.790282 0.0132059 0.028769 1.3276 0.0260351 0.0367944 1.00001 0.00121605 0.0214751 2.51189 3.98107
5.2754 0 0 0 0.791616 0.00699699 0.028183 1.3006 0.0146676 0.0501465 1.00997 0.00636113 0.0139715 3.98107 6.30957
8.36094 0 0 0 0.815827 0.000449479 0.0345052 1.26891 0.01855 0.0352339 1.00752 0.00685477 0.0107024 6.30957 10
