#Scale: 0.399872
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2474.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(Q)/W_p(SF)(1) Err+(2) Err-(3) W_p(SF)/W_p(All)(4) Err+(5) Err-(6) W_p(Q)/W_p(All)(7) Err+(8) Err-(9) (10) W_p(SFxQ)/W_p(All)(11) Err+(12) Err-(13) Bin_left_edge(14) Bin_right_edge(15) 
0.132512 0 0 0 0.113381 0.203318 -0.012808 2.46767 0.0687551 0.468833 0.848441 -0.015484 0.20777 0.1 0.158489
0.210017 0 0 0 0.382337 0.0596395 0.11646 2.35308 0.00811672 0.377617 0.747757 0.0581043 0.103371 0.158489 0.251189
0.332855 0 0 0 0.389361 0.137401 0.0549622 2.57696 -0.208441 0.700448 0.644492 0.174411 0.0319709 0.251189 0.398107
0.52754 0 0 0 0.525084 0.0775959 0.124439 1.9747 0.0327187 0.420509 0.835185 0.0898745 0.0840486 0.398107 0.630957
0.836094 0 0 0 0.531338 0.120673 0.00907987 1.82573 -0.0461564 0.282378 0.89774 0.0268663 0.0926634 0.630957 1
1.32512 0 0 0 0.685155 -0.0126859 0.165021 1.66875 0.0774298 0.290084 0.880722 0.118097 0.0368627 1 1.58489
2.10017 0 0 0 0.579485 0.120517 0.0517334 1.47431 0.0509715 0.133105 1.0265 -0.009431 0.117792 1.58489 2.51189
3.32855 0 0 0 0.675444 0.090102 0.0250496 1.32346 0.109899 0.108169 1.03935 0.000799775 0.12114 2.51189 3.98107
5.2754 0 0 0 0.741142 0.00316864 0.10821 1.32493 -0.00782526 0.152551 1.00169 0.0649227 0.0223575 3.98107 6.30957
8.36094 0 0 0 0.767791 0 0.125831 1.50572 -0.0445679 0.233436 0.906486 0.0979729 -0.00929332 6.30957 10
