#Scale: 0.804873
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1229.2 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 308.387 10.6784 16.6131 176.174 8.21498 14.6042 713.497 64.9886 27.6111 322.811 7.15479 22.7611 0.1 0.158489
0.210017 233.647 8.28909 10.5658 136.262 4.24916 13.1135 525.124 49.788 23.8856 246.128 8.98752 12.0983 0.158489 0.251189
0.332855 177.258 7.617 5.74611 103.513 5.75314 8.12779 376.181 39.5529 10.9709 192.559 6.04437 8.7785 0.251189 0.398107
0.52754 124.503 6.05061 3.29397 77.7862 4.44498 5.12629 249.504 22.415 6.81741 134.469 5.13745 4.05388 0.398107 0.630957
0.836094 85.0028 3.56084 1.8931 58.0737 1.76199 3.67895 155.776 13.6278 3.63396 91.0912 3.64945 2.37209 0.630957 1
1.32512 54.607 1.82465 1.10707 41.1873 1.40216 2.0247 87.5395 6.69653 1.30437 58.2681 1.66588 1.36655 1 1.58489
2.10017 36.408 0.884281 0.757858 28.4372 0.912283 1.01745 53.292 2.72744 1.12163 39.3011 0.708046 0.938988 1.58489 2.51189
3.32855 25.8309 0.429638 0.543556 21.2301 0.323833 0.969322 36.0368 1.70835 0.363949 27.3773 0.492476 0.565832 2.51189 3.98107
5.2754 17.7031 0.3335 0.461515 14.5916 0.200061 0.645397 24.6262 0.835962 0.478487 18.7431 0.386721 0.46538 3.98107 6.30957
8.36094 11.7824 0.121773 0.371383 9.58917 0.110181 0.479894 16.6347 0.365227 0.527077 12.523 0.116271 0.389226 6.30957 10
