#Scale: 0.602373
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1642.4 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 279.672 19.9625 14.913 162.546 12.423 11.0718 768.472 50.3914 65.2612 337.8 21.8663 27.717 0.1 0.158489
0.210017 200.04 11.2746 9.57802 123.323 9.22638 8.26849 496.269 46.6287 29.071 242.719 9.4193 19.7113 0.158489 0.251189
0.332855 143.779 6.9794 6.40614 95.3306 3.8784 8.69313 330.23 32.528 22.498 170.851 7.84848 10.6732 0.251189 0.398107
0.52754 97.2013 4.144 3.22912 67.2979 3.90214 3.93679 207.908 9.86221 15.3906 114.753 4.15721 5.68657 0.398107 0.630957
0.836094 64.7377 2.33388 1.81281 48.6172 2.38662 2.22709 122.351 6.24651 8.00161 74.5973 1.93622 3.21824 0.630957 1
1.32512 43.3329 1.35396 1.01707 35.364 1.09669 1.45193 68.599 4.01998 2.08054 48.8253 1.20712 1.56196 1 1.58489
2.10017 30.9812 0.792696 0.614628 25.5663 0.907719 0.738317 47.8917 1.17171 2.07365 34.763 0.645882 1.10531 1.58489 2.51189
3.32855 21.9562 0.421131 0.527733 18.3596 0.342224 0.805065 34.015 0.873096 1.53778 24.309 0.409687 0.686604 2.51189 3.98107
5.2754 15.4255 0.279931 0.300716 12.9819 0.295858 0.49662 22.7655 1.09813 0.624084 17.188 0.253548 0.456783 3.98107 6.30957
8.36094 9.72914 0.323995 0.163508 8.10291 0.329803 0.343066 15.1679 0.248664 0.800076 10.7956 0.374418 0.0857916 6.30957 10
