#Scale: 0.721342
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1371.5 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(Q)/W_p(SF)(1) Err+(2) Err-(3) W_p(SF)/W_p(All)(4) Err+(5) Err-(6) W_p(Q)/W_p(All)(7) Err+(8) Err-(9) (10) W_p(SFxQ)/W_p(All)(11) Err+(12) Err-(13) Bin_left_edge(14) Bin_right_edge(15) 
0.132512 0 0 0 0.249353 0.112134 0.014144 1.60939 0.0695943 0.206053 0.596283 0.0390515 0.0631895 0.1 0.158489
0.210017 0 0 0 0.237748 0.0827983 0.048237 1.64259 0.0283604 0.237419 0.566794 0.0536086 0.0279623 0.158489 0.251189
0.332855 0 0 0 0.361365 0.121653 0.0155618 1.49719 0.0468341 0.158179 0.677315 0.0249723 0.0571409 0.251189 0.398107
0.52754 0 0 0 0.522525 0.10231 0.0451161 1.42468 0.0482501 0.115326 0.70698 0.0221906 0.0817059 0.398107 0.630957
0.836094 0 0 0 0.530075 0.030579 0.118639 1.30162 0.0468159 0.0736692 0.825334 0.0155861 0.0714544 0.630957 1
1.32512 0 0 0 0.575864 0.0927588 0.00765419 1.2488 0.0265273 0.0762293 0.865259 0.0131791 0.0536718 1 1.58489
2.10017 0 0 0 0.653948 0.0636839 0.0499912 1.27599 -0.0280184 0.118006 0.81871 0.0636928 0 1.58489 2.51189
3.32855 0 0 0 0.631614 0.025693 0.0595863 1.2136 0.0165055 0.0681188 0.885406 0.0314544 0.0369042 2.51189 3.98107
5.2754 0 0 0 0.537594 0.129962 -0.0110468 1.22603 0.0105903 0.0700358 0.897304 0.00827926 0.0560656 3.98107 6.30957
8.36094 0 0 0 0.6166 0.102667 0.0225688 1.22745 0.00374401 0.0982924 0.875706 0.0362678 0.0311857 6.30957 10
