#Scale: 0.521372
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1897.5 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 440.972 27.3001 18.169 191.211 26.879 9.52022 960.916 50.118 75.0488 410.918 21.198 42.5918 0.1 0.158489
0.210017 264.722 14.8902 7.7641 134.577 8.40898 13.1196 535.512 40.4297 26.8108 249.115 11.2659 20.8549 0.158489 0.251189
0.332855 168.511 7.58122 6.41252 93.6399 7.73758 8.06484 314.93 22.0536 23.0937 163.059 5.48442 14.6176 0.251189 0.398107
0.52754 104.944 6.02256 1.66858 71.2782 3.21907 3.86547 174.128 10.1665 9.94574 101.232 6.88644 4.54475 0.398107 0.630957
0.836094 68.7759 1.71921 2.02938 48.2794 2.4906 2.53008 104.953 1.47021 7.45609 68.7549 1.86163 3.16731 0.630957 1
1.32512 48.7227 1.75318 0.771198 37.1122 2.18362 2.06877 67.5838 2.1599 2.38505 49.3252 1.56911 1.41213 1 1.58489
2.10017 35.7126 1.02971 0.648163 27.5434 1.04339 0.769712 49.8407 1.69999 1.44322 35.8136 0.64814 1.23389 1.58489 2.51189
3.32855 25.8533 0.345526 0.723909 21.3307 0.253784 1.24726 33.6578 0.32373 1.37794 25.9158 0.436214 0.815765 2.51189 3.98107
5.2754 17.6261 0.367966 0.310469 13.9988 0.624782 0.241348 22.5367 0.321796 0.73193 18.1841 0.25526 0.629448 3.98107 6.30957
8.36094 11.1515 0.152979 0.244861 9.0691 0.167795 0.436839 14.1152 0.414065 0.492942 11.4174 0.0747328 0.401304 6.30957 10
